,timestamp,packge_ratio_package,cache_miss,cpu_cycles,cpu_instructions,package_power,core_power,uncore_power,dram_power,node_type,id
1187,1695119224,1.0,57513583.666666664,31667817324.0,22450139600.666668,268.39599999785423,0.0,0.0,103.59100000187755,1.0,all containers
1188,1695119227,1.0,60018237.99999999,33178764258.333336,17987040902.0,262.4880000054836,0.0,0.0,100.43300000205636,1.0,all containers
1189,1695119230,1.0,48898935.33333333,27952333489.666668,17724471518.0,224.75200000405312,0.0,0.0,80.70300000160933,1.0,all containers
1190,1695119233,1.0,699264.6666666666,549241619.0,450963568.3333333,6.078000001609325,0.0,0.0,2.848000004887581,1.0,all containers
1191,1695119236,1.0,417457.0,328209881.0,170278284.0,2.2780000045895576,0.0,0.0,0.0,1.0,all containers
1192,1695119239,1.0,488741.6666666667,347009674.0,191106158.0,2.1410000026226044,0.0,0.0,0.0,1.0,all containers
1193,1695119242,1.0,392653.3333333334,302173383.6666667,249969725.6666667,0.7930000014603138,0.0,0.0,0.0,1.0,all containers
1194,1695119245,1.0,1815270.3333333335,2398687209.0,1178575145.0,92.2660000026226,0.0,0.0,46.21100000292063,1.0,all containers
1195,1695119248,1.0,62580744.00000001,32651314236.0,17257916123.666668,268.72700000181794,0.0,0.0,107.625,1.0,all containers
1196,1695119251,1.0,58542657.333333336,30835584747.333332,16134828938.333334,268.0860000029206,0.0,0.0,106.9210000038147,1.0,all containers
1197,1695119254,1.0,58297720.66666667,32684386067.333332,18521050452.333336,276.7630000039935,0.0,0.0,113.30499999970198,1.0,all containers
1198,1695119257,1.0,56255107.333333336,31615534526.0,18300817820.666668,247.72500000149012,0.0,0.0,94.10400000214577,1.0,all containers
1199,1695119260,1.0,56397463.66666667,31543756880.0,16461518613.0,272.96900000423193,0.0,0.0,110.8779999986291,1.0,all containers
1200,1695119263,1.0,55522107.333333336,32731706938.0,16265100047.666668,258.304000005126,0.0,0.0,100.76000000163913,1.0,all containers
1201,1695119266,1.0,55517694.666666664,30856292225.0,18327001226.666664,269.9510000050068,0.0,0.0,109.96499999985099,1.0,all containers
1202,1695119269,1.0,59386939.0,32601744399.0,19027281190.0,266.52000000327826,0.0,0.0,106.06000000238419,1.0,all containers
1203,1695119272,1.0,56835951.66666667,31741935952.333336,16433453331.333334,265.0460000000894,0.0,0.0,106.01200000196695,1.0,all containers
1204,1695119275,1.0,59377511.666666664,33477158316.333332,17356749762.0,259.20500000193715,0.0,0.0,89.59900000318885,1.0,all containers
1205,1695119278,1.0,747598.3333333334,1527024220.0,685250159.3333333,6.849000006914139,0.0,0.0,4.3150000013411045,1.0,all containers
1206,1695119281,1.0,614041.3333333333,503199313.0,375010819.6666667,4.072999998927116,0.0,0.0,0.0,1.0,all containers
1207,1695119284,1.0,445592.3333333334,396134717.3333333,221474199.3333333,1.9300000071525574,0.0,0.0,0.0,1.0,all containers
1208,1695119287,1.0,375767.6666666666,436127535.6666666,233833482.33333334,2.2320000007748604,0.0,0.0,0.009000003337860107,1.0,all containers
1209,1695119290,1.0,926409.0,831654010.3333334,516359138.6666667,10.657000001519918,0.0,0.0,7.723000001162291,1.0,all containers
1210,1695119293,1.0,51182306.333333336,26237084214.666664,15287839143.666666,243.19600000604987,0.0,0.0,101.05800000205636,1.0,all containers
1211,1695119296,1.0,58793444.333333336,30771382300.000004,18791479442.0,268.4479999989271,0.0,0.0,107.48499999940395,1.0,all containers
1212,1695119299,1.0,61318235.0,31913907534.666668,18243128573.333336,262.18000000715256,0.0,0.0,104.15700000151992,1.0,all containers
1213,1695119302,1.0,60539348.333333336,32576719314.666668,15677883671.333334,277.7859999984503,0.0,0.0,112.87700000032783,1.0,all containers
1214,1695119305,1.0,61936135.0,30744296199.333336,17119406829.333334,256.40000000596046,0.0,0.0,100.56700000166893,1.0,all containers
1215,1695119308,1.0,61749113.0,33278654358.666668,18972079680.666668,277.3290000036359,0.0,0.0,112.02100000157952,1.0,all containers
1216,1695119311,1.0,60121988.666666664,30861355663.666668,17584039031.0,260.2690000012517,0.0,0.0,103.39300000295043,1.0,all containers
1217,1695119314,1.0,63122881.0,31799202082.333332,16807815902.333334,278.7420000061393,0.0,0.0,114.22500000149012,1.0,all containers
1218,1695119317,1.0,60048450.0,32681253330.0,17235567611.0,256.4640000015497,0.0,0.0,99.81199999898672,1.0,all containers
1219,1695119320,1.0,61387595.666666664,30701630293.0,18130381295.666664,275.64800000190735,0.0,0.0,112.53600000217557,1.0,all containers
1220,1695119323,1.0,25668487.666666664,17067793378.666666,7638558552.666666,97.29700000584126,0.0,0.0,25.378000002354383,1.0,all containers
1221,1695119326,1.0,785513.6666666667,448601422.3333333,434274953.6666666,6.8559999987483025,0.0,0.0,3.041999999433756,1.0,all containers
1222,1695119329,1.0,371521.3333333334,271873857.3333333,201360910.33333334,1.3010000064969063,0.0,0.0,3.725290298461914e-09,1.0,all containers
1223,1695119332,1.0,318264.3333333334,225458324.33333334,150602637.0,1.4320000037550926,0.0,0.0,0.0,1.0,all containers
1224,1695119335,1.0,442846.6666666666,315767466.3333333,324305049.0,2.488000001758337,0.0,0.0,0.0,1.0,all containers
1225,1695119338,1.0,1390639.6666666665,7929155526.333333,4529211458.0,87.88700000569224,0.0,0.0,35.065000005066395,1.0,all containers
1226,1695119341,1.0,51972612.0,24297936852.333336,13139858689.666668,166.714999999851,0.0,0.0,54.56599999964237,1.0,all containers
1227,1695119344,1.0,52072651.0,24995526930.0,12545309945.333334,174.867000002414,0.0,0.0,58.41600000113249,1.0,all containers
1228,1695119347,1.0,51966748.33333333,24956857868.333336,15210797922.333332,168.8200000040233,0.0,0.0,55.76799999922514,1.0,all containers
1229,1695119350,1.0,51902748.33333333,24484955166.333332,13943041095.0,169.78600000217557,0.0,0.0,56.2690000012517,1.0,all containers
1230,1695119353,1.0,51501423.99999999,24332520792.666668,11739228276.0,167.78600000590086,0.0,0.0,55.12500000372529,1.0,all containers
1231,1695119356,1.0,51649312.0,24282254514.666668,14680004007.0,174.64200000464916,0.0,0.0,58.524000000208616,1.0,all containers
1232,1695119359,1.0,51677701.66666667,23899602644.0,14667610691.666668,168.2800000011921,0.0,0.0,55.739000000059605,1.0,all containers
1233,1695119362,1.0,51122580.666666664,23775969010.666664,12313335965.0,173.3150000013411,0.0,0.0,59.12900000065565,1.0,all containers
1234,1695119365,1.0,51241770.0,24413242315.0,13931276277.0,171.8610000051558,0.0,0.0,57.176000002771616,1.0,all containers
1235,1695119368,1.0,31127181.0,15295393057.333332,9570622269.666668,99.65699999779463,0.0,0.0,35.07499999925494,1.0,all containers
1236,1695119371,1.0,664954.6666666666,474368437.0,379103560.0,5.694000005722046,0.0,0.0,8.711000002920628,1.0,all containers
1237,1695119374,1.0,500520.6666666667,360879062.3333334,214955354.33333334,2.5320000052452087,0.0,0.0,3.725290298461914e-09,1.0,all containers
1238,1695119377,1.0,507844.6666666667,325192157.0,227231062.3333333,2.4200000017881393,0.0,0.0,0.15700000151991844,1.0,all containers
1239,1695119380,1.0,355770.6666666666,251786458.33333334,154503712.66666666,0.45100000128149986,0.0,0.0,0.0,1.0,all containers
1240,1695119383,1.0,1462906.0,7469049174.0,2191825151.333333,89.86200000345707,0.0,0.0,35.24900000169873,1.0,all containers
1241,1695119386,1.0,40481453.333333336,30539989492.666664,16442298641.333334,214.46300000324845,0.0,0.0,66.39000000059605,1.0,all containers
1242,1695119389,1.0,40515022.00000001,30705245739.666664,16043784032.333332,207.81900000199676,0.0,0.0,61.916999999433756,1.0,all containers
1243,1695119392,1.0,40139093.666666664,30679600935.0,15345795928.333332,212.7060000039637,0.0,0.0,65.87099999934435,1.0,all containers
1244,1695119395,1.0,40580060.0,31380199808.333336,15451703565.666668,212.12400000542402,0.0,0.0,64.29900000616908,1.0,all containers
1245,1695119398,1.0,40839764.0,31033506045.333336,16440708586.333332,212.0190000012517,0.0,0.0,64.71799999848008,1.0,all containers
1246,1695119401,1.0,41327753.333333336,31456586781.666668,16726164231.666668,209.86600000411272,0.0,0.0,63.4700000025332,1.0,all containers
1247,1695119404,1.0,42409735.666666664,31538077142.0,14124141976.666668,211.76200000196695,0.0,0.0,64.84900000318885,1.0,all containers
1248,1695119407,1.0,42384926.0,31076934833.666664,17466948506.333332,214.1440000012517,0.0,0.0,66.18800000101328,1.0,all containers
1249,1695119410,1.0,41772449.333333336,30469563942.66667,15115877625.666668,213.01400000602007,0.0,0.0,66.13700000196695,1.0,all containers
1250,1695119413,1.0,27867998.0,20014850292.0,10046896942.666668,139.11500000208616,0.0,0.0,43.3669999986887,1.0,all containers
1251,1695119416,1.0,913645.6666666667,637364525.3333334,460256202.3333334,9.336000002920628,0.0,0.0,9.888000003993511,1.0,all containers
1252,1695119419,1.0,373170.0,459239431.3333333,261119985.3333333,1.438000001013279,0.0,0.0,0.9389999993145466,1.0,all containers
1253,1695119422,1.0,303105.6666666666,378281143.3333333,241917825.33333334,1.1100000031292439,0.0,0.0,3.725290298461914e-09,1.0,all containers
1254,1695119425,1.0,429248.0,493856534.0,400071153.6666667,1.7050000056624413,0.0,0.0,0.0,1.0,all containers
1255,1695119428,1.0,2731309.6666666665,11830141935.666666,4683321684.0,192.52200000360608,0.0,0.0,64.79299999773502,1.0,all containers
1256,1695119431,1.0,86927153.66666667,42410316920.33333,26148780130.333332,329.0590000003576,0.0,0.0,96.23600000143051,1.0,all containers
1257,1695119434,1.0,87419982.33333334,42331248756.66667,24254665517.333336,337.40900000184774,0.0,0.0,99.54200000315905,1.0,all containers
1258,1695119437,1.0,88283779.33333333,42452337039.0,24113415969.666664,338.56900000572205,0.0,0.0,100.26700000464916,1.0,all containers
1259,1695119440,1.0,86730515.66666667,42550525868.0,27420964010.666664,336.81400000303984,0.0,0.0,100.34299999848008,1.0,all containers
1260,1695119443,1.0,96894618.99999999,42378502337.33333,23572907923.666664,334.2120000012219,0.0,0.0,97.73800000175834,1.0,all containers
1261,1695119446,1.0,99448957.66666667,42516279479.666664,25089588599.0,341.6730000041425,0.0,0.0,101.72599999979138,1.0,all containers
1262,1695119449,1.0,98079576.33333333,42369487652.0,25335994288.0,334.8720000013709,0.0,0.0,98.65300000086427,1.0,all containers
1263,1695119452,1.0,96325319.33333333,42574971022.33333,25150797939.666664,338.54500000178814,0.0,0.0,100.36600000411272,1.0,all containers
1264,1695119455,1.0,97906661.66666666,42791424079.66667,24683664252.0,334.0050000064075,0.0,0.0,98.01599999889731,1.0,all containers
1265,1695119458,1.0,53969832.333333336,23639210937.0,14019590828.333332,181.26400000229478,0.0,0.0,54.641000006347895,1.0,all containers
1266,1695119461,1.0,633649.3333333333,631676200.0,234778553.66666666,6.32600000500679,0.0,0.0,5.099999997764826,1.0,all containers
1267,1695119464,1.0,441726.0,470382014.3333334,125437423.66666667,2.7939999997615814,0.0,0.0,3.725290298461914e-09,1.0,all containers
1268,1695119467,1.0,431697.0,430209708.0,155487895.3333333,0.9540000036358833,0.0,0.0,0.0,1.0,all containers
1269,1695119470,1.0,379710.0,400082457.3333333,167320580.3333333,1.8070000037550926,0.0,0.0,0.0,1.0,all containers
1270,1695119473,1.0,1785208.6666666667,3773938220.6666665,1499011242.6666665,101.42200000584126,0.0,0.0,37.88399999961257,1.0,all containers
1271,1695119476,1.0,87952565.66666667,44358254860.333336,22313133662.333336,337.7969999983907,0.0,0.0,103.1820000000298,1.0,all containers
1272,1695119479,1.0,91815816.33333333,44416430361.66667,22180007542.0,339.50400000810623,0.0,0.0,104.62800000607967,1.0,all containers
1273,1695119482,1.0,95619650.66666667,44214800548.66667,21802417617.0,338.8229999989271,0.0,0.0,104.17899999767542,1.0,all containers
1274,1695119485,1.0,97916349.33333333,44236156941.333336,20017081296.333332,336.0350000038743,0.0,0.0,102.3640000037849,1.0,all containers
1275,1695119488,1.0,98736020.66666667,44268000208.33333,21862980702.666668,344.10200000554323,0.0,0.0,106.88800000026822,1.0,all containers
1276,1695119491,1.0,95522500.0,44332426071.0,21907499235.666668,333.4219999983907,0.0,0.0,101.79300000146031,1.0,all containers
1277,1695119494,1.0,97784872.66666667,44343044108.333336,22227998347.0,338.54200000315905,0.0,0.0,103.14900000020862,1.0,all containers
1278,1695119497,1.0,100137281.0,44446516517.666664,20293904432.333332,344.2800000049174,0.0,0.0,106.53600000217557,1.0,all containers
1279,1695119500,1.0,96894854.0,44459798315.66667,21337853213.333332,338.4180000014603,0.0,0.0,103.23300000280142,1.0,all containers
1280,1695119503,1.0,84917567.0,40733866842.333336,20193194884.0,291.81600000709295,0.0,0.0,85.67700000107288,1.0,all containers
1281,1695119506,1.0,740663.8333333333,440199518.3333334,262728105.0,5.131000000983477,0.0,0.0,3.725290298461914e-09,1.0,all containers
1282,1695119509,1.0,846960.0,472382389.3333333,268629810.3333333,4.113000001758337,0.0,0.0,0.0,1.0,all containers
1283,1695119512,1.0,384627.3333333333,220732158.0,162060599.0,2.6860000044107437,0.0,0.0,0.7879999987781048,1.0,all containers
1284,1695119515,1.0,408637.0,290397282.0,118429063.0,2.026000004261732,0.0,0.0,0.0,1.0,all containers
1285,1695119518,1.0,2074919.6666666667,2995676201.666667,1171800177.3333333,95.6710000000894,0.0,0.0,42.283000003546476,1.0,all containers
1286,1695119521,1.0,77844434.33333334,44305741464.333336,18110062722.666664,322.26700000464916,0.0,0.0,100.96000000089407,1.0,all containers
1287,1695119524,1.0,74049791.66666667,44384133704.0,17756431796.999996,336.7870000042021,0.0,0.0,110.29300000146031,1.0,all containers
1288,1695119527,1.0,76252652.00000001,44437539429.0,17689654394.333332,328.04500000551343,0.0,0.0,105.09300000220537,1.0,all containers
1289,1695119530,1.0,73974169.33333333,44420917863.0,16814009643.0,350.6089999973774,0.0,0.0,116.34999999776483,1.0,all containers
1290,1695119533,1.0,80242596.0,44529031433.66667,17505100100.0,313.97900000587106,0.0,0.0,97.9180000051856,1.0,all containers
1291,1695119536,1.0,80192948.33333334,44624844287.666664,17978822351.0,333.57500000298023,0.0,0.0,107.76699999719858,1.0,all containers
1292,1695119539,1.0,81160152.0,44734495350.333336,17982703105.999996,332.68800000473857,0.0,0.0,108.18500000238419,1.0,all containers
1293,1695119542,1.0,81166301.33333334,44761900424.666664,17090838329.333332,332.74300000071526,0.0,0.0,106.89300000295043,1.0,all containers
1294,1695119545,1.0,80905406.00000001,44751904622.333336,17040864180.0,329.0100000053644,0.0,0.0,103.8940000012517,1.0,all containers
1295,1695119548,1.0,80224972.0,45138336209.33333,18599502950.000004,325.30600000172853,0.0,0.0,96.55100000277162,1.0,all containers
1296,1695119551,1.0,3238327.0,2701778994.666667,1783382110.6666665,16.767000004649162,0.0,0.0,9.869999997317791,1.0,all containers
1297,1695119554,1.0,1275634.0,603221680.0,358959733.0,5.695000000298023,0.0,0.0,3.725290298461914e-09,1.0,all containers
1298,1695119557,1.0,725210.3333333334,427494045.6666667,216678361.33333334,5.151000004261732,0.0,0.0,4.194000001996756,1.0,all containers
1299,1695119560,1.0,506937.6666666666,321974272.0,268344928.3333333,5.504999998956919,0.0,0.0,5.851000003516674,1.0,all containers
1300,1695119563,1.0,1010289.6666666667,521195370.6666667,404182094.0,5.504000008106232,0.0,0.0,0.0,1.0,all containers
1301,1695119566,1.0,3371189.6666666665,3473249793.333333,1098769698.3333333,272.87300000339746,0.0,0.0,95.02100000157952,1.0,all containers
1302,1695119569,1.0,75425751.66666666,44404174381.0,17571619487.333332,327.4830000028014,0.0,0.0,105.1659999974072,1.0,all containers
1303,1695119572,1.0,75383561.66666667,44382972136.666664,16614343381.333334,343.0109999999404,0.0,0.0,112.49200000613928,1.0,all containers
1304,1695119575,1.0,74900881.66666667,44483423110.0,17131912052.333334,316.02600000053644,0.0,0.0,99.50400000065565,1.0,all containers
1305,1695119578,1.0,76341524.66666667,44461984629.0,18490883748.0,334.8640000075102,0.0,0.0,108.7470000013709,1.0,all containers
1306,1695119581,1.0,74240520.0,44227723629.0,17652548612.0,327.04200000315905,0.0,0.0,104.24900000169873,1.0,all containers
1307,1695119584,1.0,71995604.33333334,44307835996.666664,17119133430.333334,339.56900000199676,0.0,0.0,111.49699999764562,1.0,all containers
1308,1695119587,1.0,72106923.33333334,44402929459.0,17179857898.0,327.3260000012815,0.0,0.0,103.85200000554323,1.0,all containers
1309,1695119590,1.0,71525826.0,44531166043.0,17674606231.999996,340.6630000062287,0.0,0.0,110.59899999946356,1.0,all containers
1310,1695119593,1.0,73337997.33333334,44495845695.666664,18310926581.0,327.81100000068545,0.0,0.0,104.10400000214577,1.0,all containers
1311,1695119596,1.0,37092866.666666664,23416987423.666664,9549944506.666666,147.42300000414252,0.0,0.0,38.60199999809265,1.0,all containers
1312,1695119599,1.0,868091.0,513795521.0,341881265.3333334,8.827000003308058,0.0,0.0,9.253000002354383,1.0,all containers
1313,1695119602,1.0,575541.3333333333,377440830.3333334,254662542.3333333,8.23700000345707,0.0,0.0,11.343000005930662,1.0,all containers
1314,1695119605,1.0,479481.3333333334,338635565.3333333,212937551.66666666,2.514000002294779,0.0,0.0,0.0,1.0,all containers
1315,1695119608,1.0,409448.0,300408263.0,155428148.3333333,3.522000003606081,0.0,0.0,0.0,1.0,all containers
1316,1695119611,1.0,1269925.3333333335,6761890685.0,2668610956.0,72.6330000013113,0.0,0.0,29.337999999523163,1.0,all containers
1317,1695119614,1.0,48659121.666666664,25093939095.0,13960581501.0,205.52300000190735,0.0,0.0,58.74000000208616,1.0,all containers
1318,1695119617,1.0,46527662.0,25524257122.0,14393516589.333332,203.6410000026226,0.0,0.0,57.24599999934435,1.0,all containers
1319,1695119620,1.0,39152774.666666664,25975934863.333336,14095681047.333332,201.554000005126,0.0,0.0,57.507000003010035,1.0,all containers
1320,1695119623,1.0,15971010.666666666,26353875858.333336,14315622286.0,202.26500000059605,0.0,0.0,57.04500000178814,1.0,all containers
1321,1695119626,1.0,16938836.0,26512619504.333336,14396673947.0,201.6000000052154,0.0,0.0,56.87200000137091,1.0,all containers
1322,1695119629,1.0,15910754.333333334,26791897345.666664,14289528408.0,203.36800000444055,0.0,0.0,58.74700000137091,1.0,all containers
1323,1695119632,1.0,2384167.333333333,26701377303.666668,14786552513.666666,207.95700000226498,0.0,0.0,43.44800000265241,1.0,all containers
1324,1695119635,1.0,762465.0,26480919063.0,13934597417.666666,201.5810000039637,0.0,0.0,57.3179999999702,1.0,all containers
1325,1695119638,1.0,834428.0,25703827511.666668,14458195224.666668,205.22500000149012,0.0,0.0,58.83000000193715,1.0,all containers
1326,1695119641,1.0,752731.3333333334,18963099844.333336,10138563923.0,145.214000005275,0.0,0.0,43.068999998271465,1.0,all containers
1327,1695119644,1.0,1148300.0,665576084.3333333,500387674.3333334,11.048000000417233,0.0,0.0,7.379000000655651,1.0,all containers
1328,1695119647,1.0,617373.3333333333,381863099.3333333,262463971.0,2.5580000020563602,0.0,0.0,3.725290298461914e-09,1.0,all containers
1329,1695119650,1.0,289833.6666666667,329497324.0,204950218.66666666,0.8540000058710575,0.0,0.0,3.725290298461914e-09,1.0,all containers
1330,1695119653,1.0,483223.6666666666,425192930.6666666,178722999.33333334,3.238000001758337,0.0,0.0,2.678999997675419,1.0,all containers
1331,1695119656,1.0,1375829.6666666667,7582582556.666667,3041672039.0,87.15400000289083,0.0,0.0,26.726000003516674,1.0,all containers
1332,1695119659,1.0,965142.6666666667,34392961948.666664,16318021997.666666,264.2180000022054,0.0,0.0,63.54600000008941,1.0,all containers
1333,1695119662,1.0,804317.0,36251416062.0,16547008820.333332,269.49300000444055,0.0,0.0,65.99799999967217,1.0,all containers
1334,1695119665,1.0,933904.6666666667,35253750054.333336,17513559660.333336,268.4510000012815,0.0,0.0,64.7200000025332,1.0,all containers
1335,1695119668,1.0,923689.0,34543713658.66667,16205077168.666668,270.7380000054836,0.0,0.0,65.99200000241399,1.0,all containers
1336,1695119671,1.0,744148.6666666666,36948671197.0,17004688985.333332,264.59899999946356,0.0,0.0,63.318999998271465,1.0,all containers
1337,1695119674,1.0,771942.6666666667,34993873454.33333,17022553767.333332,273.28300000727177,0.0,0.0,66.71400000154972,1.0,all containers
1338,1695119677,1.0,1023831.3333333333,36149479175.0,17545357121.333336,269.58799999952316,0.0,0.0,64.55700000375509,1.0,all containers
1339,1695119680,1.0,678890.3333333333,36575316344.333336,16366032523.0,271.52500000596046,0.0,0.0,66.92199999839067,1.0,all containers
1340,1695119683,1.0,678141.3333333333,34298611660.333336,17487885391.333332,268.5020000040531,0.0,0.0,65.06800000369549,1.0,all containers
1341,1695119686,1.0,1061231.0,27085482006.0,12876670322.333332,202.01799999922514,0.0,0.0,47.87099999934435,1.0,all containers
1342,1695119689,1.0,839205.6666666666,542794806.6666666,404726521.0,9.578000001609325,0.0,0.0,7.438000004738569,1.0,all containers
1343,1695119692,1.0,381679.3333333333,428990104.3333333,198918362.6666667,2.1620000079274178,0.0,0.0,0.0,1.0,all containers
1344,1695119695,1.0,461136.6666666666,415280754.6666667,279784181.0,5.752000004053116,0.0,0.0,6.782000001519918,1.0,all containers
1345,1695119698,1.0,441382.3333333333,341916056.6666667,221020719.0,4.006000004708767,0.0,0.0,3.093000002205372,1.0,all containers
1346,1695119701,1.0,1856994.6666666665,5446137169.666667,2075642280.0,102.13099999725819,0.0,0.0,30.324000000953674,1.0,all containers
1347,1695119704,1.0,88829255.0,51041078927.666664,26074405479.333332,443.3550000041723,0.0,0.0,99.88100000098348,1.0,all containers
1348,1695119707,1.0,89000041.0,51096538523.333336,27804448134.666668,442.359000004828,0.0,0.0,99.7120000012219,1.0,all containers
1349,1695119710,1.0,96015498.33333334,51115795494.0,27544726417.666664,446.1080000028014,0.0,0.0,100.375,1.0,all containers
1350,1695119713,1.0,100220854.66666667,50764742245.666664,25517656260.333336,440.74300000071526,0.0,0.0,98.7690000012517,1.0,all containers
1351,1695119716,1.0,100089001.33333333,50924725248.66667,27993481551.333332,452.17800000309944,0.0,0.0,103.28200000524521,1.0,all containers
1352,1695119719,1.0,99956141.0,51313700185.33333,27067405215.0,438.6130000054836,0.0,0.0,96.60300000011921,1.0,all containers
1353,1695119722,1.0,99847444.66666666,50725070150.666664,26130018554.666668,451.09100000187755,0.0,0.0,101.9210000000894,1.0,all containers
1354,1695119725,1.0,99891741.33333333,51472379255.0,27032371972.0,443.5760000012815,0.0,0.0,98.1929999999702,1.0,all containers
1355,1695119728,1.0,98733583.33333333,50991437691.66667,27735413580.0,449.2200000062585,0.0,0.0,101.03300000354648,1.0,all containers
1356,1695119731,1.0,94014809.0,44262082219.33333,21514624535.0,368.062000002712,0.0,0.0,81.5789999999106,1.0,all containers
1357,1695119734,1.0,652267.6666666667,403078672.0,252429303.0,9.441000003367662,0.0,0.0,3.912000000476837,1.0,all containers
1358,1695119737,1.0,930121.3333333334,632869684.0,415202270.3333334,6.276000000536442,0.0,0.0,3.725290298461914e-09,1.0,all containers
1359,1695119740,1.0,486208.6666666666,320664721.6666666,260460391.6666667,1.727000005543232,0.0,0.0,0.0,1.0,all containers
1360,1695119743,1.0,926072.0,620052453.3333333,373182909.6666666,2.6689999997615814,0.0,0.0,3.725290298461914e-09,1.0,all containers
1361,1695119746,1.0,2111355.666666667,2832897615.333333,1608213962.6666665,85.28400000557303,0.0,0.0,31.50499999523163,1.0,all containers
1362,1695119749,1.0,110223368.66666667,53621833776.666664,22515722160.0,435.4120000042021,0.0,0.0,102.17300000786781,1.0,all containers
1363,1695119752,1.0,97397798.99999999,54234065023.0,22038727007.666664,444.74800000339746,0.0,0.0,104.96099999919534,1.0,all containers
1364,1695119755,1.0,99226496.00000001,53745644909.66667,23297829532.333332,441.9890000000596,0.0,0.0,103.8179999999702,1.0,all containers
1365,1695119758,1.0,95949793.33333333,54121667238.33333,22648877567.000004,445.1710000038147,0.0,0.0,104.91400000452995,1.0,all containers
1366,1695119761,1.0,96907316.33333333,54118571883.666664,22288339916.333336,439.2090000063181,0.0,0.0,101.84999999776483,1.0,all containers
1367,1695119764,1.0,97568480.66666667,53721291526.0,22956111623.666668,452.63399999961257,0.0,0.0,108.51700000092387,1.0,all containers
1368,1695119767,1.0,95445325.66666667,54157154166.66667,22750709421.0,443.6110000051558,0.0,0.0,102.66700000315905,1.0,all containers
1369,1695119770,1.0,99381886.00000001,53809766075.66667,22950004536.666668,448.6160000041127,0.0,0.0,105.77100000157952,1.0,all containers
1370,1695119773,1.0,91544196.33333333,53791906373.33334,21284260379.666668,444.17499999701977,0.0,0.0,104.39799999818206,1.0,all containers
1371,1695119776,1.0,86864837.0,52895767624.666664,22141835198.333332,425.499000005424,0.0,0.0,96.38700000196695,1.0,all containers
1372,1695119779,1.0,1903184.0,1525677098.0,1069604334.6666667,10.79000000283122,0.0,0.0,6.437000006437302,1.0,all containers
1373,1695119782,1.0,492550.6666666666,499607059.0,423665197.3333334,5.971000004559755,0.0,0.0,2.7139999978244305,1.0,all containers
1374,1695119785,1.0,446913.6666666666,381058407.6666667,303311783.6666666,5.21900000423193,0.0,0.0,5.092000003904104,1.0,all containers
1375,1695119788,1.0,1054572.3333333335,821733387.6666667,569161056.3333334,8.398000001907349,0.0,0.0,3.75,1.0,all containers
1376,1695119791,1.0,1347525.6666666667,2324302287.333333,1457949437.3333335,60.04399999976158,0.0,0.0,20.252999998629093,1.0,all containers
1377,1695119794,1.0,70902454.33333333,53556389451.666664,17510408105.333332,452.38400000333786,0.0,0.0,118.34300000220537,1.0,all containers
1378,1695119797,1.0,66327956.666666664,53777228668.66667,16824469797.0,417.0510000064969,0.0,0.0,104.40799999982119,1.0,all containers
1379,1695119800,1.0,64454187.333333336,54995942397.0,18992943758.333332,422.7300000041723,0.0,0.0,105.83500000461936,1.0,all containers
1380,1695119803,1.0,62754507.333333336,53492213764.33333,18659296395.666668,421.29999999701977,0.0,0.0,106.18099999800324,1.0,all containers
1381,1695119806,1.0,65350311.333333336,54384194730.99999,16466556535.333334,432.2690000087023,0.0,0.0,109.96200000494719,1.0,all containers
1382,1695119809,1.0,64907449.66666667,54515576265.666664,15693631497.666666,419.67000000178814,0.0,0.0,103.42700000107288,1.0,all containers
1383,1695119812,1.0,65910452.33333333,53182782660.0,19181116216.333336,436.2640000022948,0.0,0.0,111.44500000029802,1.0,all containers
1384,1695119815,1.0,65962520.666666664,54780556769.0,19220457140.0,418.812000002712,0.0,0.0,103.25500000268221,1.0,all containers
1385,1695119818,1.0,65976459.0,53895746416.666664,16318346520.333334,434.804999999702,0.0,0.0,109.7690000012517,1.0,all containers
1386,1695119821,1.0,68434009.33333333,53693375005.666664,16546574594.999998,407.11200000345707,0.0,0.0,96.15199999883771,1.0,all containers
1387,1695119824,1.0,8511678.666666668,7830480926.333333,4663848884.333334,45.4480000063777,0.0,0.0,10.879999998956919,1.0,all containers
1388,1695119827,1.0,593679.0,410694701.3333334,413605295.6666666,8.051000002771616,0.0,0.0,5.965000003576279,1.0,all containers
1389,1695119830,1.0,543056.3333333334,379685880.3333333,397832284.3333333,4.264000002294779,0.0,0.0,0.0,1.0,all containers
1390,1695119833,1.0,368342.3333333334,280150273.3333333,294454552.6666667,1.7660000026226044,0.0,0.0,7.450580596923828e-09,1.0,all containers
1391,1695119836,1.0,833605.0,670035178.3333333,544951326.3333334,14.79900000244379,0.0,0.0,7.894999995827675,1.0,all containers
1392,1695119839,1.0,2882413.3333333335,3740997916.3333335,1823289083.3333335,344.14200000464916,0.0,0.0,88.00300000607967,1.0,all containers
1393,1695119842,1.0,68541223.66666667,54533173782.333336,19263765366.0,426.98500000312924,0.0,0.0,108.17599999904633,1.0,all containers
1394,1695119845,1.0,70662944.33333334,53638109637.333336,19040663845.0,420.98700000345707,0.0,0.0,105.2309999987483,1.0,all containers
1395,1695119848,1.0,68084044.66666666,54258274464.666664,15662013045.333334,422.3180000036955,0.0,0.0,105.12700000405312,1.0,all containers
