timestamp,bpf_cpu_time_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695120727,4198.333333333333,68.06633333365123,0.0,0.0,51.146333334346615,1,1.0
1695120730,4303.333333333333,70.0789999999106,0.0,0.0,52.07000000029802,1,1.0
1695120733,4238.333333333333,68.12400000045697,0.0,0.0,51.27633333206177,1,1.0
1695120736,4152.666666666667,69.42566666627924,0.0,0.0,51.840000001092754,1,1.0
1695120739,4320.0,69.7010000012815,0.0,0.0,51.29699999963244,1,1.0
1695120742,4327.666666666667,66.9483333316942,0.0,0.0,49.90333333238959,1,1.0
1695120745,2899.6666666666665,53.02066666757067,0.0,0.0,45.28133333350221,1,1.0
1695120748,527.0,33.177999998132385,0.0,0.0,39.178333333383,1,1.0
1695120751,557.3333333333334,31.877000001569584,0.0,0.0,38.03900000080466,1,1.0
1695120754,499.6666666666667,31.841000000635788,0.0,0.0,38.44000000009934,1,1.0
1695120757,551.0,31.65766666581233,0.0,0.0,38.0389999995629,1,1.0
1695120760,576.3333333333333,46.18966666609049,0.0,0.0,44.77300000066558,1,1.0
1695120763,7995.333333333333,72.13133333375056,0.0,0.0,50.68966666609049,1,1.0
1695120766,8001.0,74.2889999995629,0.0,0.0,51.79666666686535,1,1.0
1695120769,7996.333333333333,78.1286666666468,0.0,0.0,52.90533333271742,1,1.0
1695120772,7977.333333333333,85.55866666634877,0.0,0.0,56.795666667322315,1,1.0
1695120775,7949.000000000001,83.14066666737199,0.0,0.0,55.35599999999007,1,1.0
1695120778,7942.333333333333,84.08566666767001,0.0,0.0,55.600999999791384,1,1.0
1695120781,7982.0,84.03266666581233,0.0,0.0,55.244999999801315,1,1.0
1695120784,7948.333333333333,86.47299999992053,0.0,0.0,57.65466666718324,1,1.0
1695120787,7980.666666666666,85.73599999894698,0.0,0.0,57.069333332280316,1,1.0
1695120790,7892.666666666666,87.22133333484332,0.0,0.0,58.5116666679581,1,1.0
1695120793,7753.666666666667,88.37633333355188,0.0,0.0,59.18033333371083,1,1.0
1695120796,8026.666666666667,74.04033333311479,0.0,0.0,51.400333332518734,1,1.0
1695120799,4382.333333333333,51.23599999894699,0.0,0.0,43.52199999988079,1,1.0
1695120802,553.0,32.66066666692495,0.0,0.0,38.55300000061592,1,1.0
1695120805,543.0,31.097333333144586,0.0,0.0,38.0389999995629,1,1.0
1695120808,542.3333333333334,32.39366666724285,0.0,0.0,39.97800000011921,1,1.0
1695120811,546.3333333333334,31.882666666060686,0.0,0.0,38.57899999991059,1,1.0
1695120814,521.0,64.50333333387971,0.0,0.0,50.68433333312472,1,1.0
1695120817,14538.0,84.99033333485325,0.0,0.0,53.34033333261808,1,1.0
1695120820,14512.666666666668,104.8449999988079,0.0,0.0,61.33033333470424,1,1.0
1695120823,14499.333333333332,108.43266666680574,0.0,0.0,62.30233333259821,1,1.0
1695120826,14435.666666666666,112.94500000029802,0.0,0.0,65.4390000005563,1,1.0
1695120829,14609.666666666666,113.93233333279689,0.0,0.0,66.22266666591167,1,1.0
1695120832,14460.0,119.36499999960263,0.0,0.0,70.38633333394925,1,1.0
1695120835,14410.333333333334,117.83733333398898,0.0,0.0,69.18466666589181,1,1.0
1695120838,14378.0,119.675666667521,0.0,0.0,70.46166666597128,1,1.0
1695120841,14451.0,117.35699999829133,0.0,0.0,69.28166666751106,1,1.0
1695120844,14318.333333333334,114.9146666675806,0.0,0.0,67.99033333236973,1,1.0
1695120847,10270.333333333334,99.88666666671634,0.0,0.0,54.35566666722298,1,1.0
1695120850,507.6666666666667,33.74633333211144,0.0,0.0,40.23666666696469,1,1.0
1695120853,549.3333333333334,31.764666667828962,0.0,0.0,38.0389999995629,1,1.0
1695120856,508.3333333333333,31.93133333325386,0.0,0.0,38.854000000904,1,1.0
1695120859,552.3333333333334,31.053666666150093,0.0,0.0,38.0389999995629,1,1.0
1695120862,545.3333333333334,43.48699999973178,0.0,0.0,43.76233333349228,1,1.0
1695120865,22648.333333333332,90.97633333380024,0.0,0.0,55.10399999966224,1,1.0
1695120868,22704.0,116.2366666669647,0.0,0.0,67.3786666666468,1,1.0
1695120871,22711.333333333336,116.9429999999702,0.0,0.0,53.986000000188746,1,1.0
1695120874,22576.333333333332,123.64366666600108,0.0,0.0,72.97966666767995,1,1.0
1695120877,22575.666666666668,120.51000000039737,0.0,0.0,71.28333333383004,1,1.0
1695120880,22636.666666666668,122.79500000054638,0.0,0.0,72.79499999930461,1,1.0
1695120883,22588.333333333332,123.25500000019868,0.0,0.0,73.15533333271742,1,1.0
1695120886,22582.666666666668,121.03633333245914,0.0,0.0,71.61900000025828,1,1.0
1695120889,22634.0,122.1493333329757,0.0,0.0,72.57199999938409,1,1.0
1695120892,22556.333333333332,123.89433333401878,0.0,0.0,73.41733333344261,1,1.0
1695120895,19348.333333333332,113.02866666639845,0.0,0.0,61.56233333423734,1,1.0
1695120898,5962.666666666667,63.33999999985099,0.0,0.0,42.366666665921606,1,1.0
1695120901,558.3333333333334,31.947333334634703,0.0,0.0,38.03900000080466,1,1.0
1695120904,502.3333333333333,32.58999999860922,0.0,0.0,39.58033333222071,1,1.0
1695120907,529.6666666666666,31.31033333390951,0.0,0.0,38.0389999995629,1,1.0
1695120910,533.0,32.46600000063578,0.0,0.0,38.03900000080466,1,1.0
1695120913,271.0,80.73933333158493,0.0,0.0,55.83699999873838,1,1.0
1695120916,28013.333333333332,124.89566666757065,0.0,0.0,73.42300000165899,1,1.0
1695120919,27887.333333333336,124.03933333232999,0.0,0.0,73.7936666669945,1,1.0
1695120922,27537.333333333332,125.18233333403866,0.0,0.0,74.7603333319227,1,1.0
1695120925,27710.333333333336,119.23733333374064,0.0,0.0,71.43633333345254,1,1.0
1695120928,27715.666666666668,126.6006666670243,0.0,0.0,75.28299999982119,1,1.0
1695120931,27593.333333333332,119.80866666634877,0.0,0.0,71.82166666785876,1,1.0
1695120934,27802.666666666668,132.5816666657726,0.0,0.0,78.93766666576266,1,1.0
