,timestamp,bpf_block_irq,bpf_net_rx_irq,bpf_net_tx_irq,cache_miss,cpu_cycles,cpu_instructions,platform_power,node_type,id
501,1695117166,0.6666666666666666,304.66666666666663,0.0,518914.3333333334,28557793098.0,8224930070.666666,75.0,1.0,all containers
502,1695117169,0.3333333333333333,176.33333333333334,0.3333333333333333,464438.6666666666,26289213826.666668,11199814759.666668,72.0,1.0,all containers
503,1695117172,0.3333333333333333,221.66666666666669,0.3333333333333333,444150.6666666666,28395620416.666664,8898119862.0,73.0,1.0,all containers
504,1695117175,0.6666666666666666,199.66666666666666,0.0,376565.6666666666,26677900727.333336,8876441241.333334,72.0,1.0,all containers
505,1695117178,0.3333333333333333,237.33333333333334,0.3333333333333333,533752.0,25725240547.666668,10364800907.0,72.0,1.0,all containers
506,1695117181,0.6666666666666666,166.66666666666669,0.0,437305.6666666666,27746534339.666668,8458827115.0,72.0,1.0,all containers
507,1695117184,0.3333333333333333,277.3333333333333,0.3333333333333333,418737.6666666666,26271644455.333332,8847915763.0,72.0,1.0,all containers
508,1695117187,0.6666666666666666,200.0,0.0,450995.3333333334,18177301488.666668,6885637662.333333,0.0,1.0,all containers
509,1695117190,0.3333333333333333,391.6666666666667,1.6666666666666667,727784.3333333334,492864685.6666667,574997843.6666666,0.0,1.0,all containers
510,1695117193,0.6666666666666666,208.0,0.0,286025.0,185350739.0,258570518.33333334,0.0,1.0,all containers
511,1695117196,0.3333333333333333,301.6666666666667,0.0,312238.6666666666,305111012.6666667,223114425.3333333,0.0,1.0,all containers
512,1695117199,0.6666666666666666,174.66666666666666,0.3333333333333333,330574.0,406095355.3333334,288601128.0,1.0,1.0,all containers
513,1695117202,0.3333333333333333,360.0,0.0,929515.6666666666,7966584795.666667,3236199602.6666665,52.0,1.0,all containers
514,1695117205,0.6666666666666666,212.0,0.3333333333333333,291828.6666666667,36042270606.666664,9702963401.333334,107.0,1.0,all containers
515,1695117208,0.3333333333333333,216.0,0.3333333333333333,311520.3333333334,36339288737.33333,13234212622.333332,103.0,1.0,all containers
516,1695117211,0.6666666666666666,197.0,0.3333333333333333,503933.6666666666,37202896494.333336,12037325913.333334,103.0,1.0,all containers
517,1695117214,0.3333333333333333,243.0,0.3333333333333333,290070.6666666667,36485622885.0,10452378336.0,105.0,1.0,all containers
518,1695117217,0.6666666666666666,200.66666666666666,0.3333333333333333,338767.6666666667,36305351851.333336,12350604589.333334,105.0,1.0,all containers
519,1695117220,0.3333333333333333,198.0,0.3333333333333333,754690.0,35969662348.666664,12470901085.333332,108.0,1.0,all containers
520,1695117223,0.6666666666666666,237.0,0.0,213620.66666666666,35413115473.0,9478372184.0,106.0,1.0,all containers
521,1695117226,0.3333333333333333,308.0,0.3333333333333333,482670.0,35441500003.0,13603777097.333332,108.0,1.0,all containers
522,1695117229,0.6666666666666666,195.66666666666666,0.6666666666666666,389349.6666666666,35493596331.66667,11945996809.333332,105.0,1.0,all containers
523,1695117232,0.3333333333333333,251.0,0.0,346162.0,23681489146.0,5448660153.0,0.0,1.0,all containers
524,1695117235,0.6666666666666666,436.66666666666663,1.6666666666666667,471664.3333333334,403599276.0,265355462.6666667,1.0,1.0,all containers
525,1695117238,0.3333333333333333,197.0,0.3333333333333333,267302.0,276847602.6666666,170025669.0,0.0,1.0,all containers
526,1695117241,0.6666666666666666,198.0,0.0,286568.6666666666,346382916.0,265175070.0,0.0,1.0,all containers
527,1695117244,0.3333333333333333,226.0,0.3333333333333333,268181.0,242668063.6666667,262991208.66666666,0.0,1.0,all containers
528,1695117247,0.6666666666666666,351.3333333333333,0.0,970703.3333333333,9324444505.666666,4174360513.3333335,26.0,1.0,all containers
529,1695117250,0.3333333333333333,224.66666666666666,0.6666666666666666,577030.0,50193580894.66667,16629143855.333334,171.0,1.0,all containers
530,1695117253,0.6666666666666666,239.0,0.0,359837.0,51017441086.33333,13825147368.666668,169.0,1.0,all containers
531,1695117256,0.3333333333333333,249.66666666666669,0.6666666666666666,407409.0,50999458882.0,15622310591.0,171.0,1.0,all containers
532,1695117259,0.6666666666666666,206.66666666666669,0.6666666666666666,483656.6666666666,50602339861.0,17522479553.666664,169.0,1.0,all containers
533,1695117262,0.3333333333333333,211.33333333333331,0.0,556654.0,52291899254.0,13808447176.333334,170.0,1.0,all containers
534,1695117265,0.6666666666666666,223.33333333333334,0.3333333333333333,433141.0,51227843993.0,17938025162.666668,171.0,1.0,all containers
535,1695117268,0.3333333333333333,208.66666666666669,0.3333333333333333,408594.6666666667,50832729281.666664,13404161160.666668,170.0,1.0,all containers
536,1695117271,0.6666666666666666,187.66666666666666,0.3333333333333333,679056.0,51864847865.66667,15906880706.666668,172.0,1.0,all containers
537,1695117274,0.3333333333333333,237.0,0.3333333333333333,441187.6666666666,50126192377.0,15180661285.333332,172.0,1.0,all containers
538,1695117277,0.6666666666666666,235.0,0.3333333333333333,602972.3333333333,38052048256.66667,13039911912.0,82.0,1.0,all containers
539,1695117280,0.3333333333333333,458.0,1.6666666666666667,659731.6666666666,432243121.6666666,138868286.3333333,0.0,1.0,all containers
540,1695117283,0.6666666666666666,234.33333333333334,0.0,446283.3333333334,361363642.6666666,102060912.0,0.0,1.0,all containers
541,1695117286,0.3333333333333333,282.6666666666667,0.0,363481.0,424645927.3333333,174770049.6666667,4.0,1.0,all containers
542,1695117289,0.6666666666666666,195.0,0.3333333333333333,337342.0,379489864.0,137845361.0,0.0,1.0,all containers
543,1695117292,0.3333333333333333,341.66666666666663,0.3333333333333333,1149484.0,6073211380.333334,1533219923.6666667,25.0,1.0,all containers
544,1695117295,0.3333333333333333,232.33333333333331,0.0,404629.0,53542429373.333336,16821141833.0,179.0,1.0,all containers
545,1695117298,0.6666666666666666,201.33333333333334,0.3333333333333333,454982.0,53889325380.333336,13057738422.666668,178.0,1.0,all containers
546,1695117301,0.3333333333333333,205.33333333333331,0.3333333333333333,510895.6666666666,54451123610.0,16380141239.0,177.0,1.0,all containers
547,1695117304,0.6666666666666666,241.33333333333331,0.0,417865.6666666667,53231354935.0,13875593332.0,180.0,1.0,all containers
548,1695117307,0.3333333333333333,198.66666666666666,0.6666666666666666,393718.0,54330106061.333336,13937850166.0,177.0,1.0,all containers
549,1695117310,0.6666666666666666,214.0,0.0,419022.0,54052962872.0,15478330063.0,179.0,1.0,all containers
550,1695117313,0.3333333333333333,235.0,0.3333333333333333,454008.3333333334,53537920063.666664,12424315054.333332,181.0,1.0,all containers
551,1695117316,0.6666666666666666,263.0,0.3333333333333333,415346.3333333333,54653771913.0,16360702652.333332,180.0,1.0,all containers
552,1695117319,0.3333333333333333,198.33333333333334,0.0,444344.6666666666,53546053207.0,13225679072.333332,181.0,1.0,all containers
553,1695117322,0.6666666666666666,233.33333333333331,0.6666666666666666,590132.3333333334,41965552617.666664,13500534422.666668,125.0,1.0,all containers
554,1695117325,0.3333333333333333,555.3333333333334,1.3333333333333333,415671.6666666667,356387659.3333333,205529740.0,0.0,1.0,all containers
555,1695117328,0.6666666666666666,231.66666666666669,0.0,226796.33333333334,230240146.6666667,133909111.33333334,0.0,1.0,all containers
556,1695117331,0.3333333333333333,201.33333333333334,0.6666666666666666,376385.0,332795261.0,195005337.0,0.0,1.0,all containers
557,1695117334,0.6666666666666666,234.66666666666666,0.0,393535.0,387951370.0,171633822.0,0.0,1.0,all containers
558,1695117337,0.3333333333333333,350.0,0.0,1145259.6666666667,2503567757.3333335,1128709972.0,85.0,1.0,all containers
559,1695117340,0.6666666666666666,191.0,0.3333333333333333,906341.0,54178513386.666664,13768483385.666666,176.0,1.0,all containers
560,1695117343,0.3333333333333333,249.33333333333331,0.3333333333333333,420912.3333333334,53648619738.66667,11132127477.333332,176.0,1.0,all containers
561,1695117346,0.6666666666666666,255.0,0.6666666666666666,483628.0,54857409270.66667,15276148671.666668,176.0,1.0,all containers
562,1695117349,0.3333333333333333,204.33333333333331,0.0,400682.6666666666,53684691650.0,10757890908.0,176.0,1.0,all containers
563,1695117352,0.6666666666666666,195.0,0.6666666666666666,383450.0,54081112408.33333,14866335372.666666,176.0,1.0,all containers
564,1695117355,0.3333333333333333,230.66666666666666,0.3333333333333333,464359.6666666667,54672913925.666664,11486907904.0,177.0,1.0,all containers
565,1695117358,0.6666666666666666,195.66666666666666,0.0,318741.3333333334,53463074787.666664,13647223873.333334,181.0,1.0,all containers
566,1695117361,0.3333333333333333,181.33333333333331,0.6666666666666666,416330.6666666667,54652741820.666664,13133021474.333332,180.0,1.0,all containers
567,1695117364,0.6666666666666666,256.0,0.3333333333333333,394954.3333333334,54204456825.33333,11854770423.666668,181.0,1.0,all containers
568,1695117367,0.3333333333333333,181.0,0.3333333333333333,420349.3333333333,48960717516.0,13863028496.000002,178.0,1.0,all containers
569,1695117370,0.6666666666666666,273.6666666666667,1.3333333333333333,892035.0,454655569.0,453517401.0,2.0,1.0,all containers
570,1695117373,0.3333333333333333,599.3333333333334,0.0,483645.6666666666,365026791.0,277359172.3333334,0.0,1.0,all containers
571,1695117376,0.6666666666666666,289.0,0.6666666666666666,495639.0,366869934.3333334,255041521.0,0.0,1.0,all containers
572,1695117379,0.3333333333333333,208.66666666666666,0.0,359983.0,361152478.0,194745149.0,0.0,1.0,all containers
573,1695117382,0.6666666666666666,325.6666666666667,0.6666666666666666,880177.3333333333,749401210.6666667,500039332.6666667,5.0,1.0,all containers
574,1695117385,0.3333333333333333,248.66666666666666,0.3333333333333333,1098529.6666666667,44642541241.0,9822931379.0,176.0,1.0,all containers
575,1695117388,0.6666666666666666,203.33333333333334,0.3333333333333333,440410.6666666667,54622478473.333336,14567303525.0,175.0,1.0,all containers
576,1695117391,0.3333333333333333,199.0,0.3333333333333333,300801.0,54096466862.33333,11537362301.333334,177.0,1.0,all containers
577,1695117394,0.6666666666666666,247.66666666666666,0.3333333333333333,339921.3333333334,53779772679.666664,13984234625.333334,178.0,1.0,all containers
578,1695117397,0.3333333333333333,206.0,0.3333333333333333,543507.3333333334,54790187434.666664,12290709244.333332,178.0,1.0,all containers
579,1695117400,0.6666666666666666,203.66666666666669,0.0,364945.0,53729172299.0,12787121547.666666,179.0,1.0,all containers
580,1695117403,0.3333333333333333,222.66666666666666,0.6666666666666666,314468.6666666666,54185413668.333336,14019751225.333332,180.0,1.0,all containers
581,1695117406,0.6666666666666666,294.0,0.3333333333333333,599550.3333333333,54599629993.666664,11153804661.333332,180.0,1.0,all containers
582,1695117409,0.3333333333333333,199.33333333333331,0.3333333333333333,333785.3333333334,53456452437.0,15039233648.333334,179.0,1.0,all containers
583,1695117412,0.6666666666666666,203.33333333333334,0.6666666666666666,437120.0,54642182561.33333,10937999101.0,178.0,1.0,all containers
584,1695117415,0.3333333333333333,269.6666666666667,1.0,501024.3333333333,14769884846.0,5260535462.666667,2.0,1.0,all containers
585,1695117418,0.6666666666666666,601.0,0.3333333333333333,558748.3333333334,510515673.6666667,494546941.6666666,0.0,1.0,all containers
586,1695117421,0.3333333333333333,183.66666666666666,0.6666666666666666,347345.3333333333,366354874.6666666,328448385.3333333,1.0,1.0,all containers
587,1695117424,0.3333333333333333,252.33333333333334,0.0,274926.3333333333,355204902.3333333,257383866.3333333,0.0,1.0,all containers
588,1695117427,0.6666666666666666,292.3333333333333,0.3333333333333333,883611.3333333334,844550520.3333334,617062893.3333333,6.0,1.0,all containers
589,1695117430,0.3333333333333333,256.33333333333337,0.3333333333333333,500544.0,18321693064.0,10213462208.0,42.0,1.0,all containers
590,1695117433,0.6666666666666666,242.66666666666666,0.0,373719.6666666667,21511817720.666664,9743021252.333334,40.0,1.0,all containers
591,1695117436,0.3333333333333333,265.6666666666667,0.3333333333333333,431265.3333333333,21891107034.0,14177130810.0,40.0,1.0,all containers
592,1695117439,0.6666666666666666,183.66666666666666,0.0,483892.0,21997324945.0,11673538793.666668,39.0,1.0,all containers
593,1695117442,0.3333333333333333,211.33333333333334,0.6666666666666666,412271.6666666667,20970218150.666668,11062260070.0,41.0,1.0,all containers
594,1695117445,0.6666666666666666,226.33333333333331,0.0,351644.0,22038127456.0,13061744844.0,40.0,1.0,all containers
595,1695117448,0.3333333333333333,216.66666666666669,0.3333333333333333,523324.3333333333,21456192340.666664,12170488287.333334,41.0,1.0,all containers
596,1695117451,0.6666666666666666,199.0,0.3333333333333333,404253.6666666666,21488121001.333336,10347943120.0,41.0,1.0,all containers
597,1695117454,0.3333333333333333,255.66666666666666,0.0,386490.0,22031155495.333332,13889572996.0,43.0,1.0,all containers
598,1695117457,0.6666666666666666,195.0,0.3333333333333333,481158.6666666666,21312181928.666668,11531911180.0,44.0,1.0,all containers
599,1695117460,0.3333333333333333,258.0,1.3333333333333333,630185.0,5251235254.0,2388062555.3333335,0.0,1.0,all containers
600,1695117463,0.6666666666666666,390.0,0.3333333333333333,531865.0,407744454.3333333,218417266.0,0.0,1.0,all containers
601,1695117466,0.3333333333333333,302.3333333333333,0.3333333333333333,398378.3333333333,451725121.0,318847579.0,0.0,1.0,all containers
602,1695117469,0.6666666666666666,199.0,0.0,412241.6666666667,392347255.0,294213709.0,0.0,1.0,all containers
603,1695117472,0.3333333333333333,308.6666666666667,0.6666666666666666,635575.0,759726390.3333333,375475565.3333333,0.0,1.0,all containers
604,1695117475,0.6666666666666666,263.0,0.0,590054.6666666667,18879811943.666668,13160879175.666668,45.0,1.0,all containers
605,1695117478,0.3333333333333333,202.0,0.3333333333333333,309221.0,24924282963.333336,17997119347.333332,48.0,1.0,all containers
606,1695117481,0.6666666666666666,193.33333333333331,0.3333333333333333,352699.0,25706315635.0,15578530119.666668,48.0,1.0,all containers
607,1695117484,0.3333333333333333,215.66666666666669,0.3333333333333333,299966.0,25266808357.666668,18236433560.0,49.0,1.0,all containers
608,1695117487,0.6666666666666666,226.33333333333334,0.3333333333333333,409623.6666666666,24889253475.666668,16805957785.666668,48.0,1.0,all containers
609,1695117490,0.3333333333333333,189.0,0.3333333333333333,833442.6666666666,25752226259.333332,15732222933.0,47.0,1.0,all containers
610,1695117493,0.6666666666666666,245.66666666666669,0.6666666666666666,265728.3333333333,24756880941.666664,18628697345.333332,49.0,1.0,all containers
611,1695117496,0.3333333333333333,234.33333333333334,0.3333333333333333,301678.0,25569246209.333336,16973037771.666666,50.0,1.0,all containers
612,1695117499,0.6666666666666666,214.66666666666666,0.3333333333333333,417005.0,25653224149.666664,16291327363.333332,48.0,1.0,all containers
613,1695117502,0.3333333333333333,187.66666666666666,0.3333333333333333,296228.3333333333,25101073109.0,18271851191.0,48.0,1.0,all containers
614,1695117505,0.6666666666666666,301.0,1.0,565232.3333333333,7657164850.333334,4786227347.0,1.0,1.0,all containers
615,1695117508,0.3333333333333333,390.6666666666667,0.6666666666666666,457417.0,529030725.3333333,237606634.66666666,0.0,1.0,all containers
616,1695117511,0.6666666666666666,206.33333333333331,0.0,315166.0,376020034.3333333,157585630.0,0.0,1.0,all containers
617,1695117514,0.3333333333333333,227.66666666666666,0.0,343207.3333333334,336918026.0,162736322.33333334,0.0,1.0,all containers
618,1695117517,0.6666666666666666,322.33333333333337,0.3333333333333333,630607.0,464856977.3333334,261207702.6666667,0.0,1.0,all containers
619,1695117520,0.3333333333333333,221.0,0.0,813627.0,11515362786.0,4338551940.666666,64.0,1.0,all containers
620,1695117523,0.6666666666666666,257.6666666666667,0.0,453390.3333333334,30558718182.0,26180603019.333332,60.0,1.0,all containers
621,1695117526,0.3333333333333333,254.0,0.3333333333333333,502023.6666666667,31802100206.666664,26247453067.333332,62.0,1.0,all containers
622,1695117529,0.6666666666666666,253.66666666666666,0.3333333333333333,591390.3333333334,30754975450.666664,25127302640.666664,60.0,1.0,all containers
623,1695117532,0.3333333333333333,204.0,0.3333333333333333,408138.0,30831888711.666664,26199660748.999996,59.0,1.0,all containers
624,1695117535,0.6666666666666666,253.0,0.3333333333333333,360169.0,31209241020.666664,24593218724.333332,60.0,1.0,all containers
625,1695117538,0.3333333333333333,179.33333333333334,0.6666666666666666,369908.6666666666,30496015790.0,26075285628.666668,59.0,1.0,all containers
626,1695117541,0.6666666666666666,232.66666666666666,0.0,560647.6666666666,31689948315.666664,25965678413.666664,60.0,1.0,all containers
627,1695117544,0.3333333333333333,225.33333333333331,0.6666666666666666,373080.6666666666,30559810872.666668,26035517997.0,58.0,1.0,all containers
628,1695117547,0.3333333333333333,232.33333333333331,0.6666666666666666,486574.3333333334,30539201190.666668,25563084435.333336,60.0,1.0,all containers
629,1695117550,0.6666666666666666,215.0,1.0,592682.0,12325455788.0,9251977436.666666,3.0,1.0,all containers
630,1695117553,0.3333333333333333,502.0,0.6666666666666666,519360.3333333334,431029581.0,408773474.6666666,0.0,1.0,all containers
631,1695117556,0.6666666666666666,262.3333333333333,0.3333333333333333,259983.6666666667,310001466.3333334,275460109.3333333,0.0,1.0,all containers
632,1695117559,0.3333333333333333,205.33333333333334,0.3333333333333333,352401.3333333334,352686075.3333333,312235798.6666667,0.0,1.0,all containers
633,1695117562,0.6666666666666666,288.0,0.3333333333333333,482812.3333333333,233786964.3333333,347888620.3333334,4.0,1.0,all containers
634,1695117565,0.3333333333333333,298.6666666666667,0.3333333333333333,902458.3333333334,5980667811.333334,2016772483.6666667,64.0,1.0,all containers
635,1695117568,0.6666666666666666,176.0,0.3333333333333333,471366.0,31361824258.333332,34128143790.999996,65.0,1.0,all containers
636,1695117571,0.3333333333333333,220.66666666666669,0.0,576190.3333333333,32685235850.66667,33037921190.0,65.0,1.0,all containers
637,1695117574,0.6666666666666666,242.0,0.6666666666666666,440407.0,30833429863.0,34772079366.333336,63.0,1.0,all containers
638,1695117577,0.3333333333333333,244.66666666666666,0.3333333333333333,498775.3333333334,32904449008.333336,34538332029.0,62.0,1.0,all containers
639,1695117580,0.6666666666666666,163.0,0.3333333333333333,373917.3333333334,31686346749.333336,35076731498.0,64.0,1.0,all containers
640,1695117583,0.3333333333333333,251.33333333333331,0.0,455276.3333333333,31501422580.666664,33734476229.0,61.0,1.0,all containers
641,1695117586,0.6666666666666666,237.0,0.0,364546.6666666667,32491521515.333332,33422814549.666668,64.0,1.0,all containers
642,1695117589,0.3333333333333333,251.33333333333334,0.6666666666666666,447548.6666666667,31185646827.666664,33801799934.333332,66.0,1.0,all containers
643,1695117592,0.6666666666666666,183.33333333333334,0.0,562678.3333333334,32650550049.0,34380959160.333336,61.0,1.0,all containers
644,1695117595,0.3333333333333333,286.3333333333333,1.0,658348.3333333333,14106282356.0,15463684995.666666,0.0,1.0,all containers
645,1695117598,0.6666666666666666,510.0,0.0,484479.3333333333,459657819.3333333,262701767.6666667,0.0,1.0,all containers
646,1695117601,0.3333333333333333,203.0,0.0,388629.3333333334,461522669.6666666,238173367.0,0.0,1.0,all containers
647,1695117604,0.6666666666666666,221.33333333333331,0.0,292902.3333333333,390320610.3333334,215876083.0,0.0,1.0,all containers
648,1695117607,0.3333333333333333,310.3333333333333,0.0,445304.0,465311100.0,299426420.6666666,0.0,1.0,all containers
649,1695117610,0.3333333333333333,234.0,0.6666666666666666,1270485.0,2310695788.0,1332635358.0,62.0,1.0,all containers
650,1695117613,0.3333333333333333,228.0,0.3333333333333333,354089.6666666666,32154143774.333332,41103415314.0,63.0,1.0,all containers
651,1695117616,0.6666666666666666,290.0,0.3333333333333333,314963.0,31532397738.666664,41263697543.333336,65.0,1.0,all containers
652,1695117619,0.3333333333333333,176.0,0.3333333333333333,399355.3333333334,32078231217.666668,40820013626.66667,63.0,1.0,all containers
653,1695117622,0.6666666666666666,226.33333333333334,0.3333333333333333,380647.3333333334,31791295096.0,40441616494.0,64.0,1.0,all containers
654,1695117625,0.3333333333333333,208.66666666666666,0.3333333333333333,309690.0,31722118315.0,41130103365.66667,62.0,1.0,all containers
655,1695117628,0.6666666666666666,231.0,0.3333333333333333,362773.6666666667,32112219346.0,41025245066.99999,64.0,1.0,all containers
656,1695117631,0.3333333333333333,167.0,0.6666666666666666,358381.3333333333,31534804612.666668,41125707436.0,64.0,1.0,all containers
657,1695117634,0.6666666666666666,282.6666666666667,0.3333333333333333,570884.6666666667,32062093449.666664,40827054813.666664,65.0,1.0,all containers
658,1695117637,0.3333333333333333,178.33333333333334,0.3333333333333333,457897.0,31848297808.0,40804597894.333336,63.0,1.0,all containers
659,1695117640,0.6666666666666666,246.33333333333331,0.3333333333333333,404127.6666666666,19287436682.333332,22515875138.666668,30.0,1.0,all containers
660,1695117643,0.3333333333333333,617.3333333333333,1.6666666666666667,585298.3333333333,560063669.6666666,491682836.66666675,3.0,1.0,all containers
661,1695117646,0.6666666666666666,273.0,0.0,835002.3333333333,583590435.0,420956256.0,0.0,1.0,all containers
662,1695117649,0.3333333333333333,212.0,0.6666666666666666,359674.6666666667,439219074.6666666,349876779.3333334,0.0,1.0,all containers
663,1695117652,0.6666666666666666,218.0,0.3333333333333333,339835.0,408625578.0,317941965.3333334,0.0,1.0,all containers
664,1695117655,0.3333333333333333,352.0,0.0,902345.0,2548470920.0,977233778.6666666,53.0,1.0,all containers
665,1695117658,0.6666666666666666,230.33333333333334,0.3333333333333333,385227.0,31489358928.333336,40575902737.0,63.0,1.0,all containers
666,1695117661,0.3333333333333333,173.33333333333334,0.3333333333333333,387249.3333333334,32368913557.333332,40900949550.666664,64.0,1.0,all containers
667,1695117664,0.6666666666666666,269.6666666666667,0.6666666666666666,478267.6666666666,31474744004.333332,41579161667.333336,64.0,1.0,all containers
668,1695117667,0.3333333333333333,171.66666666666666,0.3333333333333333,310477.3333333333,32067008023.0,41112921458.0,64.0,1.0,all containers
669,1695117670,0.6666666666666666,236.66666666666666,0.3333333333333333,375551.0,31853205313.0,40238883519.33333,63.0,1.0,all containers
670,1695117673,0.3333333333333333,206.33333333333334,0.0,308809.3333333334,31398039031.0,40412065375.66667,63.0,1.0,all containers
671,1695117676,0.3333333333333333,273.0,0.6666666666666666,389322.0,32339018327.666668,41504262734.333336,65.0,1.0,all containers
672,1695117679,0.6666666666666666,179.33333333333334,0.0,480653.6666666666,31512329929.0,41882278707.666664,62.0,1.0,all containers
673,1695117682,0.3333333333333333,216.33333333333331,0.3333333333333333,513151.6666666667,32077927157.0,40564397340.333336,63.0,1.0,all containers
674,1695117685,0.6666666666666666,231.0,0.3333333333333333,424196.3333333334,28010901709.0,32079709241.333332,89.0,1.0,all containers
675,1695117688,0.3333333333333333,590.0,1.3333333333333333,427981.3333333334,579919820.0,254800951.33333334,2.0,1.0,all containers
676,1695117691,0.6666666666666666,232.33333333333334,0.3333333333333333,437662.0,351099328.3333334,273048671.6666667,0.0,1.0,all containers
677,1695117694,0.3333333333333333,268.3333333333333,0.3333333333333333,378725.6666666667,459901139.3333333,224364638.0,0.0,1.0,all containers
678,1695117697,0.6666666666666666,179.0,0.6666666666666666,367921.3333333334,370970397.3333334,163748161.3333333,0.0,1.0,all containers
679,1695117700,0.3333333333333333,361.0,0.0,921554.6666666666,3270206908.3333335,1442578637.3333335,16.0,1.0,all containers
680,1695117703,0.6666666666666666,201.66666666666666,0.6666666666666666,461229.0,25010651837.666664,16036945489.0,51.0,1.0,all containers
681,1695117706,0.3333333333333333,289.3333333333333,0.6666666666666666,554924.0,24682015586.666664,14823993730.0,53.0,1.0,all containers
682,1695117709,0.6666666666666666,200.0,0.0,633336.3333333333,25768034266.0,13609624429.333334,52.0,1.0,all containers
683,1695117712,0.3333333333333333,223.66666666666666,0.6666666666666666,501084.3333333334,25239555510.666664,15793395523.0,52.0,1.0,all containers
684,1695117715,0.6666666666666666,206.33333333333331,0.0,469853.3333333334,24923281413.0,14851293185.0,54.0,1.0,all containers
685,1695117718,0.3333333333333333,205.33333333333331,0.6666666666666666,333891.3333333334,25146634260.333336,13730122095.666668,50.0,1.0,all containers
686,1695117721,0.6666666666666666,194.33333333333331,0.0,395506.6666666666,24440007734.0,15008883197.0,52.0,1.0,all containers
687,1695117724,0.3333333333333333,230.66666666666666,0.3333333333333333,346649.6666666666,25309579249.333332,15338907355.333332,50.0,1.0,all containers
688,1695117727,0.6666666666666666,226.66666666666669,0.3333333333333333,498793.0,25192527562.333332,13763738015.666668,51.0,1.0,all containers
689,1695117730,0.3333333333333333,215.66666666666669,0.0,380702.3333333334,20351221754.333336,12800798017.333334,51.0,1.0,all containers
690,1695117733,0.6666666666666666,289.0,1.6666666666666667,492363.0,537272207.3333333,378569560.0,0.0,1.0,all containers
691,1695117736,0.3333333333333333,420.6666666666667,0.0,442590.6666666666,518419389.6666667,350311310.0,0.0,1.0,all containers
692,1695117739,0.6666666666666666,202.0,0.3333333333333333,305303.0,465320564.0,277948600.3333334,0.0,1.0,all containers
693,1695117742,0.3333333333333333,190.66666666666666,0.3333333333333333,273012.0,459328711.6666666,228608087.3333333,0.0,1.0,all containers
694,1695117745,0.6666666666666666,367.3333333333333,0.3333333333333333,1045851.3333333333,4013844981.333333,1618894357.3333335,11.0,1.0,all containers
695,1695117748,0.3333333333333333,207.0,0.6666666666666666,355387.3333333334,31210085849.333336,21399934065.666664,69.0,1.0,all containers
696,1695117751,0.6666666666666666,202.0,0.3333333333333333,255811.0,30565172477.666664,22638865945.666664,67.0,1.0,all containers
697,1695117754,0.3333333333333333,255.33333333333331,0.3333333333333333,273725.3333333334,30876070553.666664,22296020449.333332,68.0,1.0,all containers
698,1695117757,0.6666666666666666,217.0,0.3333333333333333,317276.0,30985441594.0,22381336083.0,67.0,1.0,all containers
699,1695117760,0.3333333333333333,199.66666666666666,0.3333333333333333,238798.3333333333,31615497969.0,22269421467.666664,69.0,1.0,all containers
700,1695117763,0.6666666666666666,225.66666666666666,0.0,254367.0,31348880769.666664,22233464538.333332,67.0,1.0,all containers
701,1695117766,0.3333333333333333,254.66666666666666,0.0,658203.0,31550959409.333332,22800107622.0,68.0,1.0,all containers
702,1695117769,0.6666666666666666,236.0,0.3333333333333333,321113.0,31212914653.0,21735401472.333332,68.0,1.0,all containers
703,1695117772,0.3333333333333333,197.33333333333334,0.6666666666666666,320136.3333333334,31274466066.0,23273350150.333332,66.0,1.0,all containers
704,1695117775,0.6666666666666666,243.33333333333334,0.0,322096.3333333334,27811255405.666668,19001712741.666664,69.0,1.0,all containers
705,1695117778,0.3333333333333333,254.66666666666666,1.3333333333333333,545854.6666666666,639422866.3333333,205037485.66666666,0.0,1.0,all containers
706,1695117781,0.6666666666666666,366.6666666666667,0.3333333333333333,386675.0,485018080.6666666,215013522.6666667,0.0,1.0,all containers
707,1695117784,0.3333333333333333,237.0,0.3333333333333333,289907.6666666667,399086938.3333333,187373644.33333334,0.0,1.0,all containers
708,1695117787,0.6666666666666666,200.66666666666666,0.0,370292.3333333333,468006131.6666666,246251573.0,3.0,1.0,all containers
709,1695117790,0.3333333333333333,348.6666666666667,0.3333333333333333,829994.3333333334,2123116650.3333333,1039056861.6666667,11.0,1.0,all containers
710,1695117793,0.6666666666666666,237.33333333333334,0.6666666666666666,539654.0,42571280887.0,36604976538.66667,98.0,1.0,all containers
711,1695117796,0.3333333333333333,245.0,0.0,370192.0,42339395801.66667,35757055458.33333,97.0,1.0,all containers
712,1695117799,0.3333333333333333,204.66666666666666,0.3333333333333333,356804.0,42243662627.33333,34039399306.999996,96.0,1.0,all containers
713,1695117802,0.6666666666666666,196.33333333333331,0.3333333333333333,354380.0,42793515178.33333,37009642636.33333,100.0,1.0,all containers
714,1695117805,0.3333333333333333,240.33333333333331,0.0,372921.0,42651546697.66667,35292510457.0,99.0,1.0,all containers
715,1695117808,0.6666666666666666,210.33333333333334,0.6666666666666666,632375.3333333334,42573850522.333336,35582625977.33333,100.0,1.0,all containers
716,1695117811,0.3333333333333333,196.33333333333334,0.0,362323.0,42148913188.0,35058334744.666664,98.0,1.0,all containers
717,1695117814,0.6666666666666666,251.0,0.6666666666666666,456084.3333333333,42339832498.66667,36528621361.0,100.0,1.0,all containers
