,timestamp,packge_ratio_package,bpf_block_irq,bpf_net_rx_irq,bpf_net_tx_irq,cache_miss,cpu_cycles,cpu_instructions,package_power,core_power,uncore_power,dram_power,node_type,id
404,1695116875,1.0,0.3333333333333333,628.0,0.3333333333333333,399699.3333333334,358547576.0,205697770.3333333,0.6190000015000514,0.0,0.0,0.021000001579523087,1.0,all containers
405,1695116878,1.0,0.6666666666666666,195.33333333333334,0.0,325530.3333333333,262356808.3333333,240807709.0,0.7246666674812623,0.0,0.0,0.1743333339691162,1.0,all containers
406,1695116881,1.0,0.3333333333333333,211.0,0.0,349060.6666666667,373858969.6666667,325183487.0,0.9223333348830529,0.0,0.0,1.1136666660507544,1.0,all containers
407,1695116884,1.0,0.6666666666666666,331.0,0.3333333333333333,451018.3333333334,507393587.3333333,353032963.0,1.6156666676203386,0.0,0.0,0.6266666675607411,1.0,all containers
408,1695116887,1.0,0.3333333333333333,243.0,0.3333333333333333,754410.3333333334,14090633443.333334,5885990810.0,37.305333333710834,0.0,0.0,10.932000000029802,1.0,all containers
409,1695116890,1.0,0.6666666666666666,222.33333333333334,0.3333333333333333,477532.3333333333,24627653938.333336,7226543200.0,45.028000002106026,0.0,0.0,10.692000000427171,1.0,all containers
410,1695116893,1.0,0.3333333333333333,226.0,0.3333333333333333,292416.6666666667,24571434020.0,9161791166.0,43.921000001331166,0.0,0.0,10.134666666388512,1.0,all containers
411,1695116896,1.0,0.6666666666666666,267.0,0.6666666666666666,361317.6666666666,24255509682.0,9634480018.333334,45.29433333377044,0.0,0.0,10.851666667809091,1.0,all containers
412,1695116899,1.0,0.3333333333333333,194.66666666666666,0.3333333333333333,512731.0,25208312082.333332,6918451885.666666,44.66033333415787,0.0,0.0,10.457666666557394,1.0,all containers
413,1695116902,1.0,0.6666666666666666,207.33333333333331,0.3333333333333333,487768.0,24459506686.666664,9460986510.0,46.08166666701436,0.0,0.0,11.288000001261636,1.0,all containers
414,1695116905,1.0,0.3333333333333333,229.66666666666669,0.3333333333333333,418120.6666666667,24789002859.0,9446648780.0,43.92833333462477,0.0,0.0,9.932999999572836,1.0,all containers
415,1695116908,1.0,0.6666666666666666,198.0,0.6666666666666666,418305.6666666667,25000976370.333336,7171463464.0,45.558333334823445,0.0,0.0,10.858666668335601,1.0,all containers
416,1695116911,1.0,0.0,209.33333333333334,0.0,481002.0,24901546746.666664,8976126530.333332,45.157333334287,0.0,0.0,10.631999999284744,1.0,all containers
417,1695116914,1.0,0.6666666666666666,247.66666666666666,0.6666666666666666,389760.3333333334,25079275746.0,10124321779.666668,45.114666668077305,0.0,0.0,10.871333334594965,1.0,all containers
418,1695116917,1.0,0.3333333333333333,252.66666666666669,1.3333333333333333,500182.0,7114292477.333333,2240694786.0,12.715333333859839,0.0,0.0,4.586000000437103,1.0,all containers
419,1695116920,1.0,0.3333333333333333,383.0,0.3333333333333333,458940.0,568303014.3333334,248868255.66666666,1.089000000307955,0.0,0.0,0.0010000007847992265,1.0,all containers
420,1695116923,1.0,0.6666666666666666,224.0,0.3333333333333333,314064.0,439854092.3333333,168552794.66666666,0.3496666674812623,0.0,0.0,0.0,1.0,all containers
421,1695116926,1.0,0.3333333333333333,296.6666666666667,0.0,315047.0,546427738.6666667,188452703.3333333,1.1246666684746742,0.0,0.0,0.6320000005265101,1.0,all containers
422,1695116929,1.0,0.6666666666666666,262.0,0.0,423876.0,526832632.6666666,150831095.0,0.7610000011821576,0.0,0.0,0.025666667769357332,1.0,all containers
423,1695116932,1.0,0.3333333333333333,271.0,0.3333333333333333,900608.6666666667,13175246850.666666,4130166321.333333,43.21000000089407,0.0,0.0,11.173333331942558,1.0,all containers
424,1695116935,1.0,0.6666666666666666,230.0,0.0,267670.0,31643341378.333332,11894082389.0,57.599333334714174,0.0,0.0,10.202000002066299,1.0,all containers
425,1695116938,1.0,0.3333333333333333,231.0,0.6666666666666666,296204.3333333333,31660074714.333332,10132540694.0,59.061666667461395,0.0,0.0,10.949666666487857,1.0,all containers
426,1695116941,1.0,0.6666666666666666,184.66666666666666,0.3333333333333333,392019.3333333334,30915128638.0,9364823070.333332,58.882666667302445,0.0,0.0,10.575333334505558,1.0,all containers
427,1695116944,1.0,0.3333333333333333,225.33333333333334,0.3333333333333333,286408.3333333333,31393006621.666664,11210875384.0,58.62866666788857,0.0,0.0,10.653333333631359,1.0,all containers
428,1695116947,1.0,0.6666666666666666,223.33333333333331,0.3333333333333333,312614.6666666666,31559792244.333332,10496565798.0,58.620333333810166,0.0,0.0,10.261666666716337,1.0,all containers
429,1695116950,1.0,0.3333333333333333,192.66666666666669,0.3333333333333333,747865.3333333334,31266152024.0,9420709573.0,60.22900000090401,0.0,0.0,11.1503333337605,1.0,all containers
430,1695116953,1.0,0.6666666666666666,258.6666666666667,0.3333333333333333,315141.0,30708136558.666668,11390328709.0,58.6330000013113,0.0,0.0,10.604999999205276,1.0,all containers
431,1695116956,1.0,0.3333333333333333,224.33333333333334,0.3333333333333333,302087.0,31201880155.666668,9756294725.333334,59.071666667858764,0.0,0.0,10.819000001996756,1.0,all containers
432,1695116959,1.0,0.6666666666666666,226.33333333333334,0.3333333333333333,358349.0,30739575309.333336,9516756361.0,58.672000000874206,0.0,0.0,10.356333333998919,1.0,all containers
433,1695116962,1.0,0.3333333333333333,200.66666666666669,1.3333333333333333,463254.6666666667,12752808642.666668,5273317129.0,22.709333334118128,0.0,0.0,2.4649999998509884,1.0,all containers
434,1695116965,1.0,0.6666666666666666,456.0,0.3333333333333333,532564.3333333334,636906720.0,532554489.3333334,1.0860000016788618,0.0,0.0,0.47066666682561475,1.0,all containers
435,1695116968,1.0,0.3333333333333333,193.33333333333334,0.0,206704.0,360433451.3333333,294521647.6666666,0.21766666695475578,0.0,0.0,1.2417658012964239e-09,1.0,all containers
436,1695116971,1.0,0.6666666666666666,215.33333333333331,0.6666666666666666,324153.3333333333,424956253.3333333,342472439.0,0.9026666680971829,0.0,0.0,0.4309999992450102,1.0,all containers
437,1695116974,1.0,0.3333333333333333,318.0,0.0,599605.6666666667,521856072.3333333,345063173.0,1.6506666677693502,0.0,0.0,1.1946666675309388,1.0,all containers
438,1695116977,1.0,0.6666666666666666,271.3333333333333,0.0,985052.0,12634680006.0,4667586012.0,54.57433333372076,0.0,0.0,9.163333335270487,1.0,all containers
439,1695116980,1.0,0.3333333333333333,194.66666666666666,0.3333333333333333,418589.0,42476900678.33333,11265368489.666666,86.31433333456516,0.0,0.0,10.701333332806826,1.0,all containers
440,1695116983,1.0,0.6666666666666666,249.0,0.0,612342.3333333334,42271927960.66667,15374334375.0,86.39066666737199,0.0,0.0,10.616333334396288,1.0,all containers
441,1695116986,1.0,0.3333333333333333,276.3333333333333,0.3333333333333333,458873.3333333333,42465304383.666664,10868646478.0,86.96500000109275,0.0,0.0,10.761999999483429,1.0,all containers
442,1695116989,1.0,0.6666666666666666,204.0,0.0,413563.3333333333,42615484831.66667,14416782884.666668,85.78933333605528,0.0,0.0,10.35666666676601,1.0,all containers
443,1695116992,1.0,0.3333333333333333,178.33333333333334,0.6666666666666666,439423.6666666667,42740470964.66667,11975573072.333334,88.18400000035763,0.0,0.0,11.173999999960266,1.0,all containers
444,1695116995,1.0,0.6666666666666666,269.33333333333337,0.0,526555.0,42632227814.0,14318713422.666666,85.75633333375056,0.0,0.0,10.241666667163372,1.0,all containers
445,1695116998,1.0,0.3333333333333333,179.66666666666669,0.3333333333333333,433523.0,42325261185.66667,10701604244.0,87.55533333371083,0.0,0.0,10.775333335002266,1.0,all containers
446,1695117001,1.0,0.6666666666666666,226.33333333333334,0.3333333333333333,422194.0,42631375630.0,15425424874.333334,86.56866666922967,0.0,0.0,10.28200000027816,1.0,all containers
447,1695117004,1.0,0.3333333333333333,228.33333333333334,0.3333333333333333,560844.0,42466712816.33333,11070064217.0,88.49900000045697,0.0,0.0,10.993666666249439,1.0,all containers
448,1695117007,1.0,0.6666666666666666,266.6666666666667,0.3333333333333333,638926.0,20776864649.0,6410849886.333334,40.70833333333333,0.0,0.0,6.425666667521,1.0,all containers
449,1695117010,1.0,0.3333333333333333,432.0,1.3333333333333333,482471.3333333333,438529727.6666666,291995191.6666667,1.3316666682561262,0.0,0.0,0.6710000013311728,1.0,all containers
450,1695117013,1.0,0.6666666666666666,253.66666666666666,0.3333333333333333,320614.0,345307886.3333333,255721841.6666667,1.198666666944824,0.0,0.0,1.4293333316842762,1.0,all containers
451,1695117016,1.0,0.3333333333333333,272.3333333333333,0.3333333333333333,361905.6666666666,322706950.6666666,279626947.3333333,0.3846666688720397,0.0,0.0,1.2417658012964239e-09,1.0,all containers
452,1695117019,1.0,0.6666666666666666,306.3333333333333,0.0,388526.3333333333,437698587.0,377514429.6666667,0.43400000035762787,0.0,0.0,1.2417658012964239e-09,1.0,all containers
453,1695117022,1.0,0.0,238.33333333333334,0.0,1058635.6666666667,7158129915.333333,3137759117.666667,56.14566666757065,0.0,0.0,9.415000000347696,1.0,all containers
454,1695117025,1.0,0.6666666666666666,261.6666666666667,0.3333333333333333,439274.0,44500428601.333336,10212564829.666668,89.5023333343367,0.0,0.0,10.314666667332254,1.0,all containers
455,1695117028,1.0,0.3333333333333333,170.33333333333331,0.3333333333333333,447672.3333333334,44502543317.333336,14013637251.0,89.85266666859388,0.0,0.0,10.224666667481266,1.0,all containers
456,1695117031,1.0,0.6666666666666666,219.0,0.0,437106.3333333334,44606059983.66667,10226178051.0,90.41166666646797,0.0,0.0,10.676999999831132,1.0,all containers
457,1695117034,1.0,0.3333333333333333,222.66666666666669,0.6666666666666666,566408.6666666667,44648432881.666664,13235272004.333332,91.19300000121194,0.0,0.0,10.790333333114795,1.0,all containers
458,1695117037,1.0,0.6666666666666666,230.0,0.6666666666666666,529062.6666666666,44657211864.66667,11050124821.0,89.6716666681071,0.0,0.0,10.263999999811254,1.0,all containers
459,1695117040,1.0,0.3333333333333333,182.0,0.0,375751.6666666666,44728126520.66667,12843045045.333332,91.22600000103313,0.0,0.0,11.08200000226497,1.0,all containers
460,1695117043,1.0,0.3333333333333333,244.33333333333331,0.6666666666666666,524259.6666666666,44720235549.0,11751985096.666668,89.9280000006159,0.0,0.0,10.401000000536435,1.0,all containers
461,1695117046,1.0,0.6666666666666666,272.6666666666667,0.3333333333333333,1205477.0,44642914189.666664,11391078583.333334,91.32066666707397,0.0,0.0,10.932666666805737,1.0,all containers
462,1695117049,1.0,0.3333333333333333,210.66666666666666,0.3333333333333333,519189.0,44521819974.333336,13453009517.666668,89.37233333537978,0.0,0.0,10.239999999602638,1.0,all containers
463,1695117052,1.0,0.6666666666666666,228.33333333333334,0.3333333333333333,545426.0,24108506602.333336,5093699134.0,49.84666666636865,0.0,0.0,8.267333333690964,1.0,all containers
464,1695117055,1.0,0.3333333333333333,570.3333333333334,1.0,680509.3333333333,410897859.3333333,432754100.3333334,1.8646666680773123,0.0,0.0,1.208666667342186,1.0,all containers
465,1695117058,1.0,0.6666666666666666,172.33333333333334,0.0,401385.6666666667,253916871.3333333,260735700.33333334,0.4220000021159649,0.0,0.0,0.0,1.0,all containers
466,1695117061,1.0,0.3333333333333333,215.66666666666669,0.0,331907.0,257079352.3333333,217949305.66666666,0.6223333341379949,0.0,0.0,1.2417658012964239e-09,1.0,all containers
467,1695117064,1.0,0.6666666666666666,213.33333333333331,0.3333333333333333,428630.0,270407317.6666666,359846764.3333333,1.565333334108196,0.0,0.0,1.4896666668355465,1.0,all containers
468,1695117067,1.0,0.3333333333333333,346.66666666666663,0.6666666666666666,1173255.3333333333,2653602754.3333335,1413108887.0,50.743666668732956,0.0,0.0,9.39100000013908,1.0,all containers
469,1695117070,1.0,0.6666666666666666,197.33333333333334,0.0,300411.6666666666,44888680930.33333,10125062964.0,90.01833333323401,0.0,0.0,10.70066666727265,1.0,all containers
470,1695117073,1.0,0.3333333333333333,243.33333333333331,0.6666666666666666,322076.3333333334,44808497534.0,10554548463.666666,89.31266666824621,0.0,0.0,10.483333333084992,1.0,all containers
471,1695117076,1.0,0.6666666666666666,282.6666666666667,0.3333333333333333,510759.0,44785148439.333336,11342299819.333334,91.00200000032783,0.0,0.0,11.189666668574027,1.0,all containers
472,1695117079,1.0,0.3333333333333333,194.0,0.0,396381.3333333333,44735272120.666664,9724194256.333334,88.66433333481353,0.0,0.0,10.235666666179888,1.0,all containers
473,1695117082,1.0,0.6666666666666666,205.0,0.3333333333333333,385751.3333333334,44651969072.333336,11859906105.0,90.72266666839522,0.0,0.0,11.01500000059604,1.0,all containers
474,1695117085,1.0,0.3333333333333333,208.66666666666666,0.3333333333333333,462255.6666666666,44653513675.333336,9357974110.999998,89.94600000108284,0.0,0.0,10.604333334912859,1.0,all containers
475,1695117088,1.0,0.6666666666666666,223.66666666666666,0.3333333333333333,403104.0,44619068321.66667,12156054422.0,88.99033333361149,0.0,0.0,10.259666666388505,1.0,all containers
476,1695117091,1.0,0.3333333333333333,200.66666666666666,0.0,287634.3333333333,44510755050.0,8973023724.0,90.10133333380026,0.0,0.0,10.592666666954749,1.0,all containers
477,1695117094,1.0,0.6666666666666666,270.66666666666663,0.6666666666666666,506298.3333333334,44501174553.666664,12635706758.666666,90.81433333580691,0.0,0.0,10.889999999354295,1.0,all containers
478,1695117097,1.0,0.3333333333333333,208.66666666666666,0.3333333333333333,525801.0,28906908940.333332,5574011554.333333,58.59900000070532,0.0,0.0,5.835333334902927,1.0,all containers
479,1695117100,1.0,0.6666666666666666,618.0,1.3333333333333333,804498.6666666667,690724058.6666667,379815984.0,3.252999999870859,0.0,0.0,2.464666667083904,1.0,all containers
480,1695117103,1.0,0.3333333333333333,202.0,0.0,317267.3333333333,315986017.3333333,124428788.66666666,2.483528049879169e-09,0.0,0.0,0.0,1.0,all containers
481,1695117106,1.0,0.6666666666666666,307.3333333333333,0.3333333333333333,442722.3333333333,429390855.6666667,201339175.0,1.600333333015442,0.0,0.0,1.2417658012964239e-09,1.0,all containers
482,1695117109,1.0,0.3333333333333333,161.0,0.6666666666666666,320108.6666666666,335175489.0,235782596.0,0.01733333493272582,0.0,0.0,0.0,1.0,all containers
483,1695117112,1.0,0.3333333333333333,366.3333333333333,0.0,950505.0,2655526715.0,1448032026.0,49.266666666915015,0.0,0.0,10.13766666625937,1.0,all containers
484,1695117115,1.0,0.3333333333333333,200.66666666666666,0.6666666666666666,316980.0,44684347971.666664,10963066103.666668,89.54266666869323,0.0,0.0,10.4293333341678,1.0,all containers
485,1695117118,1.0,0.6666666666666666,238.33333333333334,0.3333333333333333,367036.3333333333,44624628411.333336,10249043502.0,89.70566666747133,0.0,0.0,10.618666667491198,1.0,all containers
486,1695117121,1.0,0.3333333333333333,172.33333333333334,0.3333333333333333,276324.0,44679146295.66667,11520774079.0,89.22200000161926,0.0,0.0,10.247000000129148,1.0,all containers
487,1695117124,1.0,0.6666666666666666,254.33333333333334,0.6666666666666666,244890.33333333334,44601742714.33333,9386973177.0,91.32666666681568,0.0,0.0,11.166000001132488,1.0,all containers
488,1695117127,1.0,0.3333333333333333,198.0,0.0,381820.6666666667,44566725161.66667,12392201214.0,89.4076666670541,0.0,0.0,10.315999999642372,1.0,all containers
489,1695117130,1.0,0.6666666666666666,229.66666666666666,0.3333333333333333,304383.0,44659331451.333336,8584349355.666667,90.45700000226498,0.0,0.0,10.778333333631359,1.0,all containers
490,1695117133,1.0,0.3333333333333333,217.66666666666666,0.3333333333333333,323043.3333333333,44519541295.666664,12973672363.0,89.22166666636865,0.0,0.0,10.296333334098264,1.0,all containers
491,1695117136,1.0,0.6666666666666666,289.6666666666667,0.0,220807.3333333333,44464231705.333336,8365043116.0,91.84500000129144,0.0,0.0,11.365000000844404,1.0,all containers
492,1695117139,1.0,0.3333333333333333,169.33333333333334,0.3333333333333333,243411.0,44419302722.66667,12917284809.666668,88.60066666826606,0.0,0.0,9.966000000635788,1.0,all containers
493,1695117142,1.0,0.6666666666666666,253.66666666666669,0.3333333333333333,236402.0,31213658960.666668,6488739254.333333,62.83733333398898,0.0,0.0,8.075666666030884,1.0,all containers
494,1695117145,1.0,0.3333333333333333,599.3333333333334,1.3333333333333333,361901.0,504612732.3333334,189983798.3333333,1.5910000018775463,0.0,0.0,0.5613333346943108,1.0,all containers
495,1695117148,1.0,0.6666666666666666,250.33333333333331,0.0,484007.3333333333,418651894.3333334,212105017.33333334,1.6843333343664781,0.0,0.0,1.1856666666766031,1.0,all containers
496,1695117151,1.0,0.3333333333333333,174.66666666666666,0.0,318275.3333333334,348624326.3333333,170978235.3333333,0.5523333338399681,0.0,0.0,0.0,1.0,all containers
497,1695117154,1.0,0.6666666666666666,268.3333333333333,0.0,463317.3333333334,315895165.3333334,147146589.0,1.4313333344956263,0.0,0.0,1.5700000002980232,1.0,all containers
498,1695117157,1.0,0.3333333333333333,323.3333333333333,0.0,918609.3333333334,8766561714.0,3700991705.0,30.54733333364129,0.0,0.0,9.22300000116229,1.0,all containers
499,1695117160,1.0,0.6666666666666666,214.0,0.0,538629.3333333333,26958654075.0,10865368537.0,62.54400000100334,0.0,0.0,11.030333333959184,1.0,all containers
500,1695117163,1.0,0.3333333333333333,219.0,0.6666666666666666,285715.3333333333,26725736824.333332,8981618134.333334,60.424666667977974,0.0,0.0,10.274333332975708,1.0,all containers
501,1695117166,1.0,0.6666666666666666,304.66666666666663,0.0,518914.3333333334,28557793098.0,8224930070.666666,62.92000000178814,0.0,0.0,11.084333335359894,1.0,all containers
502,1695117169,1.0,0.3333333333333333,176.33333333333334,0.3333333333333333,464438.6666666666,26289213826.666668,11199814759.666668,62.01199999948342,0.0,0.0,10.842999999721847,1.0,all containers
503,1695117172,1.0,0.3333333333333333,221.66666666666669,0.3333333333333333,444150.6666666666,28395620416.666664,8898119862.0,61.415666668365404,0.0,0.0,10.71566666662693,1.0,all containers
504,1695117175,1.0,0.6666666666666666,199.66666666666666,0.0,376565.6666666666,26677900727.333336,8876441241.333334,60.8940000012517,0.0,0.0,10.529333334416151,1.0,all containers
505,1695117178,1.0,0.3333333333333333,237.33333333333334,0.3333333333333333,533752.0,25725240547.666668,10364800907.0,62.97733333334327,0.0,0.0,11.216666666169964,1.0,all containers
506,1695117181,1.0,0.6666666666666666,166.66666666666669,0.0,437305.6666666666,27746534339.666668,8458827115.0,61.01300000150998,0.0,0.0,10.476666667809091,1.0,all containers
507,1695117184,1.0,0.3333333333333333,277.3333333333333,0.3333333333333333,418737.6666666666,26271644455.333332,8847915763.0,62.04466666777928,0.0,0.0,10.87266666690509,1.0,all containers
508,1695117187,1.0,0.6666666666666666,200.0,0.0,450995.3333333334,18177301488.666668,6885637662.333333,36.018333334475756,0.0,0.0,6.7290000009040085,1.0,all containers
509,1695117190,1.0,0.3333333333333333,391.6666666666667,1.6666666666666667,727784.3333333334,492864685.6666667,574997843.6666666,2.3903333346048967,0.0,0.0,1.2719999998807907,1.0,all containers
510,1695117193,1.0,0.6666666666666666,208.0,0.0,286025.0,185350739.0,258570518.33333334,1.241762248582745e-09,0.0,0.0,1.2417658012964239e-09,1.0,all containers
511,1695117196,1.0,0.3333333333333333,301.6666666666667,0.0,312238.6666666666,305111012.6666667,223114425.3333333,0.28433333337306976,0.0,0.0,0.0,1.0,all containers
512,1695117199,1.0,0.6666666666666666,174.66666666666666,0.3333333333333333,330574.0,406095355.3333334,288601128.0,1.547000000874199,0.0,0.0,1.8329999993244854,1.0,all containers
513,1695117202,1.0,0.3333333333333333,360.0,0.0,929515.6666666666,7966584795.666667,3236199602.6666665,39.92966666817665,0.0,0.0,8.014666667828969,1.0,all containers
514,1695117205,1.0,0.6666666666666666,212.0,0.3333333333333333,291828.6666666667,36042270606.666664,9702963401.333334,85.89033333460492,0.0,0.0,10.243333333482347,1.0,all containers
515,1695117208,1.0,0.3333333333333333,216.0,0.3333333333333333,311520.3333333334,36339288737.33333,13234212622.333332,87.84700000037748,0.0,0.0,11.015666668613754,1.0,all containers
516,1695117211,1.0,0.6666666666666666,197.0,0.3333333333333333,503933.6666666666,37202896494.333336,12037325913.333334,87.36200000097352,0.0,0.0,10.717333331704133,1.0,all containers
517,1695117214,1.0,0.3333333333333333,243.0,0.3333333333333333,290070.6666666667,36485622885.0,10452378336.0,87.62166666736204,0.0,0.0,10.926000001529864,1.0,all containers
518,1695117217,1.0,0.6666666666666666,200.66666666666666,0.3333333333333333,338767.6666666667,36305351851.333336,12350604589.333334,86.44633333509165,0.0,0.0,10.531000000735126,1.0,all containers
519,1695117220,1.0,0.3333333333333333,198.0,0.3333333333333333,754690.0,35969662348.666664,12470901085.333332,89.7493333344658,0.0,0.0,11.363333333283656,1.0,all containers
520,1695117223,1.0,0.6666666666666666,237.0,0.0,213620.66666666666,35413115473.0,9478372184.0,85.84133333464462,0.0,0.0,10.24066666637858,1.0,all containers
521,1695117226,1.0,0.3333333333333333,308.0,0.3333333333333333,482670.0,35441500003.0,13603777097.333332,89.07733333483338,0.0,0.0,11.066333333651237,1.0,all containers
522,1695117229,1.0,0.6666666666666666,195.66666666666666,0.6666666666666666,389349.6666666666,35493596331.66667,11945996809.333332,87.08400000010926,0.0,0.0,10.46600000187754,1.0,all containers
523,1695117232,1.0,0.3333333333333333,251.0,0.0,346162.0,23681489146.0,5448660153.0,54.54233333344261,0.0,0.0,6.779666665941477,1.0,all containers
524,1695117235,1.0,0.6666666666666666,436.66666666666663,1.6666666666666667,471664.3333333334,403599276.0,265355462.6666667,2.0443333350121975,0.0,0.0,1.6256666680177077,1.0,all containers
525,1695117238,1.0,0.3333333333333333,197.0,0.3333333333333333,267302.0,276847602.6666666,170025669.0,0.29233333468437195,0.0,0.0,0.0,1.0,all containers
526,1695117241,1.0,0.6666666666666666,198.0,0.0,286568.6666666666,346382916.0,265175070.0,0.2246666674812623,0.0,0.0,0.0,1.0,all containers
527,1695117244,1.0,0.3333333333333333,226.0,0.3333333333333333,268181.0,242668063.6666667,262991208.66666666,0.3223333346347026,0.0,0.0,0.0,1.0,all containers
528,1695117247,1.0,0.6666666666666666,351.3333333333333,0.0,970703.3333333333,9324444505.666666,4174360513.3333335,45.76966666678588,0.0,0.0,6.201666668057442,1.0,all containers
529,1695117250,1.0,0.3333333333333333,224.66666666666666,0.6666666666666666,577030.0,50193580894.66667,16629143855.333334,141.93333333482346,0.0,0.0,11.08666666845481,1.0,all containers
530,1695117253,1.0,0.6666666666666666,239.0,0.0,359837.0,51017441086.33333,13825147368.666668,140.62400000169873,0.0,0.0,10.538666665554047,1.0,all containers
531,1695117256,1.0,0.3333333333333333,249.66666666666669,0.6666666666666666,407409.0,50999458882.0,15622310591.0,142.69566666707397,0.0,0.0,11.054666668176651,1.0,all containers
532,1695117259,1.0,0.6666666666666666,206.66666666666669,0.6666666666666666,483656.6666666666,50602339861.0,17522479553.666664,140.8720000013709,0.0,0.0,10.507333333293602,1.0,all containers
533,1695117262,1.0,0.3333333333333333,211.33333333333331,0.0,556654.0,52291899254.0,13808447176.333334,143.4160000011325,0.0,0.0,11.05599999924501,1.0,all containers
534,1695117265,1.0,0.6666666666666666,223.33333333333334,0.3333333333333333,433141.0,51227843993.0,17938025162.666668,141.3910000001391,0.0,0.0,10.437666667004429,1.0,all containers
535,1695117268,1.0,0.3333333333333333,208.66666666666669,0.3333333333333333,408594.6666666667,50832729281.666664,13404161160.666668,143.4953333362937,0.0,0.0,10.919666667779289,1.0,all containers
536,1695117271,1.0,0.6666666666666666,187.66666666666666,0.3333333333333333,679056.0,51864847865.66667,15906880706.666668,142.82500000049671,0.0,0.0,10.774333334217474,1.0,all containers
537,1695117274,1.0,0.3333333333333333,237.0,0.3333333333333333,441187.6666666666,50126192377.0,15180661285.333332,143.0226666678985,0.0,0.0,10.903333333631359,1.0,all containers
538,1695117277,1.0,0.6666666666666666,235.0,0.3333333333333333,602972.3333333333,38052048256.66667,13039911912.0,103.67733333383998,0.0,0.0,9.047000000874206,1.0,all containers
539,1695117280,1.0,0.3333333333333333,458.0,1.6666666666666667,659731.6666666666,432243121.6666666,138868286.3333333,3.6556666679680347,0.0,0.0,2.778333332389593,1.0,all containers
540,1695117283,1.0,0.6666666666666666,234.33333333333334,0.0,446283.3333333334,361363642.6666666,102060912.0,0.44099999964237213,0.0,0.0,1.2417658012964239e-09,1.0,all containers
541,1695117286,1.0,0.3333333333333333,282.6666666666667,0.0,363481.0,424645927.3333333,174770049.6666667,2.8663333356380463,0.0,0.0,4.057999999572836,1.0,all containers
542,1695117289,1.0,0.6666666666666666,195.0,0.3333333333333333,337342.0,379489864.0,137845361.0,1.173999999960266,0.0,0.0,0.4920000011722294,1.0,all containers
543,1695117292,1.0,0.3333333333333333,341.66666666666663,0.3333333333333333,1149484.0,6073211380.333334,1533219923.6666667,49.95266666884224,0.0,0.0,7.867333333939314,1.0,all containers
544,1695117295,1.0,0.3333333333333333,232.33333333333331,0.0,404629.0,53542429373.333336,16821141833.0,146.4586666661004,0.0,0.0,10.22066666806738,1.0,all containers
545,1695117298,1.0,0.6666666666666666,201.33333333333334,0.3333333333333333,454982.0,53889325380.333336,13057738422.666668,149.44633333633342,0.0,0.0,11.154999998708568,1.0,all containers
546,1695117301,1.0,0.3333333333333333,205.33333333333331,0.3333333333333333,510895.6666666666,54451123610.0,16380141239.0,148.51933333277702,0.0,0.0,10.724666667481266,1.0,all containers
547,1695117304,1.0,0.6666666666666666,241.33333333333331,0.0,417865.6666666667,53231354935.0,13875593332.0,148.93533333515128,0.0,0.0,10.775000000993415,1.0,all containers
548,1695117307,1.0,0.3333333333333333,198.66666666666666,0.6666666666666666,393718.0,54330106061.333336,13937850166.0,148.75066666677594,0.0,0.0,10.77866666639845,1.0,all containers
549,1695117310,1.0,0.6666666666666666,214.0,0.0,419022.0,54052962872.0,15478330063.0,149.60700000077486,0.0,0.0,10.821000001082822,1.0,all containers
550,1695117313,1.0,0.3333333333333333,235.0,0.3333333333333333,454008.3333333334,53537920063.666664,12424315054.333332,149.33400000135103,0.0,0.0,10.727000000576183,1.0,all containers
551,1695117316,1.0,0.6666666666666666,263.0,0.3333333333333333,415346.3333333333,54653771913.0,16360702652.333332,149.57133333509168,0.0,0.0,10.807000001271568,1.0,all containers
552,1695117319,1.0,0.3333333333333333,198.33333333333334,0.0,444344.6666666666,53546053207.0,13225679072.333332,148.97033333405852,0.0,0.0,10.678999998917185,1.0,all containers
553,1695117322,1.0,0.6666666666666666,233.33333333333331,0.6666666666666666,590132.3333333334,41965552617.666664,13500534422.666668,115.02400000145039,0.0,0.0,8.74433333426714,1.0,all containers
554,1695117325,1.0,0.3333333333333333,555.3333333333334,1.3333333333333333,415671.6666666667,356387659.3333333,205529740.0,2.1033333341280596,0.0,0.0,1.2417658012964239e-09,1.0,all containers
555,1695117328,1.0,0.6666666666666666,231.66666666666669,0.0,226796.33333333334,230240146.6666667,133909111.33333334,1.2163333346446379,0.0,0.0,0.0,1.0,all containers
556,1695117331,1.0,0.3333333333333333,201.33333333333334,0.6666666666666666,376385.0,332795261.0,195005337.0,1.1543333331743852,0.0,0.0,0.0,1.0,all containers
557,1695117334,1.0,0.6666666666666666,234.66666666666666,0.0,393535.0,387951370.0,171633822.0,1.112000000973545,0.0,0.0,0.0,1.0,all containers
558,1695117337,1.0,0.3333333333333333,350.0,0.0,1145259.6666666667,2503567757.3333335,1128709972.0,34.97333333517115,0.0,0.0,6.105666667222977,1.0,all containers
559,1695117340,1.0,0.6666666666666666,191.0,0.3333333333333333,906341.0,54178513386.666664,13768483385.666666,149.1683333342274,0.0,0.0,11.030333333959184,1.0,all containers
560,1695117343,1.0,0.3333333333333333,249.33333333333331,0.3333333333333333,420912.3333333334,53648619738.66667,11132127477.333332,147.59266666695476,0.0,0.0,10.853666666895151,1.0,all containers
