,timestamp,kubelet_cpu_usage,kubelet_memory_bytes,platform_power,node_type,id
441,1695116986,15.333333333333334,0.0,309.0,1.0,all containers
442,1695116989,15.333333333333334,1365.3333333333333,309.0,1.0,all containers
443,1695116992,15.0,404138.6666666667,312.0,1.0,all containers
444,1695116995,8.333333333333334,9557.333333333334,312.0,1.0,all containers
445,1695116998,0.0,91477.33333333333,312.0,1.0,all containers
446,1695117001,0.0,50517.33333333333,312.0,1.0,all containers
447,1695117004,0.0,238933.33333333334,309.0,1.0,all containers
448,1695117007,0.0,408234.6666666667,3.0,1.0,all containers
449,1695117010,0.0,0.0,0.0,1.0,all containers
450,1695117013,0.3333333333333333,94208.0,0.0,1.0,all containers
451,1695117016,0.3333333333333333,2730.6666666666665,3.0,1.0,all containers
452,1695117019,0.0,103765.33333333333,0.0,1.0,all containers
453,1695117022,0.0,84650.66666666667,324.0,1.0,all containers
454,1695117025,25.0,32768.0,321.0,1.0,all containers
455,1695117028,24.333333333333332,6826.666666666666,333.0,1.0,all containers
456,1695117031,24.0,0.0,324.0,1.0,all containers
457,1695117034,23.666666666666668,5461.333333333333,324.0,1.0,all containers
458,1695117037,1.0,1365.3333333333333,324.0,1.0,all containers
459,1695117040,0.3333333333333333,4096.0,318.0,1.0,all containers
460,1695117043,0.0,905216.0,318.0,1.0,all containers
461,1695117046,0.0,6826.666666666667,318.0,1.0,all containers
462,1695117049,0.0,223914.66666666666,321.0,1.0,all containers
463,1695117052,0.3333333333333333,43690.666666666664,75.0,1.0,all containers
464,1695117055,0.0,338602.6666666667,0.0,1.0,all containers
465,1695117058,1.0,133802.66666666666,0.0,1.0,all containers
466,1695117061,0.0,0.0,0.0,1.0,all containers
467,1695117064,0.3333333333333333,374101.3333333333,0.0,1.0,all containers
468,1695117067,0.0,557056.0,321.0,1.0,all containers
469,1695117070,32.0,0.0,312.0,1.0,all containers
470,1695117073,32.0,256682.6666666667,321.0,1.0,all containers
471,1695117076,21.0,270336.0,321.0,1.0,all containers
472,1695117079,0.0,849237.3333333333,315.0,1.0,all containers
473,1695117082,0.0,80554.66666666666,327.0,1.0,all containers
474,1695117085,0.0,400042.6666666667,318.0,1.0,all containers
475,1695117088,0.3333333333333333,0.0,321.0,1.0,all containers
476,1695117091,0.3333333333333333,2730.6666666666665,321.0,1.0,all containers
477,1695117094,190.0,0.0,318.0,1.0,all containers
478,1695117097,0.6666666666666666,128341.33333333333,225.0,1.0,all containers
479,1695117100,0.0,75093.33333333333,6.0,1.0,all containers
480,1695117103,0.0,236202.66666666666,0.0,1.0,all containers
481,1695117106,0.0,1365.3333333333333,0.0,1.0,all containers
482,1695117109,0.3333333333333333,1871872.0,0.0,1.0,all containers
483,1695117112,0.0,176128.0,306.0,1.0,all containers
484,1695117115,32.0,60074.666666666664,324.0,1.0,all containers
485,1695117118,31.666666666666668,0.0,324.0,1.0,all containers
486,1695117121,31.333333333333332,0.0,327.0,1.0,all containers
487,1695117124,32.333333333333336,0.0,324.0,1.0,all containers
488,1695117127,28.666666666666664,111957.33333333333,318.0,1.0,all containers
489,1695117130,0.0,604842.6666666667,321.0,1.0,all containers
490,1695117133,0.0,9557.333333333334,318.0,1.0,all containers
491,1695117136,0.0,55978.666666666664,315.0,1.0,all containers
492,1695117139,0.6666666666666666,260778.66666666666,321.0,1.0,all containers
493,1695117142,0.0,1219242.6666666667,303.0,1.0,all containers
494,1695117145,0.3333333333333333,877909.3333333334,0.0,1.0,all containers
495,1695117148,0.0,241664.0,0.0,1.0,all containers
496,1695117151,0.0,12288.0,0.0,1.0,all containers
497,1695117154,0.0,0.0,0.0,1.0,all containers
498,1695117157,0.3333333333333333,290816.0,162.0,1.0,all containers
499,1695117160,4.333333333333334,1093632.0,219.0,1.0,all containers
500,1695117163,4.333333333333334,230741.33333333334,216.0,1.0,all containers
501,1695117166,4.0,27306.666666666668,225.0,1.0,all containers
502,1695117169,4.0,95573.33333333334,216.0,1.0,all containers
503,1695117172,4.666666666666667,21845.333333333336,219.0,1.0,all containers
504,1695117175,1.6666666666666667,4096.0,216.0,1.0,all containers
505,1695117178,0.0,2730.6666666666665,216.0,1.0,all containers
506,1695117181,0.0,8192.0,216.0,1.0,all containers
507,1695117184,0.6666666666666666,349525.3333333334,216.0,1.0,all containers
508,1695117187,0.0,0.0,0.0,1.0,all containers
509,1695117190,0.0,5461.333333333333,0.0,1.0,all containers
510,1695117193,0.3333333333333333,314026.6666666667,0.0,1.0,all containers
511,1695117196,0.0,278528.0,0.0,1.0,all containers
512,1695117199,0.0,0.0,3.0,1.0,all containers
513,1695117202,0.0,0.0,156.0,1.0,all containers
514,1695117205,8.0,0.0,321.0,1.0,all containers
515,1695117208,8.333333333333334,5461.333333333333,309.0,1.0,all containers
516,1695117211,9.0,86016.0,309.0,1.0,all containers
517,1695117214,1.0,15018.666666666666,315.0,1.0,all containers
518,1695117217,0.0,2730.6666666666665,315.0,1.0,all containers
519,1695117220,0.0,16384.0,324.0,1.0,all containers
520,1695117223,0.0,60074.666666666664,318.0,1.0,all containers
521,1695117226,0.6666666666666666,970752.0,324.0,1.0,all containers
522,1695117229,0.6666666666666666,0.0,315.0,1.0,all containers
523,1695117232,0.0,0.0,0.0,1.0,all containers
524,1695117235,0.0,1223338.6666666667,3.0,1.0,all containers
525,1695117238,0.0,0.0,0.0,1.0,all containers
526,1695117241,0.0,80554.66666666667,0.0,1.0,all containers
527,1695117244,0.3333333333333333,40960.0,0.0,1.0,all containers
528,1695117247,0.0,0.0,78.0,1.0,all containers
529,1695117250,15.0,0.0,513.0,1.0,all containers
530,1695117253,15.0,228010.66666666666,507.0,1.0,all containers
531,1695117256,15.333333333333334,5461.333333333333,513.0,1.0,all containers
532,1695117259,15.0,1454080.0,507.0,1.0,all containers
533,1695117262,4.0,233472.0,510.0,1.0,all containers
534,1695117265,0.0,0.0,513.0,1.0,all containers
535,1695117268,0.3333333333333333,36864.0,510.0,1.0,all containers
536,1695117271,0.0,0.0,516.0,1.0,all containers
537,1695117274,69.66666666666667,92842.66666666667,516.0,1.0,all containers
538,1695117277,0.3333333333333333,42325.333333333336,246.0,1.0,all containers
539,1695117280,0.0,46421.333333333336,0.0,1.0,all containers
540,1695117283,0.3333333333333333,15018.666666666668,0.0,1.0,all containers
541,1695117286,0.3333333333333333,0.0,12.0,1.0,all containers
542,1695117289,0.3333333333333333,776874.6666666666,0.0,1.0,all containers
543,1695117292,0.0,4096.0,75.0,1.0,all containers
544,1695117295,24.0,228010.6666666667,537.0,1.0,all containers
545,1695117298,24.0,1365.3333333333333,534.0,1.0,all containers
546,1695117301,24.333333333333332,0.0,531.0,1.0,all containers
547,1695117304,15.333333333333334,60074.66666666667,540.0,1.0,all containers
548,1695117307,0.0,6826.666666666667,531.0,1.0,all containers
549,1695117310,0.3333333333333333,1365.3333333333333,537.0,1.0,all containers
550,1695117313,0.0,217088.0,543.0,1.0,all containers
551,1695117316,0.0,106496.0,540.0,1.0,all containers
552,1695117319,0.0,146090.6666666667,543.0,1.0,all containers
553,1695117322,0.0,1190570.6666666665,375.0,1.0,all containers
554,1695117325,0.0,5461.333333333333,0.0,1.0,all containers
555,1695117328,0.0,45056.0,0.0,1.0,all containers
556,1695117331,0.0,0.0,0.0,1.0,all containers
557,1695117334,0.3333333333333333,981674.6666666666,0.0,1.0,all containers
558,1695117337,0.3333333333333333,554325.3333333333,255.0,1.0,all containers
559,1695117340,31.666666666666664,2730.6666666666665,528.0,1.0,all containers
560,1695117343,32.0,1365.3333333333333,528.0,1.0,all containers
561,1695117346,31.333333333333332,0.0,528.0,1.0,all containers
562,1695117349,32.666666666666664,8867840.0,528.0,1.0,all containers
563,1695117352,9.0,271701.3333333333,528.0,1.0,all containers
564,1695117355,0.0,10922.666666666666,531.0,1.0,all containers
565,1695117358,0.3333333333333333,0.0,543.0,1.0,all containers
566,1695117361,0.0,0.0,540.0,1.0,all containers
567,1695117364,0.0,539306.6666666666,543.0,1.0,all containers
568,1695117367,0.3333333333333333,819200.0,534.0,1.0,all containers
569,1695117370,0.0,47786.666666666664,6.0,1.0,all containers
570,1695117373,0.0,54613.333333333336,0.0,1.0,all containers
571,1695117376,0.0,51882.666666666664,0.0,1.0,all containers
572,1695117379,0.6666666666666666,664917.3333333334,0.0,1.0,all containers
573,1695117382,0.3333333333333333,223914.66666666666,15.0,1.0,all containers
574,1695117385,25.666666666666668,21723818.666666668,528.0,1.0,all containers
575,1695117388,31.666666666666668,22185301.333333336,525.0,1.0,all containers
576,1695117391,32.0,21621418.666666668,531.0,1.0,all containers
577,1695117394,31.666666666666668,484693.3333333333,534.0,1.0,all containers
578,1695117397,25.666666666666664,408234.6666666667,534.0,1.0,all containers
579,1695117400,0.0,43690.666666666664,537.0,1.0,all containers
580,1695117403,0.0,692224.0,540.0,1.0,all containers
581,1695117406,0.3333333333333333,75093.33333333334,540.0,1.0,all containers
582,1695117409,0.6666666666666666,288085.3333333333,537.0,1.0,all containers
583,1695117412,149.33333333333334,17749.333333333332,534.0,1.0,all containers
584,1695117415,0.0,5461.333333333333,6.0,1.0,all containers
585,1695117418,0.0,34133.333333333336,0.0,1.0,all containers
586,1695117421,0.0,79189.33333333333,3.0,1.0,all containers
587,1695117424,0.0,0.0,0.0,1.0,all containers
588,1695117427,0.0,226645.33333333334,18.0,1.0,all containers
589,1695117430,3.3333333333333335,3511637.3333333335,126.0,1.0,all containers
590,1695117433,4.666666666666667,275797.3333333333,120.0,1.0,all containers
591,1695117436,4.333333333333334,155648.0,120.0,1.0,all containers
592,1695117439,4.333333333333334,0.0,117.0,1.0,all containers
593,1695117442,4.0,0.0,123.0,1.0,all containers
594,1695117445,2.6666666666666665,4096.0,120.0,1.0,all containers
595,1695117448,0.3333333333333333,6826.666666666666,123.0,1.0,all containers
596,1695117451,0.6666666666666666,368640.0,123.0,1.0,all containers
597,1695117454,0.0,0.0,129.0,1.0,all containers
598,1695117457,0.0,0.0,132.0,1.0,all containers
599,1695117460,0.6666666666666666,189781.33333333334,0.0,1.0,all containers
600,1695117463,0.0,1365.3333333333333,0.0,1.0,all containers
601,1695117466,0.0,376832.00000000006,0.0,1.0,all containers
602,1695117469,0.0,521557.3333333334,0.0,1.0,all containers
603,1695117472,0.3333333333333333,387754.6666666667,0.0,1.0,all containers
604,1695117475,7.0,6354261.333333333,135.0,1.0,all containers
605,1695117478,8.0,6658730.666666667,144.0,1.0,all containers
606,1695117481,8.0,6392490.666666667,144.0,1.0,all containers
607,1695117484,8.0,6412970.666666666,147.0,1.0,all containers
608,1695117487,7.333333333333333,390485.3333333333,144.0,1.0,all containers
609,1695117490,0.0,0.0,141.0,1.0,all containers
610,1695117493,0.0,128341.33333333333,147.0,1.0,all containers
611,1695117496,0.0,17749.333333333332,150.0,1.0,all containers
612,1695117499,30.666666666666664,0.0,144.0,1.0,all containers
613,1695117502,0.3333333333333333,0.0,144.0,1.0,all containers
614,1695117505,0.3333333333333333,87381.33333333334,3.0,1.0,all containers
615,1695117508,0.0,47786.666666666664,0.0,1.0,all containers
616,1695117511,0.3333333333333333,1365.3333333333333,0.0,1.0,all containers
617,1695117514,0.6666666666666666,49152.0,0.0,1.0,all containers
618,1695117517,0.0,322218.6666666666,0.0,1.0,all containers
619,1695117520,0.3333333333333333,255317.33333333334,192.0,1.0,all containers
620,1695117523,15.0,5461.333333333333,180.0,1.0,all containers
621,1695117526,15.0,9557.333333333332,186.0,1.0,all containers
622,1695117529,15.333333333333334,312661.3333333333,180.0,1.0,all containers
623,1695117532,4.333333333333333,88746.66666666666,177.0,1.0,all containers
624,1695117535,0.3333333333333333,0.0,180.0,1.0,all containers
625,1695117538,0.0,225280.0,177.0,1.0,all containers
626,1695117541,0.0,46421.33333333333,180.0,1.0,all containers
627,1695117544,0.6666666666666666,17749.333333333332,174.0,1.0,all containers
628,1695117547,83.33333333333334,15018.666666666668,180.0,1.0,all containers
629,1695117550,0.0,0.0,9.0,1.0,all containers
630,1695117553,0.0,652629.3333333333,0.0,1.0,all containers
631,1695117556,0.0,133802.6666666667,0.0,1.0,all containers
632,1695117559,0.0,211626.66666666666,0.0,1.0,all containers
633,1695117562,0.0,117418.66666666666,12.0,1.0,all containers
634,1695117565,0.3333333333333333,2730.6666666666665,192.0,1.0,all containers
635,1695117568,23.666666666666668,0.0,195.0,1.0,all containers
636,1695117571,24.0,2730.6666666666665,195.0,1.0,all containers
637,1695117574,24.333333333333332,1365.3333333333333,189.0,1.0,all containers
638,1695117577,24.0,0.0,186.0,1.0,all containers
639,1695117580,10.666666666666668,49152.0,192.0,1.0,all containers
640,1695117583,0.3333333333333333,5461.333333333333,183.0,1.0,all containers
641,1695117586,0.0,4096.0,192.0,1.0,all containers
642,1695117589,81.0,0.0,198.0,1.0,all containers
643,1695117592,0.0,464213.3333333334,183.0,1.0,all containers
644,1695117595,0.3333333333333333,2730.6666666666665,0.0,1.0,all containers
645,1695117598,1.0,38229.33333333333,0.0,1.0,all containers
646,1695117601,0.0,2730.6666666666665,0.0,1.0,all containers
647,1695117604,0.0,0.0,0.0,1.0,all containers
648,1695117607,0.3333333333333333,212992.0,0.0,1.0,all containers
649,1695117610,0.0,311296.0,186.0,1.0,all containers
650,1695117613,31.666666666666668,0.0,189.0,1.0,all containers
651,1695117616,31.666666666666664,189781.33333333334,195.0,1.0,all containers
652,1695117619,32.0,992597.3333333334,189.0,1.0,all containers
653,1695117622,31.666666666666668,0.0,192.0,1.0,all containers
654,1695117625,31.999999999999996,98304.0,186.0,1.0,all containers
655,1695117628,7.666666666666667,0.0,192.0,1.0,all containers
656,1695117631,0.0,9557.333333333334,192.0,1.0,all containers
657,1695117634,0.0,50517.333333333336,195.0,1.0,all containers
658,1695117637,109.99999999999999,581632.0,189.0,1.0,all containers
659,1695117640,0.0,1365.3333333333333,90.0,1.0,all containers
660,1695117643,0.0,581632.0,9.0,1.0,all containers
661,1695117646,0.0,54613.333333333336,0.0,1.0,all containers
662,1695117649,0.0,76458.66666666667,0.0,1.0,all containers
663,1695117652,0.0,117418.66666666667,0.0,1.0,all containers
664,1695117655,1.3333333333333333,3001002.666666667,159.0,1.0,all containers
665,1695117658,31.333333333333332,0.0,189.0,1.0,all containers
666,1695117661,32.66666666666667,87381.33333333333,192.0,1.0,all containers
667,1695117664,31.333333333333332,6826.666666666667,192.0,1.0,all containers
668,1695117667,31.666666666666668,0.0,192.0,1.0,all containers
669,1695117670,31.333333333333332,92842.66666666667,189.0,1.0,all containers
670,1695117673,5.999999999999999,24576.0,189.0,1.0,all containers
671,1695117676,0.0,118784.0,195.0,1.0,all containers
672,1695117679,0.0,0.0,186.0,1.0,all containers
673,1695117682,0.0,49152.0,189.0,1.0,all containers
674,1695117685,0.3333333333333333,229376.0,267.0,1.0,all containers
675,1695117688,0.3333333333333333,237568.0,6.0,1.0,all containers
676,1695117691,0.0,525653.3333333334,0.0,1.0,all containers
677,1695117694,0.0,1365.3333333333333,0.0,1.0,all containers
678,1695117697,0.0,0.0,0.0,1.0,all containers
679,1695117700,0.3333333333333333,77824.0,48.0,1.0,all containers
680,1695117703,4.333333333333334,389120.0,153.0,1.0,all containers
681,1695117706,4.333333333333333,167936.0,159.0,1.0,all containers
682,1695117709,4.0,0.0,156.0,1.0,all containers
683,1695117712,2.3333333333333335,0.0,156.0,1.0,all containers
684,1695117715,0.3333333333333333,273066.6666666667,162.0,1.0,all containers
685,1695117718,0.3333333333333333,176128.0,150.0,1.0,all containers
686,1695117721,0.0,50517.33333333333,156.0,1.0,all containers
687,1695117724,17.333333333333332,0.0,150.0,1.0,all containers
688,1695117727,0.3333333333333333,189781.33333333334,153.0,1.0,all containers
689,1695117730,0.3333333333333333,69632.0,153.0,1.0,all containers
690,1695117733,0.6666666666666666,323584.0,0.0,1.0,all containers
691,1695117736,0.0,36864.0,0.0,1.0,all containers
692,1695117739,0.0,0.0,0.0,1.0,all containers
693,1695117742,0.3333333333333333,0.0,0.0,1.0,all containers
694,1695117745,0.3333333333333333,447829.3333333334,33.0,1.0,all containers
695,1695117748,8.666666666666668,8191.999999999999,207.0,1.0,all containers
696,1695117751,8.0,5461.333333333333,201.0,1.0,all containers
697,1695117754,8.0,0.0,204.0,1.0,all containers
698,1695117757,8.333333333333334,1365.3333333333333,201.0,1.0,all containers
699,1695117760,5.666666666666667,47786.666666666664,207.0,1.0,all containers
700,1695117763,0.0,49152.0,201.0,1.0,all containers
701,1695117766,0.3333333333333333,760490.6666666666,204.0,1.0,all containers
702,1695117769,0.0,162474.66666666666,204.0,1.0,all containers
703,1695117772,28.666666666666664,0.0,198.0,1.0,all containers
704,1695117775,0.0,726357.3333333334,207.0,1.0,all containers
705,1695117778,0.0,0.0,0.0,1.0,all containers
706,1695117781,0.0,111957.33333333334,0.0,1.0,all containers
707,1695117784,0.3333333333333333,53248.0,0.0,1.0,all containers
708,1695117787,1.0,98304.0,9.0,1.0,all containers
709,1695117790,0.0,0.0,33.0,1.0,all containers
710,1695117793,15.0,1365.3333333333333,294.0,1.0,all containers
711,1695117796,15.333333333333334,98304.0,291.0,1.0,all containers
712,1695117799,14.666666666666666,0.0,288.0,1.0,all containers
713,1695117802,16.0,31402.666666666664,300.0,1.0,all containers
714,1695117805,14.666666666666666,32768.0,297.0,1.0,all containers
715,1695117808,7.0,42325.333333333336,300.0,1.0,all containers
716,1695117811,0.0,159744.0,294.0,1.0,all containers
717,1695117814,0.0,54613.333333333336,300.0,1.0,all containers
718,1695117817,0.0,10922.666666666666,291.0,1.0,all containers
719,1695117820,0.0,591189.3333333334,297.0,1.0,all containers
720,1695117823,0.0,141994.66666666666,0.0,1.0,all containers
721,1695117826,0.0,54613.333333333336,0.0,1.0,all containers
722,1695117829,0.3333333333333333,1957888.0,0.0,1.0,all containers
723,1695117832,0.0,51882.666666666664,0.0,1.0,all containers
724,1695117835,0.3333333333333333,45056.0,36.0,1.0,all containers
725,1695117838,23.666666666666668,5038080.0,321.0,1.0,all containers
726,1695117841,24.333333333333332,5083136.0,315.0,1.0,all containers
727,1695117844,24.0,5358933.333333334,324.0,1.0,all containers
728,1695117847,24.0,50517.333333333336,315.0,1.0,all containers
729,1695117850,24.0,53248.0,318.0,1.0,all containers
730,1695117853,23.666666666666668,12288.0,318.0,1.0,all containers
731,1695117856,5.0,1365.3333333333333,318.0,1.0,all containers
732,1695117859,0.3333333333333333,58709.333333333336,315.0,1.0,all containers
733,1695117862,0.0,0.0,312.0,1.0,all containers
734,1695117865,81.0,24576.0,315.0,1.0,all containers
735,1695117868,0.3333333333333333,2730.6666666666665,0.0,1.0,all containers
736,1695117871,0.3333333333333333,838314.6666666667,0.0,1.0,all containers
737,1695117874,0.0,109226.66666666667,0.0,1.0,all containers
738,1695117877,0.3333333333333333,10922.666666666666,0.0,1.0,all containers
739,1695117880,0.3333333333333333,141994.66666666666,9.0,1.0,all containers
740,1695117883,31.0,10215424.0,330.0,1.0,all containers
741,1695117886,32.333333333333336,10066602.666666668,324.0,1.0,all containers
742,1695117889,31.666666666666668,9935530.666666668,330.0,1.0,all containers
743,1695117892,28.0,9975125.333333334,327.0,1.0,all containers
744,1695117895,0.0,0.0,330.0,1.0,all containers
745,1695117898,0.0,137898.6666666667,330.0,1.0,all containers
746,1695117901,0.0,4096.0,327.0,1.0,all containers
747,1695117904,0.3333333333333333,20480.0,324.0,1.0,all containers
748,1695117907,136.33333333333334,480597.3333333333,330.0,1.0,all containers
749,1695117910,0.6666666666666666,15018.666666666668,327.0,1.0,all containers
750,1695117913,0.3333333333333333,10922.666666666666,3.0,1.0,all containers
751,1695117916,0.0,0.0,0.0,1.0,all containers
752,1695117919,0.3333333333333333,877909.3333333334,0.0,1.0,all containers
753,1695117922,0.0,86016.0,0.0,1.0,all containers
754,1695117925,0.0,1167360.0,27.0,1.0,all containers
755,1695117928,30.333333333333332,21336064.0,330.0,1.0,all containers
756,1695117931,32.333333333333336,21277354.666666664,327.0,1.0,all containers
757,1695117934,31.666666666666668,81920.0,330.0,1.0,all containers
758,1695117937,31.333333333333332,170666.66666666666,327.0,1.0,all containers
759,1695117940,32.0,16384.0,330.0,1.0,all containers
760,1695117943,31.666666666666668,50517.333333333336,330.0,1.0,all containers
761,1695117946,8.0,0.0,330.0,1.0,all containers
762,1695117949,0.0,182954.66666666666,327.0,1.0,all containers
763,1695117952,0.6666666666666666,125610.66666666667,330.0,1.0,all containers
764,1695117955,0.0,1467733.3333333333,330.0,1.0,all containers
765,1695117958,0.0,68266.66666666667,0.0,1.0,all containers
766,1695117961,0.0,45056.0,18.0,1.0,all containers
767,1695117964,0.3333333333333333,161109.3333333333,0.0,1.0,all containers
768,1695117967,0.6666666666666666,686762.6666666667,0.0,1.0,all containers
769,1695117970,0.0,148821.33333333334,39.0,1.0,all containers
770,1695117973,4.0,2401621.3333333335,219.0,1.0,all containers
771,1695117976,4.0,0.0,210.0,1.0,all containers
772,1695117979,4.0,0.0,213.0,1.0,all containers
773,1695117982,4.666666666666667,839680.0,207.0,1.0,all containers
774,1695117985,4.0,1492309.3333333333,207.0,1.0,all containers
775,1695117988,1.6666666666666667,0.0,210.0,1.0,all containers
776,1695117991,0.0,50517.333333333336,213.0,1.0,all containers
777,1695117994,0.6666666666666666,126976.0,216.0,1.0,all containers
778,1695117997,0.0,161109.33333333334,213.0,1.0,all containers
779,1695118000,0.6666666666666666,1265664.0,210.0,1.0,all containers
780,1695118003,0.0,57344.0,0.0,1.0,all containers
781,1695118006,0.0,0.0,0.0,1.0,all containers
782,1695118009,0.0,330410.6666666667,0.0,1.0,all containers
783,1695118012,0.3333333333333333,90112.0,0.0,1.0,all containers
784,1695118015,1.3333333333333333,157013.3333333333,6.0,1.0,all containers
785,1695118018,7.333333333333333,5611520.0,300.0,1.0,all containers
786,1695118021,7.666666666666667,5427200.0,300.0,1.0,all containers
787,1695118024,8.333333333333334,5584213.333333333,303.0,1.0,all containers
788,1695118027,8.0,105130.66666666666,297.0,1.0,all containers
789,1695118030,4.0,309930.6666666666,303.0,1.0,all containers
790,1695118033,0.0,0.0,297.0,1.0,all containers
791,1695118036,0.0,0.0,306.0,1.0,all containers
792,1695118039,0.3333333333333333,367274.6666666666,300.0,1.0,all containers
793,1695118042,0.3333333333333333,267605.3333333333,303.0,1.0,all containers
794,1695118045,37.333333333333336,0.0,309.0,1.0,all containers
795,1695118048,0.0,0.0,12.0,1.0,all containers
796,1695118051,0.6666666666666666,12288.0,0.0,1.0,all containers
797,1695118054,0.6666666666666666,303104.0,0.0,1.0,all containers
798,1695118057,0.0,221184.0,0.0,1.0,all containers
799,1695118060,0.0,315392.0,6.0,1.0,all containers
800,1695118063,13.0,11122005.333333334,483.0,1.0,all containers
801,1695118066,15.333333333333334,11120640.0,486.0,1.0,all containers
802,1695118069,14.666666666666666,11120640.0,486.0,1.0,all containers
803,1695118072,10.333333333333334,11120640.0,483.0,1.0,all containers
804,1695118075,0.3333333333333333,4096.0,486.0,1.0,all containers
805,1695118078,0.3333333333333333,6826.666666666667,486.0,1.0,all containers
806,1695118081,0.0,513365.3333333334,495.0,1.0,all containers
807,1695118084,0.0,0.0,486.0,1.0,all containers
808,1695118087,0.0,6826.666666666667,489.0,1.0,all containers
809,1695118090,0.0,223914.66666666666,492.0,1.0,all containers
810,1695118093,0.3333333333333333,329045.3333333333,0.0,1.0,all containers
811,1695118096,0.0,42325.33333333333,15.0,1.0,all containers
812,1695118099,0.0,0.0,0.0,1.0,all containers
813,1695118102,0.0,0.0,0.0,1.0,all containers
814,1695118105,0.3333333333333333,51882.66666666667,0.0,1.0,all containers
815,1695118108,18.0,17358848.0,513.0,1.0,all containers
816,1695118111,24.0,18137088.0,525.0,1.0,all containers
817,1695118114,24.0,17353386.666666668,522.0,1.0,all containers
818,1695118117,24.0,17350656.0,525.0,1.0,all containers
819,1695118120,24.333333333333332,17571840.0,525.0,1.0,all containers
820,1695118123,24.0,17356117.333333332,525.0,1.0,all containers
821,1695118126,6.666666666666667,12288.0,531.0,1.0,all containers
822,1695118129,0.6666666666666666,995328.0,540.0,1.0,all containers
823,1695118132,0.3333333333333333,360448.0,531.0,1.0,all containers
824,1695118135,0.0,73728.0,537.0,1.0,all containers
825,1695118138,0.0,0.0,27.0,1.0,all containers
826,1695118141,0.3333333333333333,154282.66666666666,0.0,1.0,all containers
827,1695118144,0.0,43690.666666666664,0.0,1.0,all containers
828,1695118147,0.3333333333333333,475136.0,0.0,1.0,all containers
829,1695118150,0.0,76458.66666666667,0.0,1.0,all containers
830,1695118153,22.333333333333332,22609919.999999996,525.0,1.0,all containers
831,1695118156,31.666666666666668,22603093.333333332,546.0,1.0,all containers
832,1695118159,32.0,22603093.333333332,540.0,1.0,all containers
833,1695118162,31.666666666666668,58709.333333333336,543.0,1.0,all containers
834,1695118165,3.0000000000000004,172032.0,540.0,1.0,all containers
835,1695118168,0.0,45056.0,555.0,1.0,all containers
836,1695118171,0.0,6826.666666666667,552.0,1.0,all containers
837,1695118174,0.0,768682.6666666666,552.0,1.0,all containers
838,1695118177,0.0,32768.0,558.0,1.0,all containers
839,1695118180,173.33333333333334,0.0,558.0,1.0,all containers
840,1695118183,0.0,99669.33333333334,6.0,1.0,all containers
841,1695118186,0.0,801450.6666666666,0.0,1.0,all containers
842,1695118189,0.0,69632.0,0.0,1.0,all containers
843,1695118192,0.0,49152.0,0.0,1.0,all containers
844,1695118195,0.6666666666666666,103765.33333333333,0.0,1.0,all containers
845,1695118198,0.0,90112.0,540.0,1.0,all containers
846,1695118201,31.333333333333332,0.0,540.0,1.0,all containers
847,1695118204,32.0,68266.66666666667,537.0,1.0,all containers
848,1695118207,32.333333333333336,176128.0,546.0,1.0,all containers
849,1695118210,31.999999999999996,61440.0,546.0,1.0,all containers
850,1695118213,0.0,2730.6666666666665,570.0,1.0,all containers
851,1695118216,0.0,30037.333333333332,552.0,1.0,all containers
852,1695118219,0.3333333333333333,621226.6666666666,546.0,1.0,all containers
853,1695118222,0.0,51882.666666666664,552.0,1.0,all containers
854,1695118225,136.33333333333334,167936.0,552.0,1.0,all containers
855,1695118228,0.0,30037.333333333332,36.0,1.0,all containers
856,1695118231,0.0,131072.0,15.0,1.0,all containers
857,1695118234,0.3333333333333333,0.0,0.0,1.0,all containers
858,1695118237,0.3333333333333333,394581.3333333334,0.0,1.0,all containers
859,1695118240,0.0,8192.0,0.0,1.0,all containers
860,1695118243,0.3333333333333333,271701.3333333333,132.0,1.0,all containers
861,1695118246,4.0,0.0,132.0,1.0,all containers
862,1695118249,4.0,125610.66666666667,135.0,1.0,all containers
863,1695118252,4.666666666666667,0.0,129.0,1.0,all containers
864,1695118255,4.666666666666667,95573.33333333334,123.0,1.0,all containers
865,1695118258,4.0,165205.33333333334,129.0,1.0,all containers
866,1695118261,0.0,394581.3333333333,135.0,1.0,all containers
867,1695118264,0.3333333333333333,0.0,126.0,1.0,all containers
868,1695118267,0.3333333333333333,66901.33333333334,132.0,1.0,all containers
869,1695118270,0.0,0.0,123.0,1.0,all containers
870,1695118273,0.6666666666666666,652629.3333333334,33.0,1.0,all containers
871,1695118276,0.0,69632.0,0.0,1.0,all containers
872,1695118279,0.0,9557.333333333334,0.0,1.0,all containers
873,1695118282,0.0,4096.0,0.0,1.0,all containers
874,1695118285,0.3333333333333333,289450.6666666667,0.0,1.0,all containers
875,1695118288,0.3333333333333333,0.0,153.0,1.0,all containers
876,1695118291,8.333333333333334,831488.0,147.0,1.0,all containers
877,1695118294,8.0,0.0,153.0,1.0,all containers
878,1695118297,8.0,12288.0,144.0,1.0,all containers
879,1695118300,5.666666666666666,19114.666666666668,150.0,1.0,all containers
880,1695118303,0.3333333333333333,174762.66666666666,153.0,1.0,all containers
881,1695118306,0.3333333333333333,136533.3333333333,150.0,1.0,all containers
