timestamp,cache_miss,cpu_cycles,cpu_instructions,platform_power,node_type
1695118156,321291.3333333333,51724120700.33333,69529504122.0,353.0,1
1695118159,434458.3333333334,56040089137.0,70053711924.66666,351.0,1
1695118162,343677.6666666667,53652227030.00001,70100000961.66666,352.0,1
1695118165,448051.6666666666,52698990449.0,70336197221.0,351.0,1
1695118168,284206.6666666666,56616690026.0,70488683737.33334,356.0,1
1695118171,263495.6666666667,52278207787.99999,70755378378.33334,355.0,1
1695118174,524788.6666666667,54636646274.0,70410163558.33334,355.0,1
1695118177,362234.0,55651532930.0,70144773610.0,357.0,1
1695118180,483717.0,51689679978.66667,70025299898.0,357.0,1
1695118183,488878.6666666667,21072768908.333332,24921858402.333332,173.0,1
1695118186,418804.6666666667,382534916.6666667,303277653.0,171.0,1
1695118189,823408.0,626496802.3333333,565604794.3333334,171.0,1
1695118192,314707.3333333334,350721539.6666667,209310614.3333333,171.0,1
1695118195,473069.6666666666,478380429.3333333,279372079.3333333,171.0,1
1695118198,891525.3333333333,3519005525.0,960820007.3333334,351.0,1
1695118201,340422.6666666666,51559031451.33333,70013923406.66667,351.0,1
1695118204,256535.6666666667,56495974952.0,69883012623.0,350.0,1
1695118207,356959.0,53377574177.666664,69764010572.66667,353.0,1
1695118210,424706.0,52760284652.666664,69990864006.0,353.0,1
1695118213,343330.3333333334,56749212346.333336,70060075256.99998,361.0,1
1695118216,343214.6666666667,51846916181.666664,69981762132.33333,355.0,1
1695118219,283425.0,54916252958.666664,69993130483.66666,353.0,1
1695118222,223026.66666666666,55605831328.333336,70202661252.0,355.0,1
1695118225,471895.3333333334,51534838502.333336,70144647096.33333,355.0,1
1695118228,588263.3333333333,24144458019.333332,29577101709.0,183.0,1
1695118231,495868.3333333334,599456958.0,387260392.0,176.0,1
1695118234,420618.3333333334,572948949.6666667,341810341.6666667,171.0,1
1695118237,368698.3333333333,522662157.6666666,332217307.0,171.0,1
1695118240,395916.6666666666,626226910.6666667,383383967.6666666,171.0,1
1695118243,1017570.3333333334,12578835975.0,2698176520.6666665,215.0,1
1695118246,1082072.3333333335,22776734595.666668,10467363663.0,215.0,1
1695118249,562942.6666666667,20817454696.333332,10926141584.333332,216.0,1
1695118252,441551.0,22302726651.666668,9918671787.0,214.0,1
1695118255,354919.3333333333,20829486334.333336,9712109086.333334,212.0,1
1695118258,393141.3333333333,21369693055.666664,11927500645.0,214.0,1
1695118261,363680.6666666666,21869404070.666668,8093144855.666667,216.0,1
1695118264,477059.6666666666,20654378376.333332,11069488424.666666,213.0,1
1695118267,492437.3333333334,22628922586.0,11001958161.333332,215.0,1
1695118270,387229.0,21274260075.0,9461535606.333332,212.0,1
1695118273,531640.3333333334,12982508640.0,4703953219.333333,182.0,1
1695118276,572140.6666666667,544990503.6666667,387630052.0,171.0,1
1695118279,353638.6666666666,329164323.3333333,279514723.3333333,171.0,1
1695118282,370661.3333333334,390685666.3333334,178922110.66666666,171.0,1
1695118285,551203.0,490586931.3333334,350882213.3333334,171.0,1
1695118288,946795.3333333334,8601420937.333332,4470122688.333333,222.0,1
1695118291,603495.0,24403032382.666664,13357872287.333332,220.0,1
1695118294,303621.0,26522782395.666668,13541923124.0,222.0,1
1695118297,425448.3333333334,25273487863.0,14841414708.0,219.0,1
1695118300,309111.3333333334,25247984059.333332,11791561658.666668,221.0,1
1695118303,407103.3333333334,26254265622.666664,13753143976.666668,222.0,1
1695118306,364750.3333333333,24017300716.0,13655818919.333334,221.0,1
1695118309,418236.6666666666,25458740819.0,13456627173.333334,225.0,1
1695118312,383677.3333333333,24799018008.333332,14018760412.666668,223.0,1
1695118315,294479.3333333333,24329749451.666664,13443695086.333332,224.0,1
1695118318,605014.3333333333,15209379495.0,6716816456.0,197.0,1
1695118321,502286.0,289545428.6666666,247928156.0,171.0,1
1695118324,401431.6666666666,248721232.0,167769067.33333334,171.0,1
1695118327,310933.3333333333,282423282.0,174263743.0,171.0,1
1695118330,424599.3333333334,303630215.0,207010908.6666667,171.0,1
1695118333,1032975.6666666667,9290085414.333332,4614582422.666667,234.0,1
1695118336,505616.3333333333,29431969411.0,18438207720.666668,234.0,1
1695118339,435296.3333333334,32401011616.333336,18995846582.0,234.0,1
1695118342,477683.6666666666,29981568133.333336,18431379776.666664,235.0,1
1695118345,521581.3333333334,31279562822.666664,19811326251.666668,234.0,1
1695118348,411446.3333333333,31549764160.666668,18208729746.333336,235.0,1
1695118351,413739.3333333333,29527604640.0,20208005257.333332,235.0,1
1695118354,641786.6666666667,32579320019.0,16776765835.666666,235.0,1
1695118357,540077.3333333334,30005058000.666668,21284399695.666668,235.0,1
1695118360,319806.3333333334,31351000413.0,17292662462.333336,234.0,1
1695118363,544387.6666666667,20996539944.333336,13402747422.666668,173.0,1
1695118366,480106.0,668054967.3333334,432722875.6666666,175.0,1
1695118369,521977.6666666667,700989603.6666666,609393331.6666667,171.0,1
1695118372,309808.3333333333,358982700.6666667,295080003.6666666,171.0,1
1695118375,372154.3333333334,476941791.0,356562392.3333333,171.0,1
1695118378,923277.0,2433701465.3333335,1537107512.6666665,184.0,1
1695118381,961467.6666666667,30150247557.666664,16198767183.333332,235.0,1
1695118384,537211.3333333334,33324690107.0,17957577568.0,233.0,1
1695118387,515511.6666666666,31426958929.666668,17085039410.333332,235.0,1
1695118390,457858.6666666666,31333481477.333332,17997528984.333332,233.0,1
1695118393,513838.3333333333,33457477197.666664,16204024888.333334,234.0,1
1695118396,533145.6666666666,30154525534.333336,18407707482.0,234.0,1
1695118399,524954.6666666666,33227039192.666668,15814086511.333332,232.0,1
1695118402,436902.0,31442159373.33333,18692858405.333332,234.0,1
1695118405,595281.3333333333,31398253326.0,16743287038.666666,233.0,1
1695118408,622861.0,33988096460.0,17409929068.0,233.0,1
1695118411,400121.6666666666,2798201729.3333335,1814686807.3333335,171.0,1
1695118414,634007.0,453800168.6666667,363010994.6666667,171.0,1
1695118417,383669.0,286596791.0,195160534.6666667,171.0,1
1695118420,397755.0,301508754.0,132466673.66666666,171.0,1
1695118423,603400.6666666666,593815597.0,503273629.3333333,171.0,1
1695118426,1199021.6666666667,24316506459.666664,12948376340.666666,231.0,1
1695118429,437135.3333333334,32334960174.333332,14344818937.666668,232.0,1
1695118432,298326.6666666666,31823119267.666668,15344048577.666668,231.0,1
1695118435,416332.3333333333,31385157466.0,14794911176.0,232.0,1
1695118438,472736.3333333333,32625830354.0,14872655488.333332,231.0,1
1695118441,485104.6666666667,30973748887.333332,14421681466.0,231.0,1
1695118444,348733.3333333334,32298669695.666664,15871597004.333332,232.0,1
1695118447,340443.0,31852510220.666664,13753756997.666666,231.0,1
1695118450,357449.6666666667,31308512490.333336,15403091129.0,230.0,1
1695118453,327385.6666666667,32702316977.0,15360409182.333334,231.0,1
1695118456,572567.3333333334,19423143686.333332,9062031919.333332,179.0,1
1695118459,693195.6666666667,542695269.3333334,374185230.0,171.0,1
1695118462,421949.6666666666,312060458.6666666,163979703.66666666,171.0,1
1695118465,344702.3333333334,340361687.3333334,173216811.6666667,171.0,1
1695118468,414790.3333333334,420045475.6666667,249217419.33333334,171.0,1
1695118471,943209.0,2375969381.6666665,1486507892.6666667,225.0,1
1695118474,367624.6666666667,32103473069.333336,14210020036.666666,231.0,1
1695118477,425521.3333333333,32027410604.0,16574543916.0,232.0,1
1695118480,343422.6666666667,31351715745.0,13504873787.333334,231.0,1
1695118483,160797.33333333334,32387467096.0,15133545996.999998,232.0,1
1695118486,180671.66666666666,31319283966.000004,15945793599.333334,230.0,1
1695118489,437903.6666666666,31977975091.666664,13650654685.666666,233.0,1
1695118492,347961.3333333333,32145007434.0,15755078152.333332,231.0,1
1695118495,298439.6666666667,31282838464.333332,14907235954.333332,231.0,1
1695118498,850931.6666666667,32386342270.333336,14801213844.333334,231.0,1
1695118501,430564.3333333333,31739896148.666668,14922637816.0,247.0,1
1695118504,512778.0,504168028.0,232836512.0,171.0,1
1695118507,487905.6666666667,582092930.3333334,301302357.6666666,171.0,1
1695118510,345752.0,453979427.3333333,253626475.6666667,171.0,1
1695118513,318006.3333333333,349967995.0,287007720.0,172.0,1
1695118516,910874.3333333334,862000398.0,638343666.0,185.0,1
1695118519,646457.6666666667,24850761442.333332,12913208525.333332,224.0,1
1695118522,395426.0,24547043242.666664,11152974229.333334,223.0,1
1695118525,455833.0,25275513469.666664,12487886754.333332,225.0,1
1695118528,421190.0,25070728629.333332,12983218725.666666,225.0,1
1695118531,487774.0,25479948891.666664,10950384072.666668,223.0,1
1695118534,538582.3333333333,24542591208.333332,12913852511.0,225.0,1
1695118537,498088.3333333334,24735077002.666668,12884272964.666668,225.0,1
1695118540,330183.0,25265706781.0,10791381217.0,224.0,1
1695118543,510103.3333333334,24721543138.0,13164042935.666668,226.0,1
1695118546,921877.0,25188008039.0,12953804201.666666,224.0,1
1695118549,842406.5666666667,3103641390.666667,1474815790.0,175.0,1
1695118552,347169.6666666667,318896162.6666667,173980552.3333333,171.0,1
1695118555,311149.3333333334,306236284.0,162211838.0,171.0,1
1695118558,375590.6666666666,350515540.0,218114954.33333334,171.0,1
1695118561,963375.0,718753380.3333334,444755752.3333334,178.0,1
1695118564,353134.6666666667,30291080619.666664,16725122298.333332,247.0,1
1695118567,306276.0,30794591488.333332,17394787022.0,241.0,1
1695118570,273456.6666666666,31394713106.0,16987540456.333332,242.0,1
1695118573,305553.3333333334,31425698263.666664,17706766543.333332,242.0,1
1695118576,249490.3333333333,31165293921.0,17360619685.333336,243.0,1
1695118579,419440.0,31904665912.0,16388670325.333336,243.0,1
1695118582,287744.6666666667,31404205810.666668,18061564423.0,244.0,1
1695118585,236581.0,31418841239.333336,17506425425.0,243.0,1
1695118588,431287.0,31058279984.0,16177489822.333334,243.0,1
1695118591,368618.3333333334,31464869962.666668,18028955902.333336,246.0,1
1695118594,526403.3333333333,4415153281.666666,2428441339.666667,171.0,1
1695118597,811670.3333333333,671359091.3333333,435347284.0,171.0,1
1695118600,354703.0,385770878.0,318663001.6666666,171.0,1
1695118603,307185.6666666666,371575717.0,194120879.66666666,171.0,1
1695118606,795088.3333333334,693501493.6666666,438315603.3333334,176.0,1
1695118609,728640.3333333334,38926370501.333336,23348152742.0,275.0,1
1695118612,554395.0,42537475602.333336,26363259719.666668,275.0,1
1695118615,420170.6666666667,42565125979.0,26350528303.666668,276.0,1
1695118618,388307.0,42714168513.33333,25844831851.333332,275.0,1
1695118621,486418.3333333334,42371467816.0,26224877433.333332,277.0,1
1695118624,363833.6666666667,42503632404.33333,26663932698.333336,276.0,1
1695118627,391915.3333333333,42630203670.666664,25957156693.0,277.0,1
1695118630,423052.6666666667,42608434321.33333,25713522536.333332,277.0,1
1695118633,535246.6666666666,42672766872.333336,26681072158.0,277.0,1
1695118636,347308.3333333334,42533129758.0,26343726385.333336,276.0,1
1695118639,717993.0,10349236326.666668,5863922330.0,171.0,1
1695118642,440786.0,436866160.3333334,236969592.0,171.0,1
1695118645,396554.3333333334,392363240.0,193816535.6666667,171.0,1
1695118648,362275.0,367401920.6666667,197138048.33333334,171.0,1
1695118651,769104.0,623338662.3333334,329294915.3333333,171.0,1
1695118654,977969.6666666667,36889652237.666664,20948835915.333332,279.0,1
1695118657,460793.0,44421299775.0,24010150852.333332,276.0,1
1695118660,436189.0,44394493219.0,24825068994.333332,276.0,1
1695118663,591812.3333333334,44383081447.33333,23256684277.666668,275.0,1
1695118666,410141.6666666666,44523503441.0,23409500102.0,278.0,1
1695118669,500847.3333333333,44496230966.333336,24908788067.666668,275.0,1
1695118672,713345.3333333334,44525757367.0,24496500464.333336,276.0,1
1695118675,409032.6666666667,44496366049.66667,23631408499.666668,276.0,1
1695118678,514268.3333333333,44450515076.666664,24662292886.0,276.0,1
1695118681,399729.0,44545804860.0,24947890437.666664,277.0,1
1695118684,690775.0,18727286783.666664,8036120378.666666,171.0,1
1695118687,729886.0,615810308.0,502271643.6666666,173.0,1
1695118690,429637.3333333333,334015314.6666667,294428924.6666667,171.0,1
1695118693,354966.0,317830836.3333333,339657230.0,171.0,1
1695118696,398850.0,336021492.3333333,315257288.3333333,171.0,1
1695118699,1104307.3333333333,2351707579.3333335,1644335854.3333335,273.0,1
1695118702,226406.0,44709561461.666664,21258542066.333336,272.0,1
1695118705,300048.6666666667,44594903899.0,20845971022.666664,271.0,1
1695118708,357288.6666666667,44506670988.0,20190104048.0,273.0,1
1695118711,239760.3333333333,44400087945.333336,19752886453.333332,271.0,1
1695118714,629846.3333333334,44414082919.66667,20176254553.0,272.0,1
1695118717,470459.0,44482761117.33333,20618205346.333336,271.0,1
1695118720,424877.3333333333,44474385705.00001,21228348791.0,270.0,1
1695118723,346014.3333333334,44381964550.0,21267787982.0,270.0,1
1695118726,514922.6666666667,44429763759.99999,21359925458.0,271.0,1
1695118729,465688.6666666666,38903213216.33333,19143096149.0,286.0,1
1695118732,497582.0,406853695.0,387597916.3333334,171.0,1
1695118735,583174.0,410259907.3333334,378206897.6666667,171.0,1
1695118738,335608.6666666666,409044269.3333333,260790842.66666666,171.0,1
1695118741,200771.6666666667,282898456.6666667,162991668.33333334,171.0,1
1695118744,969232.6666666666,2173849482.333333,1007837894.0,187.0,1
1695118747,682403.0,44515114431.66667,21078150698.333332,271.0,1
1695118750,382640.3333333334,44612816057.0,21237575006.333336,272.0,1
1695118753,348533.6666666666,44581047674.0,21107420132.999996,271.0,1
1695118756,529711.3333333333,44603208512.666664,20779910931.666668,272.0,1
1695118759,435799.3333333333,44582335916.0,20754935033.666668,273.0,1
1695118762,327815.0,44709395948.0,20406672681.333332,271.0,1
1695118765,266247.3333333334,44782664020.333336,19883872029.333336,273.0,1
1695118768,434349.3333333334,44861990569.99999,19919145697.000004,273.0,1
1695118771,441537.0,44819897779.00001,20235095566.333336,271.0,1
1695118774,544786.0,45001438980.0,20810767963.333336,272.0,1
1695118777,611280.0,6828496983.333334,4628391016.333333,172.0,1
1695118780,423238.0,521721004.0,496503184.6666667,171.0,1
1695118783,315960.0,391209869.6666666,360643423.3333333,171.0,1
1695118786,394851.3333333333,450469486.6666667,378001539.0,171.0,1
1695118789,658967.0,510006961.0,511007759.6666667,172.0,1
1695118792,835718.0,14221884636.333332,5100533018.0,245.0,1
1695118795,360719.3333333333,26530823958.0,12517156707.0,245.0,1
1695118798,506461.6666666666,28601062529.333332,14889546300.666666,247.0,1
1695118801,368917.6666666666,26636586150.0,14999078615.333334,246.0,1
1695118804,356803.6666666667,27198970502.0,11678303217.333332,244.0,1
1695118807,555189.6666666666,27776523968.333332,14025058335.666666,251.0,1
1695118810,543553.6666666667,25846046353.333332,14258532352.666668,246.0,1
1695118813,309712.0,26678501882.666668,11583185463.666668,243.0,1
1695118816,389240.6666666666,27523909960.333332,14948359621.666666,246.0,1
1695118819,633449.6666666666,27124578669.666668,15260845982.333332,243.0,1
1695118822,605637.3333333333,10110264975.333334,3500349401.0,171.0,1
1695118825,514599.0,451200155.3333334,107850415.0,171.0,1
1695118828,344374.6666666667,378513019.3333334,141315298.66666666,171.0,1
1695118831,267741.0,394980344.3333333,174209020.66666666,171.0,1
1695118834,532873.3333333333,549042973.0,172618055.33333334,171.0,1
1695118837,958465.6666666667,16078253967.333334,7199192330.0,275.0,1
1695118840,384467.6666666667,35325662805.33333,21467474605.333332,277.0,1
1695118843,397558.6666666667,36760895377.333336,18838241770.0,276.0,1
1695118846,766124.9999999999,35943575887.0,19529308525.666664,279.0,1
1695118849,391283.0,36337286598.0,21342590979.0,276.0,1
1695118852,415788.0,36850029133.0,19976175045.0,278.0,1
1695118855,306511.6666666666,35574210350.0,20719990916.333332,279.0,1
1695118858,431855.6666666666,36586361579.66667,21363825790.666664,280.0,1
1695118861,342987.6666666667,36221986437.0,18669034907.333332,278.0,1
1695118864,297942.6666666666,35503126754.0,19906450845.333336,278.0,1
1695118867,492218.94444444444,14017582605.333332,9392426411.333334,173.0,1
1695118870,514033.3333333334,468735701.0,460556977.6666666,172.0,1
1695118873,341157.6666666666,289715407.0,364333252.6666666,175.0,1
1695118876,261750.0,238432747.33333334,208797126.6666667,171.0,1
1695118879,479244.6666666666,423382238.6666667,308722167.6666666,171.0,1
1695118882,914721.0,15103586312.666666,4019090609.3333335,343.0,1
1695118885,394380.0,51118191952.333336,31689192087.0,343.0,1
1695118888,457546.6666666667,50778051242.33333,33057960803.0,346.0,1
1695118891,494716.3333333333,52634285165.666664,31527409686.333336,344.0,1
1695118894,400915.6666666667,50241953460.333336,31486947809.333332,345.0,1
1695118897,408168.6666666667,51577473986.666664,31128074641.666664,346.0,1
1695118900,453544.0,51901973056.0,30547331106.333336,346.0,1
1695118903,374728.0,49735509185.0,31777923297.0,346.0,1
1695118906,384267.6666666667,52528823969.333336,32120841358.666664,347.0,1
1695118909,567023.3333333333,51250379925.666664,31687484603.0,348.0,1
1695118912,738025.0,24955274353.666664,14747476461.333332,177.0,1
1695118915,425071.3333333334,239917042.33333334,386261872.0,174.0,1
1695118918,294465.0,256820964.6666667,343524593.3333334,175.0,1
1695118921,329969.6666666666,293439795.0,325239059.0,171.0,1
1695118924,415884.0,272604767.6666667,381459516.6666666,171.0,1
1695118927,904239.0,8082916747.333334,3671815133.3333335,345.0,1
1695118930,549000.0,55022087776.33333,29663090615.666664,346.0,1
1695118933,385941.6666666666,52097771554.0,28919667423.666668,346.0,1
1695118936,441863.6666666666,55703334396.0,29147651702.0,347.0,1
1695118939,483000.6666666666,53562510003.0,29153801128.333336,346.0,1
1695118942,438796.0,52958988095.333336,29283015530.333336,346.0,1
1695118945,411049.0,55890858469.666664,29581407942.666664,348.0,1
1695118948,418773.0,52211385651.666664,29548614316.333336,350.0,1
1695118951,591782.3333333334,54397926165.666664,29334086584.333332,349.0,1
1695118954,428506.3333333334,55025445935.66667,28945084929.0,351.0,1
1695118957,523360.3333333334,30356176880.333336,17218537105.0,232.0,1
1695118960,918466.6666666667,618395871.0,514219069.6666666,171.0,1
1695118963,316013.3333333333,389862237.6666667,286444249.0,171.0,1
1695118966,270207.0,302758021.3333334,219286814.3333333,171.0,1
1695118969,275366.6666666666,256063639.6666667,192630898.66666666,171.0,1
1695118972,1053040.3333333335,3429409092.0,1608392434.3333335,222.0,1
1695118975,244878.3333333333,52571550636.0,25373795026.333332,335.0,1
1695118978,196662.6666666667,55133321764.333336,24799149095.666664,339.0,1
1695118981,234079.6666666667,54415597653.666664,24723503075.666668,339.0,1
1695118984,245365.6666666667,53027195323.0,25211521606.0,339.0,1
1695118987,305850.6666666667,55644467419.0,25360042047.0,339.0,1
1695118990,335746.0,53186514501.0,25866057510.333336,342.0,1
1695118993,408651.0,53915062045.0,26022531738.000004,342.0,1
1695118996,217044.33333333334,55310418493.333336,25728693343.0,341.0,1
1695118999,224001.0,52621876057.0,25678989549.999996,343.0,1
1695119002,394894.0,54881389727.0,25928053751.666668,343.0,1
1695119005,439236.6666666666,3460932398.3333335,1093620066.0,175.0,1
1695119008,361778.3333333334,508170144.3333333,293421811.6666666,171.0,1
1695119011,309863.0,419817247.0,205549261.66666666,171.0,1
1695119014,430579.3333333334,455462160.3333334,242954849.3333333,171.0,1
1695119017,824488.0,635267613.3333334,307549632.3333333,172.0,1
1695119020,847385.3333333333,43487658263.66667,21416697652.0,340.0,1
1695119023,364320.6666666667,53136654684.666664,24878292535.333332,338.0,1
1695119026,234761.33333333334,54233499114.0,25114628326.666664,338.0,1
1695119029,285177.0,55075607281.99999,25367703534.333336,341.0,1
1695119032,386557.0,52729762725.33333,25773405783.000004,339.0,1
1695119035,375662.6666666666,55193148685.333336,25633877031.0,343.0,1
1695119038,437097.0,54072220259.333336,25282835154.333332,344.0,1
1695119041,375458.3333333333,53326769016.66667,25099004576.999996,342.0,1
1695119044,399014.6666666666,55528264383.0,25013226687.333336,342.0,1
1695119047,334482.6666666667,53125263496.0,24651831183.333336,342.0,1
1695119050,440825.3333333333,21963123674.666668,10680035187.666666,174.0,1
1695119053,402937.3333333333,382166315.6666667,486808601.6666666,172.0,1
1695119056,353414.6666666667,320043354.0,311453945.3333333,171.0,1
1695119059,301656.0,214605039.66666666,256515612.33333334,171.0,1
1695119062,225850.6666666667,266311151.6666667,194834065.0,171.0,1
1695119065,1380325.3333333333,9026873054.666666,3916650511.3333335,200.0,1
1695119068,1394956.3333333335,19996934461.666668,11978598906.333334,238.0,1
1695119071,1463091.6666666667,22370263454.333336,11145661650.666668,237.0,1
1695119074,1307381.6666666667,21158153179.0,13827626517.0,237.0,1
1695119077,1528843.0,21518753907.666668,11592756691.666666,238.0,1
1695119080,1189714.0,21831365618.0,11305187787.666666,237.0,1
1695119083,1176691.3333333333,21561280997.666668,14091790912.333332,236.0,1
1695119086,1405433.6666666667,23353090468.666668,10973098839.666668,237.0,1
1695119089,1260649.0,21010834992.0,12192577213.0,235.0,1
1695119092,1170058.0,21973465134.333332,13621572160.666668,236.0,1
1695119095,879407.6666666667,10783025597.666666,7140615831.0,179.0,1
1695119098,501058.6666666666,541910127.0,399042925.3333334,171.0,1
1695119101,285841.3333333334,398010826.3333333,236303032.0,171.0,1
1695119104,276665.0,383343111.3333334,168220614.0,171.0,1
1695119107,316023.3333333334,471014700.3333334,190908960.0,171.0,1
1695119110,1068542.0,10428630251.333334,2561857363.0,251.0,1
1695119113,36909436.33333333,23938968802.0,14682623058.0,252.0,1
1695119116,41350043.666666664,26211852466.333336,15530455455.333332,252.0,1
1695119119,41262835.33333333,23293858229.666664,13033551909.333332,252.0,1
1695119122,40908717.0,25475909520.666664,15779518545.333332,252.0,1
1695119125,35317154.666666664,24649795259.666664,14630823156.0,251.0,1
1695119128,33165085.0,24533698619.666668,13628758651.333332,252.0,1
1695119131,33297348.999999996,26951208155.666668,16075236579.333332,251.0,1
1695119134,40852277.66666667,24478908539.333336,13845608950.0,252.0,1
1695119137,48036033.33333333,26402686263.0,14639340898.333334,252.0,1
1695119140,30857773.0,14789259627.0,9724796597.666668,200.0,1
1695119143,687969.0,785091519.3333333,445711401.3333334,171.0,1
1695119146,822317.0,954024838.3333333,496226288.6666666,171.0,1
1695119149,372172.3333333334,512721813.0,274293870.0,171.0,1
1695119152,435650.0,582802618.3333333,305951580.6666666,171.0,1
1695119155,1702977.6666666667,5934959434.666666,2259641267.333333,258.0,1
1695119158,58816097.333333336,30533627763.666664,22774065356.0,299.0,1
1695119161,59384128.0,32745006452.666668,21114418936.0,298.0,1
1695119164,59461994.33333333,28376163354.333336,23928423555.666664,299.0,1
1695119167,56094979.0,33320561996.333336,21027825007.0,299.0,1
1695119170,55739747.33333333,29190990425.0,23131494766.333332,299.0,1
1695119173,65713443.333333336,31122476319.0,22470908972.333332,299.0,1
1695119176,67433434.66666667,32188848193.333332,21731735906.0,300.0,1
1695119179,67141176.0,29011539109.333336,22988521021.333332,298.0,1
1695119182,67853830.33333334,32447299400.666664,21524882566.333336,299.0,1
1695119185,50444365.333333336,23768399659.666664,17100906505.0,280.0,1
1695119188,813449.0,512967179.0,438708331.6666667,171.0,1
1695119191,317682.0,311145222.0,274799270.0,171.0,1
1695119194,378613.0,299274015.3333334,301040652.0,171.0,1
1695119197,365732.0,392181846.6666667,293732046.6666667,171.0,1
1695119200,1819295.3333333335,3686825271.0,1828149368.6666667,237.0,1
1695119203,53880914.666666664,33168103281.0,20804185952.0,301.0,1
1695119206,53083326.0,31506814891.333332,19712442713.333332,302.0,1
1695119209,52141538.33333333,31511697903.0,19520377074.333336,300.0,1
1695119212,53971773.0,33485321656.333332,21240536884.0,304.0,1
1695119215,52731239.666666664,30713882227.0,18888239851.0,305.0,1
1695119218,53035941.0,32902488352.999996,21125414107.666668,303.0,1
1695119221,53683083.0,31800515072.000004,18459009551.333336,304.0,1
1695119224,57513583.666666664,31667817324.0,22450139600.666668,305.0,1
1695119227,60018237.99999999,33178764258.333336,17987040902.0,304.0,1
1695119230,48898935.33333333,27952333489.666668,17724471518.0,312.0,1
1695119233,699264.6666666666,549241619.0,450963568.3333333,171.0,1
1695119236,417457.0,328209881.0,170278284.0,171.0,1
1695119239,488741.6666666667,347009674.0,191106158.0,171.0,1
1695119242,392653.3333333334,302173383.6666667,249969725.6666667,171.0,1
1695119245,1815270.3333333335,2398687209.0,1178575145.0,190.0,1
1695119248,62580744.0,32651314236.0,17257916123.666668,308.0,1
1695119251,58542657.33333333,30835584747.333336,16134828938.333332,306.0,1
1695119254,58297720.66666667,32684386067.333336,18521050452.333336,303.0,1
1695119257,56255107.333333336,31615534526.0,18300817820.666668,303.0,1
1695119260,56397463.66666667,31543756880.0,16461518613.0,306.0,1
1695119263,55522107.333333336,32731706938.0,16265100047.666666,305.0,1
1695119266,55517694.666666664,30856292225.0,18327001226.666664,306.0,1
1695119269,59386939.0,32601744399.0,19027281190.0,304.0,1
1695119272,56835951.66666667,31741935952.333336,16433453331.333334,305.0,1
1695119275,59377511.666666664,33477158316.333332,17356749762.0,305.0,1
1695119278,747598.3333333334,1527024220.0,685250159.3333333,174.0,1
1695119281,614041.3333333333,503199313.0,375010819.6666667,171.0,1
1695119284,445592.3333333333,396134717.3333333,221474199.3333333,171.0,1
1695119287,375767.6666666666,436127535.6666666,233833482.3333333,171.0,1
1695119290,926409.0,831654010.3333334,516359138.6666667,171.0,1
1695119293,51182306.333333336,26237084214.666664,15287839143.666666,305.0,1
1695119296,58793444.333333336,30771382300.0,18791479441.999996,306.0,1
1695119299,61318235.0,31913907534.666668,18243128573.333332,305.0,1
1695119302,60539348.333333336,32576719314.666668,15677883671.333334,306.0,1
1695119305,61936135.0,30744296199.333336,17119406829.333334,308.0,1
1695119308,61749112.99999999,33278654358.666664,18972079680.666668,308.0,1
1695119311,60121988.666666664,30861355663.666668,17584039031.0,306.0,1
1695119314,63122881.0,31799202082.333332,16807815902.333334,307.0,1
1695119317,60048450.0,32681253330.0,17235567611.0,306.0,1
1695119320,61387595.666666664,30701630293.0,18130381295.666664,305.0,1
1695119323,25668487.666666664,17067793378.666668,7638558552.666666,171.0,1
1695119326,785513.6666666666,448601422.3333333,434274953.6666666,171.0,1
1695119329,371521.3333333334,271873857.3333333,201360910.33333334,171.0,1
1695119332,318264.3333333334,225458324.33333334,150602637.0,171.0,1
1695119335,442846.6666666666,315767466.3333333,324305049.0,171.0,1
1695119338,1390639.6666666665,7929155526.333333,4529211458.0,245.0,1
1695119341,51972612.0,24297936852.333336,13139858689.666668,248.0,1
1695119344,52072651.0,24995526930.0,12545309945.333332,249.0,1
1695119347,51966748.33333333,24956857868.333336,15210797922.333332,248.0,1
1695119350,51902748.33333333,24484955166.333332,13943041095.0,246.0,1
1695119353,51501423.99999999,24332520792.666668,11739228276.0,248.0,1
1695119356,51649312.0,24282254514.666668,14680004007.0,249.0,1
1695119359,51677701.66666667,23899602644.0,14667610691.666668,248.0,1
1695119362,51122580.666666664,23775969010.666664,12313335965.0,250.0,1
1695119365,51241770.0,24413242315.0,13931276277.0,248.0,1
1695119368,31127181.0,15295393057.333332,9570622269.666668,199.0,1
1695119371,664954.6666666666,474368437.0,379103560.0,171.0,1
1695119374,500520.6666666667,360879062.3333334,214955354.33333334,171.0,1
1695119377,507844.6666666667,325192157.0,227231062.3333333,171.0,1
1695119380,355770.6666666666,251786458.33333334,154503712.66666666,171.0,1
1695119383,1462906.0,7469049174.0,2191825151.333333,250.0,1
1695119386,40481453.33333333,30539989492.666664,16442298641.333332,267.0,1
1695119389,40515022.00000001,30705245739.666668,16043784032.333332,269.0,1
1695119392,40139093.666666664,30679600935.0,15345795928.333332,267.0,1
1695119395,40580060.0,31380199808.333336,15451703565.666668,268.0,1
1695119398,40839764.0,31033506045.333336,16440708586.333332,268.0,1
1695119401,41327753.333333336,31456586781.666668,16726164231.666668,267.0,1
1695119404,42409735.666666664,31538077142.0,14124141976.666668,269.0,1
