timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,platform_power,node_type
1695117082,0.0,0.0,0.0,0.0,280.0,1
1695117085,0.0,0.0,0.0,0.0,277.0,1
1695117088,0.0,0.0,0.0,0.0,278.0,1
1695117091,1180.0,0.0,473.33333333333337,713.3333333333333,278.0,1
1695117094,14400.0,819200.0,5733.333333333334,8660.0,277.0,1
1695117097,71520.0,819200.0,0.0,71520.0,246.0,1
1695117100,196586.66666666666,778240.0,23243.333333333332,173349.66666666666,173.0,1
1695117103,0.0,0.0,0.0,0.0,171.0,1
1695117106,0.0,0.0,0.0,0.0,171.0,1
1695117109,0.0,0.0,0.0,0.0,171.0,1
1695117112,353735.6666666667,700416.0,42433.333333333336,311296.0,273.0,1
1695117115,0.0,0.0,0.0,0.0,279.0,1
1695117118,0.0,0.0,0.0,0.0,279.0,1
1695117121,0.0,0.0,0.0,0.0,280.0,1
1695117124,0.0,0.0,0.0,0.0,279.0,1
1695117127,0.0,0.0,0.0,0.0,277.0,1
1695117130,0.0,0.0,0.0,0.0,278.0,1
1695117133,0.0,0.0,0.0,0.0,277.0,1
1695117136,0.0,0.0,0.0,0.0,276.0,1
1695117139,0.0,0.0,0.0,0.0,278.0,1
1695117142,81298.0,0.0,56882.0,24423.0,272.0,1
1695117145,194740.0,0.0,54720.0,140013.33333333334,171.0,1
1695117148,0.0,0.0,0.0,0.0,171.0,1
1695117151,0.0,0.0,0.0,0.0,171.0,1
1695117154,18166.666666666668,0.0,18173.333333333332,0.0,171.0,1
1695117157,401593.3333333334,764586.6666666667,173086.6666666667,228506.6666666667,225.0,1
1695117160,0.0,0.0,0.0,0.0,244.0,1
1695117163,0.0,0.0,0.0,0.0,243.0,1
1695117166,0.0,0.0,0.0,0.0,246.0,1
1695117169,0.0,0.0,0.0,0.0,243.0,1
1695117172,0.0,0.0,0.0,0.0,244.0,1
1695117175,0.0,0.0,0.0,0.0,243.0,1
1695117178,0.0,0.0,0.0,0.0,243.0,1
1695117181,0.0,0.0,0.0,0.0,243.0,1
1695117184,0.0,0.0,0.0,0.0,243.0,1
1695117187,102322.0,0.0,47234.0,55080.666666666664,171.0,1
1695117190,222782.0,0.0,64757.0,158025.0,171.0,1
1695117193,0.0,0.0,0.0,0.0,171.0,1
1695117196,0.0,0.0,0.0,0.0,171.0,1
1695117199,0.0,0.0,0.0,0.0,172.0,1
1695117202,429562.0,716800.0,98896.0,330673.0,223.0,1
1695117205,0.0,0.0,0.0,0.0,278.0,1
1695117208,0.0,0.0,0.0,0.0,274.0,1
1695117211,0.0,0.0,0.0,0.0,274.0,1
1695117214,27446.666666666664,0.0,0.0,27446.666666666664,276.0,1
1695117217,0.0,0.0,0.0,0.0,276.0,1
1695117220,0.0,0.0,0.0,0.0,279.0,1
1695117223,0.0,0.0,0.0,0.0,277.0,1
1695117226,0.0,0.0,0.0,0.0,279.0,1
1695117229,0.0,0.0,0.0,0.0,276.0,1
1695117232,74600.33333333334,0.0,33376.66666666667,41217.333333333336,171.0,1
1695117235,177504.0,0.0,0.0,177504.0,172.0,1
1695117238,0.0,0.0,0.0,0.0,171.0,1
1695117241,0.0,0.0,0.0,0.0,171.0,1
1695117244,0.0,0.0,0.0,0.0,171.0,1
1695117247,359430.0,589824.0,100044.0,259386.0,197.0,1
1695117250,0.0,0.0,0.0,0.0,342.0,1
1695117253,0.0,0.0,0.0,0.0,340.0,1
1695117256,0.0,0.0,0.0,0.0,342.0,1
1695117259,0.0,0.0,0.0,0.0,340.0,1
1695117262,0.0,0.0,0.0,0.0,341.0,1
1695117265,0.0,0.0,0.0,0.0,342.0,1
1695117268,833.3333333333333,0.0,333.33333333333337,506.66666666666663,341.0,1
1695117271,0.0,0.0,0.0,0.0,343.0,1
1695117274,10953.333333333332,0.0,4360.0,6586.666666666666,343.0,1
1695117277,74706.66666666667,0.0,6673.333333333334,68040.0,253.0,1
1695117280,197954.66666666666,0.0,7695.0,190259.66666666666,171.0,1
1695117283,0.0,0.0,0.0,0.0,171.0,1
1695117286,0.0,0.0,0.0,0.0,175.0,1
1695117289,0.0,0.0,0.0,0.0,171.0,1
1695117292,357504.0,700416.0,76836.0,280661.6666666666,196.0,1
1695117295,0.0,0.0,0.0,0.0,350.0,1
1695117298,0.0,0.0,0.0,0.0,349.0,1
1695117301,0.0,0.0,0.0,0.0,348.0,1
1695117304,0.0,0.0,0.0,0.0,351.0,1
1695117307,0.0,0.0,0.0,0.0,348.0,1
1695117310,0.0,0.0,0.0,0.0,350.0,1
1695117313,0.0,0.0,0.0,0.0,352.0,1
1695117316,0.0,0.0,0.0,0.0,351.0,1
1695117319,0.0,0.0,0.0,0.0,352.0,1
1695117322,80313.0,0.0,0.0,80313.0,296.0,1
1695117325,171576.0,0.0,20844.0,150732.0,171.0,1
1695117328,0.0,0.0,0.0,0.0,171.0,1
1695117331,0.0,0.0,0.0,0.0,171.0,1
1695117334,15846.0,0.0,0.0,15846.0,171.0,1
1695117337,403962.0,663552.0,89874.0,314088.0,256.0,1
1695117340,0.0,0.0,0.0,0.0,347.0,1
1695117343,0.0,0.0,0.0,0.0,347.0,1
1695117346,0.0,0.0,0.0,0.0,347.0,1
1695117349,0.0,0.0,0.0,0.0,347.0,1
1695117352,0.0,0.0,0.0,0.0,347.0,1
1695117355,0.0,0.0,0.0,0.0,348.0,1
1695117358,0.0,0.0,0.0,0.0,352.0,1
1695117361,0.0,0.0,0.0,0.0,351.0,1
1695117364,0.0,0.0,0.0,0.0,352.0,1
1695117367,72320.0,0.0,11626.666666666668,60700.0,349.0,1
1695117370,200033.3333333333,0.0,16320.0,183706.6666666667,173.0,1
1695117373,0.0,0.0,0.0,0.0,171.0,1
1695117376,0.0,0.0,0.0,0.0,171.0,1
1695117379,0.0,0.0,0.0,0.0,171.0,1
1695117382,344235.6666666667,596650.6666666667,88122.0,256120.0,176.0,1
1695117385,20272.0,57344.0,20272.0,0.0,347.0,1
1695117388,0.0,0.0,0.0,0.0,346.0,1
1695117391,0.0,0.0,0.0,0.0,348.0,1
1695117394,11704.0,0.0,10773.0,931.0,349.0,1
1695117397,0.0,0.0,0.0,0.0,349.0,1
1695117400,0.0,0.0,0.0,0.0,350.0,1
1695117403,0.0,0.0,0.0,0.0,351.0,1
1695117406,0.0,0.0,0.0,0.0,351.0,1
1695117409,0.0,0.0,0.0,0.0,350.0,1
1695117412,0.0,0.0,0.0,0.0,349.0,1
1695117415,304731.0,0.0,66948.0,237776.0,173.0,1
1695117418,12380.0,0.0,4926.666666666667,7453.333333333334,171.0,1
1695117421,0.0,0.0,0.0,0.0,172.0,1
1695117424,0.0,0.0,0.0,0.0,171.0,1
1695117427,354020.0,737280.0,106880.0,247140.0,177.0,1
1695117430,37304.66666666667,30037.333333333332,2163.333333333333,35141.33333333333,213.0,1
1695117433,0.0,0.0,0.0,0.0,211.0,1
1695117436,0.0,0.0,0.0,0.0,211.0,1
1695117439,0.0,0.0,0.0,0.0,210.0,1
1695117442,0.0,0.0,0.0,0.0,212.0,1
1695117445,0.0,0.0,0.0,0.0,211.0,1
1695117448,0.0,0.0,0.0,0.0,212.0,1
1695117451,0.0,0.0,0.0,0.0,212.0,1
1695117454,28365.333333333332,0.0,0.0,28365.333333333332,214.0,1
1695117457,0.0,0.0,0.0,0.0,215.0,1
1695117460,284188.6666666666,0.0,61284.666666666664,222904.0,171.0,1
1695117463,16037.0,0.0,0.0,16044.0,171.0,1
1695117466,0.0,0.0,0.0,0.0,171.0,1
1695117469,0.0,0.0,0.0,0.0,171.0,1
1695117472,339136.0,888832.0,141974.0,197162.0,171.0,1
1695117475,53705.0,888832.0,0.0,53705.0,216.0,1
1695117478,0.0,0.0,0.0,0.0,219.0,1
1695117481,0.0,0.0,0.0,0.0,219.0,1
1695117484,0.0,0.0,0.0,0.0,220.0,1
1695117487,0.0,0.0,0.0,0.0,219.0,1
1695117490,0.0,0.0,0.0,0.0,218.0,1
1695117493,0.0,0.0,0.0,0.0,220.0,1
1695117496,0.0,0.0,0.0,0.0,221.0,1
1695117499,0.0,0.0,0.0,0.0,219.0,1
1695117502,0.0,0.0,0.0,0.0,219.0,1
1695117505,249778.33333333334,233472.0,56290.666666666664,193487.66666666666,172.0,1
1695117508,13266.0,221184.0,5280.0,7980.0,171.0,1
1695117511,0.0,0.0,0.0,0.0,171.0,1
1695117514,16758.0,0.0,6666.0,10092.0,171.0,1
1695117517,263286.0,442368.0,79236.0,184056.0,171.0,1
1695117520,131993.0,207530.66666666666,36233.0,95760.0,235.0,1
1695117523,0.0,0.0,0.0,0.0,231.0,1
1695117526,0.0,0.0,0.0,0.0,233.0,1
1695117529,0.0,0.0,0.0,0.0,231.0,1
1695117532,0.0,0.0,0.0,0.0,230.0,1
1695117535,0.0,0.0,0.0,0.0,231.0,1
1695117538,0.0,0.0,0.0,0.0,230.0,1
1695117541,0.0,0.0,0.0,0.0,231.0,1
1695117544,0.0,0.0,0.0,0.0,229.0,1
1695117547,0.0,0.0,0.0,0.0,231.0,1
1695117550,275220.0,0.0,52166.66666666667,223053.3333333333,174.0,1
1695117553,24598.666666666668,0.0,0.0,24598.666666666668,171.0,1
1695117556,0.0,0.0,0.0,0.0,171.0,1
1695117559,0.0,0.0,0.0,0.0,171.0,1
1695117562,136451.6666666667,181589.33333333334,9316.333333333332,127135.33333333333,175.0,1
1695117565,250584.66666666666,570709.3333333333,50565.333333333336,200019.33333333334,235.0,1
1695117568,0.0,0.0,0.0,0.0,236.0,1
1695117571,0.0,0.0,0.0,0.0,236.0,1
1695117574,18613.0,0.0,18613.0,0.0,234.0,1
1695117577,0.0,0.0,0.0,0.0,233.0,1
1695117580,0.0,0.0,0.0,0.0,235.0,1
1695117583,0.0,0.0,0.0,0.0,232.0,1
1695117586,0.0,0.0,0.0,0.0,235.0,1
1695117589,0.0,0.0,0.0,0.0,237.0,1
1695117592,0.0,0.0,0.0,0.0,232.0,1
1695117595,268317.0,315392.0,89978.0,178332.0,171.0,1
1695117598,15973.333333333332,300373.3333333333,6360.0,9620.0,171.0,1
1695117601,0.0,0.0,0.0,0.0,171.0,1
1695117604,0.0,0.0,0.0,0.0,171.0,1
1695117607,71273.33333333333,245760.0,5300.0,65973.33333333333,171.0,1
1695117610,307986.6666666667,436906.6666666666,71113.33333333333,236866.6666666667,233.0,1
1695117613,0.0,0.0,0.0,0.0,234.0,1
1695117616,0.0,0.0,0.0,0.0,236.0,1
1695117619,0.0,0.0,0.0,0.0,234.0,1
1695117622,0.0,0.0,0.0,0.0,235.0,1
1695117625,0.0,0.0,0.0,0.0,233.0,1
1695117628,0.0,0.0,0.0,0.0,235.0,1
1695117631,0.0,0.0,0.0,0.0,235.0,1
1695117634,21222.666666666664,0.0,8448.0,12782.0,236.0,1
1695117637,0.0,0.0,0.0,0.0,234.0,1
1695117640,74391.33333333334,0.0,24269.333333333332,50122.0,201.0,1
1695117643,180286.6666666667,0.0,51252.0,129029.0,174.0,1
1695117646,0.0,0.0,0.0,0.0,171.0,1
1695117649,0.0,0.0,0.0,0.0,171.0,1
1695117652,0.0,0.0,0.0,0.0,171.0,1
1695117655,368892.0,589824.0,79740.0,289158.0,224.0,1
1695117658,0.0,0.0,0.0,0.0,234.0,1
1695117661,0.0,0.0,0.0,0.0,235.0,1
1695117664,0.0,0.0,0.0,0.0,235.0,1
1695117667,0.0,0.0,0.0,0.0,235.0,1
1695117670,0.0,0.0,0.0,0.0,234.0,1
1695117673,0.0,0.0,0.0,0.0,234.0,1
1695117676,0.0,0.0,0.0,0.0,236.0,1
1695117679,0.0,0.0,0.0,0.0,233.0,1
1695117682,0.0,0.0,0.0,0.0,234.0,1
1695117685,88620.0,0.0,41180.0,47440.0,260.0,1
1695117688,195472.0,0.0,1095.6666666666665,194370.0,173.0,1
1695117691,0.0,0.0,0.0,0.0,171.0,1
1695117694,13680.0,752298.6666666666,5446.666666666667,8239.666666666668,171.0,1
1695117697,0.0,752298.6666666666,0.0,0.0,171.0,1
1695117700,366066.6666666667,726357.3333333334,52687.0,313379.6666666667,187.0,1
1695117703,0.0,0.0,0.0,0.0,222.0,1
1695117706,0.0,0.0,0.0,0.0,224.0,1
1695117709,0.0,0.0,0.0,0.0,223.0,1
1695117712,0.0,0.0,0.0,0.0,223.0,1
1695117715,0.0,0.0,0.0,0.0,225.0,1
1695117718,0.0,0.0,0.0,0.0,221.0,1
1695117721,0.0,0.0,0.0,0.0,223.0,1
1695117724,0.0,0.0,0.0,0.0,221.0,1
1695117727,0.0,0.0,0.0,0.0,222.0,1
1695117730,76125.0,0.0,6069.0,70049.0,222.0,1
1695117733,181120.0,0.0,31866.666666666664,149260.0,171.0,1
1695117736,0.0,0.0,0.0,0.0,171.0,1
1695117739,0.0,0.0,0.0,0.0,171.0,1
1695117742,0.0,0.0,0.0,0.0,171.0,1
1695117745,418746.6666666666,709973.3333333333,150080.0,268666.6666666667,182.0,1
1695117748,0.0,0.0,0.0,0.0,240.0,1
1695117751,0.0,0.0,0.0,0.0,238.0,1
1695117754,15847.333333333334,901120.0,0.0,15847.333333333334,239.0,1
1695117757,0.0,778240.0,0.0,0.0,238.0,1
1695117760,0.0,0.0,0.0,0.0,240.0,1
1695117763,0.0,0.0,0.0,0.0,238.0,1
1695117766,0.0,0.0,0.0,0.0,239.0,1
1695117769,0.0,0.0,0.0,0.0,239.0,1
1695117772,0.0,0.0,0.0,0.0,237.0,1
1695117775,68355.66666666666,0.0,32939.66666666667,35416.0,240.0,1
1695117778,173196.33333333334,40960.0,22068.0,151128.33333333334,171.0,1
1695117781,0.0,0.0,0.0,0.0,171.0,1
1695117784,0.0,0.0,0.0,0.0,171.0,1
1695117787,0.0,0.0,0.0,0.0,174.0,1
1695117790,380364.0,638976.0,42804.0,337554.0,182.0,1
1695117793,0.0,0.0,0.0,0.0,269.0,1
1695117796,0.0,0.0,0.0,0.0,268.0,1
1695117799,0.0,0.0,0.0,0.0,267.0,1
1695117802,0.0,0.0,0.0,0.0,271.0,1
1695117805,0.0,0.0,0.0,0.0,270.0,1
1695117808,0.0,0.0,0.0,0.0,271.0,1
1695117811,0.0,0.0,0.0,0.0,269.0,1
1695117814,15013.333333333332,27306.666666666664,5973.333333333334,9046.666666666666,271.0,1
1695117817,0.0,0.0,0.0,0.0,268.0,1
1695117820,9053.333333333334,0.0,3600.0,5446.666666666666,270.0,1
1695117823,280726.6666666667,0.0,65880.0,214853.3333333333,171.0,1
1695117826,0.0,0.0,0.0,0.0,171.0,1
1695117829,0.0,0.0,0.0,0.0,171.0,1
1695117832,0.0,0.0,0.0,0.0,171.0,1
1695117835,385839.3333333333,648533.3333333334,137819.6666666667,248019.66666666666,183.0,1
1695117838,0.0,0.0,0.0,0.0,278.0,1
1695117841,0.0,0.0,0.0,0.0,276.0,1
1695117844,0.0,0.0,0.0,0.0,279.0,1
1695117847,0.0,0.0,0.0,0.0,276.0,1
1695117850,0.0,0.0,0.0,0.0,277.0,1
1695117853,0.0,0.0,0.0,0.0,277.0,1
1695117856,0.0,0.0,0.0,0.0,277.0,1
1695117859,0.0,0.0,0.0,0.0,276.0,1
1695117862,0.0,0.0,0.0,0.0,275.0,1
1695117865,0.0,0.0,0.0,0.0,276.0,1
1695117868,292012.0,0.0,110607.0,181405.0,171.0,1
1695117871,0.0,0.0,0.0,0.0,171.0,1
1695117874,18313.333333333332,791893.3333333333,18306.666666666668,0.0,171.0,1
1695117877,0.0,791893.3333333333,0.0,0.0,171.0,1
1695117880,390580.0,737280.0,58366.66666666667,332213.3333333334,174.0,1
1695117883,0.0,0.0,0.0,0.0,281.0,1
1695117886,0.0,0.0,0.0,0.0,279.0,1
1695117889,0.0,0.0,0.0,0.0,281.0,1
1695117892,0.0,0.0,0.0,0.0,280.0,1
1695117895,0.0,0.0,0.0,0.0,281.0,1
1695117898,0.0,0.0,0.0,0.0,281.0,1
1695117901,0.0,0.0,0.0,0.0,280.0,1
1695117904,0.0,0.0,0.0,0.0,279.0,1
1695117907,0.0,0.0,0.0,0.0,281.0,1
1695117910,0.0,0.0,0.0,0.0,280.0,1
1695117913,280839.0,0.0,62902.666666666664,217942.66666666666,172.0,1
1695117916,0.0,0.0,0.0,0.0,171.0,1
1695117919,0.0,0.0,0.0,0.0,171.0,1
1695117922,0.0,0.0,0.0,0.0,171.0,1
1695117925,361398.0,688128.0,118548.0,242850.0,180.0,1
1695117928,0.0,0.0,0.0,0.0,281.0,1
1695117931,0.0,0.0,0.0,0.0,280.0,1
1695117934,13326.666666666668,764586.6666666667,5300.0,8026.666666666666,281.0,1
1695117937,0.0,764586.6666666667,0.0,0.0,280.0,1
1695117940,0.0,0.0,0.0,0.0,281.0,1
1695117943,0.0,0.0,0.0,0.0,281.0,1
1695117946,0.0,0.0,0.0,0.0,281.0,1
1695117949,0.0,0.0,0.0,0.0,280.0,1
1695117952,0.0,0.0,0.0,0.0,281.0,1
1695117955,0.0,0.0,0.0,0.0,281.0,1
1695117958,287133.3333333333,0.0,50966.66666666667,236160.0,171.0,1
1695117961,0.0,0.0,0.0,0.0,177.0,1
1695117964,0.0,0.0,0.0,0.0,171.0,1
1695117967,0.0,0.0,0.0,0.0,171.0,1
1695117970,335381.6666666667,622592.0,106811.66666666667,228570.0,184.0,1
1695117973,39557.0,0.0,21959.0,17598.0,244.0,1
1695117976,0.0,0.0,0.0,0.0,241.0,1
1695117979,0.0,0.0,0.0,0.0,242.0,1
1695117982,0.0,0.0,0.0,0.0,240.0,1
1695117985,0.0,0.0,0.0,0.0,240.0,1
1695117988,0.0,0.0,0.0,0.0,241.0,1
1695117991,0.0,0.0,0.0,0.0,242.0,1
1695117994,27552.0,28672.0,10955.0,16604.0,243.0,1
1695117997,0.0,0.0,0.0,0.0,242.0,1
1695118000,0.0,0.0,0.0,0.0,241.0,1
1695118003,277337.6666666666,1365.3333333333333,28344.0,248994.0,171.0,1
1695118006,0.0,0.0,0.0,0.0,171.0,1
1695118009,0.0,0.0,0.0,0.0,171.0,1
1695118012,0.0,0.0,0.0,0.0,171.0,1
1695118015,318342.0,663552.0,101118.0,217224.0,173.0,1
1695118018,32433.333333333336,27306.666666666664,18826.666666666668,13600.0,271.0,1
1695118021,0.0,0.0,0.0,0.0,271.0,1
1695118024,0.0,0.0,0.0,0.0,272.0,1
1695118027,0.0,0.0,0.0,0.0,270.0,1
1695118030,0.0,0.0,0.0,0.0,272.0,1
1695118033,0.0,0.0,0.0,0.0,270.0,1
1695118036,0.0,0.0,0.0,0.0,273.0,1
1695118039,0.0,0.0,0.0,0.0,271.0,1
1695118042,0.0,0.0,0.0,0.0,272.0,1
1695118045,0.0,0.0,0.0,0.0,274.0,1
1695118048,250566.6666666667,54613.33333333333,71346.66666666667,179226.6666666667,175.0,1
1695118051,10659.0,51882.666666666664,4237.0,6415.666666666667,171.0,1
1695118054,17347.0,804181.3333333334,17347.0,0.0,171.0,1
1695118057,0.0,804181.3333333334,0.0,0.0,171.0,1
1695118060,337769.3333333333,700416.0,91668.66666666667,246100.66666666666,173.0,1
1695118063,25564.0,0.0,0.0,25564.0,332.0,1
1695118066,0.0,0.0,0.0,0.0,333.0,1
1695118069,0.0,0.0,0.0,0.0,333.0,1
1695118072,0.0,0.0,0.0,0.0,332.0,1
1695118075,0.0,0.0,0.0,0.0,333.0,1
1695118078,0.0,0.0,0.0,0.0,333.0,1
1695118081,0.0,0.0,0.0,0.0,336.0,1
1695118084,0.0,0.0,0.0,0.0,333.0,1
1695118087,0.0,0.0,0.0,0.0,334.0,1
1695118090,0.0,0.0,0.0,0.0,335.0,1
1695118093,238253.66666666666,0.0,77064.0,161189.66666666666,171.0,1
1695118096,13122.0,0.0,13122.0,0.0,176.0,1
1695118099,0.0,0.0,0.0,0.0,171.0,1
1695118102,0.0,0.0,0.0,0.0,171.0,1
1695118105,329532.0,1376256.0,97980.0,231558.0,171.0,1
1695118108,56813.33333333333,1376256.0,0.0,56806.66666666667,342.0,1
1695118111,0.0,0.0,0.0,0.0,346.0,1
1695118114,10080.0,0.0,3553.333333333333,6526.666666666666,345.0,1
1695118117,0.0,0.0,0.0,0.0,346.0,1
1695118120,0.0,0.0,0.0,0.0,346.0,1
1695118123,0.0,0.0,0.0,0.0,346.0,1
1695118126,0.0,0.0,0.0,0.0,348.0,1
1695118129,0.0,0.0,0.0,0.0,351.0,1
1695118132,0.0,0.0,0.0,0.0,348.0,1
1695118135,0.0,0.0,0.0,0.0,350.0,1
1695118138,259340.0,0.0,34340.0,225000.0,180.0,1
1695118141,18930.333333333336,0.0,0.0,18930.333333333336,171.0,1
1695118144,0.0,0.0,0.0,0.0,171.0,1
1695118147,0.0,0.0,0.0,0.0,171.0,1
1695118150,288318.6666666666,1245184.0,40235.666666666664,248089.33333333334,171.0,1
1695118153,131272780.66666667,4647594.666666666,52209753.666666664,79063020.0,346.0,1
1695118156,0.0,0.0,0.0,0.0,353.0,1
1695118159,0.0,0.0,0.0,0.0,351.0,1
1695118162,0.0,0.0,0.0,0.0,352.0,1
1695118165,0.0,0.0,0.0,0.0,351.0,1
1695118168,854.0,0.0,343.0,518.0,356.0,1
1695118171,0.0,0.0,0.0,0.0,355.0,1
1695118174,11655.0,28672.0,4634.0,7021.0,355.0,1
1695118177,0.0,0.0,0.0,0.0,357.0,1
1695118180,0.0,0.0,0.0,0.0,357.0,1
1695118183,255617.33333333334,1064960.0,30652.333333333336,224965.0,173.0,1
1695118186,11874.0,1007616.0,4716.0,7152.0,171.0,1
1695118189,0.0,0.0,0.0,0.0,171.0,1
1695118192,0.0,0.0,0.0,0.0,171.0,1
1695118195,136228.66666666666,442368.0,27621.333333333332,108609.66666666667,171.0,1
1695118198,227533.33333333334,221184.0,70808.66666666667,156722.33333333334,351.0,1
1695118201,0.0,0.0,0.0,0.0,351.0,1
1695118204,0.0,0.0,0.0,0.0,350.0,1
1695118207,0.0,0.0,0.0,0.0,353.0,1
1695118210,0.0,0.0,0.0,0.0,353.0,1
1695118213,0.0,0.0,0.0,0.0,361.0,1
1695118216,0.0,0.0,0.0,0.0,355.0,1
1695118219,0.0,0.0,0.0,0.0,353.0,1
1695118222,0.0,0.0,0.0,0.0,355.0,1
1695118225,0.0,0.0,0.0,0.0,355.0,1
1695118228,249586.6666666667,163840.0,70966.66666666667,178626.6666666667,183.0,1
1695118231,22407.333333333332,155648.0,8904.666666666668,13502.666666666666,176.0,1
1695118234,18157.666666666664,0.0,18151.333333333336,0.0,171.0,1
1695118237,0.0,0.0,0.0,0.0,171.0,1
1695118240,74169.66666666666,207530.66666666666,46423.333333333336,27752.666666666668,171.0,1
1695118243,289458.6666666666,544768.0,132335.0,157117.33333333334,215.0,1
1695118246,0.0,0.0,0.0,0.0,215.0,1
1695118249,0.0,0.0,0.0,0.0,216.0,1
1695118252,0.0,0.0,0.0,0.0,214.0,1
1695118255,0.0,0.0,0.0,0.0,212.0,1
1695118258,0.0,0.0,0.0,0.0,214.0,1
1695118261,0.0,0.0,0.0,0.0,216.0,1
1695118264,0.0,0.0,0.0,0.0,213.0,1
1695118267,0.0,0.0,0.0,0.0,215.0,1
1695118270,0.0,0.0,0.0,0.0,212.0,1
1695118273,237202.0,200704.0,95053.0,142149.0,182.0,1
1695118276,40526.666666666664,191146.6666666667,22053.333333333336,18480.0,171.0,1
1695118279,0.0,0.0,0.0,0.0,171.0,1
1695118282,0.0,0.0,0.0,0.0,171.0,1
1695118285,48486.66666666667,873813.3333333333,42673.33333333333,5806.666666666666,171.0,1
1695118288,347293.3333333334,873813.3333333333,104220.0,243073.3333333333,222.0,1
1695118291,0.0,0.0,0.0,0.0,220.0,1
1695118294,27045.333333333332,1802240.0,0.0,27045.333333333332,222.0,1
1695118297,0.0,1556480.0,0.0,0.0,219.0,1
1695118300,0.0,0.0,0.0,0.0,221.0,1
1695118303,0.0,0.0,0.0,0.0,222.0,1
1695118306,0.0,0.0,0.0,0.0,221.0,1
1695118309,0.0,0.0,0.0,0.0,225.0,1
1695118312,0.0,0.0,0.0,0.0,223.0,1
1695118315,0.0,0.0,0.0,0.0,224.0,1
1695118318,181970.0,81920.0,32065.666666666668,149910.66666666666,197.0,1
1695118321,74838.0,0.0,35088.0,39744.0,171.0,1
1695118324,0.0,0.0,0.0,0.0,171.0,1
1695118327,0.0,0.0,0.0,0.0,171.0,1
1695118330,7512.0,737280.0,0.0,7518.0,171.0,1
1695118333,390576.0,737280.0,86340.0,304236.0,234.0,1
1695118336,0.0,0.0,0.0,0.0,234.0,1
1695118339,0.0,0.0,0.0,0.0,234.0,1
1695118342,0.0,0.0,0.0,0.0,235.0,1
1695118345,0.0,0.0,0.0,0.0,234.0,1
1695118348,0.0,0.0,0.0,0.0,235.0,1
1695118351,0.0,0.0,0.0,0.0,235.0,1
1695118354,21380.0,819200.0,8493.333333333334,12886.666666666668,235.0,1
1695118357,0.0,819200.0,0.0,0.0,235.0,1
1695118360,0.0,0.0,0.0,0.0,234.0,1
1695118363,69753.33333333333,0.0,4686.666666666667,65060.0,173.0,1
1695118366,188967.66666666666,0.0,36986.66666666667,151981.0,175.0,1
1695118369,0.0,0.0,0.0,0.0,171.0,1
1695118372,0.0,0.0,0.0,0.0,171.0,1
1695118375,0.0,0.0,0.0,0.0,171.0,1
1695118378,401444.6666666667,648533.3333333334,67089.0,334355.6666666667,184.0,1
1695118381,0.0,0.0,0.0,0.0,235.0,1
1695118384,0.0,0.0,0.0,0.0,233.0,1
1695118387,0.0,0.0,0.0,0.0,235.0,1
1695118390,0.0,0.0,0.0,0.0,233.0,1
1695118393,0.0,0.0,0.0,0.0,234.0,1
1695118396,0.0,0.0,0.0,0.0,234.0,1
1695118399,0.0,0.0,0.0,0.0,232.0,1
1695118402,0.0,0.0,0.0,0.0,234.0,1
1695118405,0.0,0.0,0.0,0.0,233.0,1
1695118408,0.0,0.0,0.0,0.0,233.0,1
1695118411,280938.0,372736.0,112441.0,168504.0,171.0,1
1695118414,33393.333333333336,354986.6666666666,1753.3333333333335,31633.333333333336,171.0,1
1695118417,0.0,354986.6666666666,0.0,0.0,171.0,1
1695118420,0.0,0.0,0.0,0.0,171.0,1
1695118423,398406.6666666666,709973.3333333333,136046.66666666666,262366.6666666667,171.0,1
1695118426,63499.333333333336,0.0,12562.0,50930.0,231.0,1
1695118429,0.0,0.0,0.0,0.0,232.0,1
1695118432,0.0,0.0,0.0,0.0,231.0,1
1695118435,0.0,0.0,0.0,0.0,232.0,1
1695118438,0.0,0.0,0.0,0.0,231.0,1
1695118441,0.0,0.0,0.0,0.0,231.0,1
1695118444,0.0,0.0,0.0,0.0,232.0,1
1695118447,0.0,0.0,0.0,0.0,231.0,1
1695118450,0.0,0.0,0.0,0.0,230.0,1
1695118453,0.0,0.0,0.0,0.0,231.0,1
1695118456,73960.66666666666,0.0,7511.333333333333,66449.33333333334,179.0,1
1695118459,167616.0,0.0,72306.0,95316.0,171.0,1
1695118462,0.0,0.0,0.0,0.0,171.0,1
1695118465,0.0,0.0,0.0,0.0,171.0,1
1695118468,0.0,0.0,0.0,0.0,171.0,1
1695118471,355764.0,614400.0,58806.0,296952.0,225.0,1
1695118474,19143.0,793258.6666666666,7603.666666666667,11539.666666666666,231.0,1
1695118477,830.3333333333334,793258.6666666666,329.66666666666663,500.33333333333337,232.0,1
1695118480,0.0,0.0,0.0,0.0,231.0,1
1695118483,0.0,0.0,0.0,0.0,232.0,1
1695118486,0.0,0.0,0.0,0.0,230.0,1
1695118489,0.0,0.0,0.0,0.0,233.0,1
1695118492,0.0,0.0,0.0,0.0,231.0,1
1695118495,0.0,0.0,0.0,0.0,231.0,1
1695118498,0.0,0.0,0.0,0.0,231.0,1
1695118501,74520.0,0.0,0.0,74520.0,247.0,1
