,timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,platform_power,node_type,id
364,1695116755,0.0,0.0,0.0,0.0,64.0,1.0,all containers
365,1695116758,0.0,0.0,0.0,0.0,63.0,1.0,all containers
366,1695116761,0.0,0.0,0.0,0.0,63.0,1.0,all containers
367,1695116764,0.0,0.0,0.0,0.0,64.0,1.0,all containers
368,1695116767,0.0,0.0,0.0,0.0,62.0,1.0,all containers
369,1695116770,0.0,0.0,0.0,0.0,63.0,1.0,all containers
370,1695116773,0.0,0.0,0.0,0.0,63.0,1.0,all containers
371,1695116776,0.0,0.0,0.0,0.0,66.0,1.0,all containers
372,1695116779,74252.0,0.0,7650.666666666667,66601.33333333334,63.0,1.0,all containers
373,1695116782,173352.0,0.0,22404.0,150948.0,0.0,1.0,all containers
374,1695116785,0.0,0.0,0.0,0.0,0.0,1.0,all containers
375,1695116788,0.0,0.0,0.0,0.0,0.0,1.0,all containers
376,1695116791,0.0,0.0,0.0,0.0,0.0,1.0,all containers
377,1695116794,392592.0,688128.0,84072.0,308520.0,13.0,1.0,all containers
378,1695116797,0.0,0.0,0.0,0.0,61.0,1.0,all containers
379,1695116800,0.0,0.0,0.0,0.0,61.0,1.0,all containers
380,1695116803,0.0,0.0,0.0,0.0,61.0,1.0,all containers
381,1695116806,0.0,0.0,0.0,0.0,63.0,1.0,all containers
382,1695116809,0.0,0.0,0.0,0.0,61.0,1.0,all containers
383,1695116812,0.0,0.0,0.0,0.0,61.0,1.0,all containers
384,1695116815,0.0,0.0,0.0,0.0,61.0,1.0,all containers
385,1695116818,0.0,0.0,0.0,0.0,61.0,1.0,all containers
386,1695116821,0.0,0.0,0.0,0.0,61.0,1.0,all containers
387,1695116824,0.0,0.0,0.0,0.0,60.0,1.0,all containers
388,1695116827,281246.6666666667,0.0,42993.33333333333,238246.6666666667,0.0,1.0,all containers
389,1695116830,17638.333333333336,0.0,0.0,17644.666666666664,0.0,1.0,all containers
390,1695116833,0.0,0.0,0.0,0.0,0.0,1.0,all containers
391,1695116836,0.0,0.0,0.0,0.0,0.0,1.0,all containers
392,1695116839,337047.3333333333,648533.3333333334,114424.33333333333,222623.0,0.0,1.0,all containers
393,1695116842,130272292.33333333,3407872.0,51931291.666666664,78340993.66666667,61.0,1.0,all containers
394,1695116845,0.0,0.0,0.0,0.0,62.0,1.0,all containers
395,1695116848,0.0,0.0,0.0,0.0,62.0,1.0,all containers
396,1695116851,0.0,0.0,0.0,0.0,63.0,1.0,all containers
397,1695116854,20797.0,0.0,8295.0,12509.0,61.0,1.0,all containers
398,1695116857,0.0,0.0,0.0,0.0,63.0,1.0,all containers
399,1695116860,0.0,0.0,0.0,0.0,63.0,1.0,all containers
400,1695116863,0.0,0.0,0.0,0.0,63.0,1.0,all containers
401,1695116866,0.0,0.0,0.0,0.0,62.0,1.0,all containers
402,1695116869,0.0,0.0,0.0,0.0,62.0,1.0,all containers
403,1695116872,280084.0,372736.0,39081.0,241003.0,0.0,1.0,all containers
404,1695116875,27420.0,354986.6666666666,27420.0,0.0,0.0,1.0,all containers
405,1695116878,0.0,0.0,0.0,0.0,0.0,1.0,all containers
406,1695116881,0.0,0.0,0.0,0.0,0.0,1.0,all containers
407,1695116884,218526.6666666667,409600.0,94120.0,124400.0,0.0,1.0,all containers
408,1695116887,143304.0,294912.0,52020.0,91284.0,52.0,1.0,all containers
409,1695116890,0.0,0.0,0.0,0.0,54.0,1.0,all containers
410,1695116893,0.0,0.0,0.0,0.0,53.0,1.0,all containers
411,1695116896,0.0,0.0,0.0,0.0,55.0,1.0,all containers
412,1695116899,0.0,0.0,0.0,0.0,51.0,1.0,all containers
413,1695116902,0.0,0.0,0.0,0.0,54.0,1.0,all containers
414,1695116905,0.0,0.0,0.0,0.0,54.0,1.0,all containers
415,1695116908,0.0,0.0,0.0,0.0,53.0,1.0,all containers
416,1695116911,1380.6666666666667,0.0,551.0,836.0,56.0,1.0,all containers
417,1695116914,22553.0,0.0,22553.0,0.0,53.0,1.0,all containers
418,1695116917,240749.0,0.0,77203.33333333334,163539.33333333334,6.0,1.0,all containers
419,1695116920,11418.0,0.0,4554.0,6870.0,0.0,1.0,all containers
420,1695116923,0.0,0.0,0.0,0.0,0.0,1.0,all containers
421,1695116926,0.0,0.0,0.0,0.0,0.0,1.0,all containers
422,1695116929,71742.0,147456.0,33888.0,37854.0,0.0,1.0,all containers
423,1695116932,289830.0,540672.0,110778.0,179052.0,69.0,1.0,all containers
424,1695116935,0.0,0.0,0.0,0.0,69.0,1.0,all containers
425,1695116938,0.0,0.0,0.0,0.0,70.0,1.0,all containers
426,1695116941,0.0,0.0,0.0,0.0,71.0,1.0,all containers
427,1695116944,0.0,0.0,0.0,0.0,71.0,1.0,all containers
428,1695116947,0.0,0.0,0.0,0.0,69.0,1.0,all containers
429,1695116950,0.0,0.0,0.0,0.0,70.0,1.0,all containers
430,1695116953,0.0,0.0,0.0,0.0,69.0,1.0,all containers
431,1695116956,0.0,0.0,0.0,0.0,68.0,1.0,all containers
432,1695116959,0.0,0.0,0.0,0.0,70.0,1.0,all containers
433,1695116962,231400.0,300373.3333333333,0.0,231393.3333333333,0.0,1.0,all containers
434,1695116965,48728.666666666664,285354.6666666666,8284.0,40444.666666666664,0.0,1.0,all containers
435,1695116968,0.0,0.0,0.0,0.0,0.0,1.0,all containers
436,1695116971,0.0,0.0,0.0,0.0,0.0,1.0,all containers
437,1695116974,64270.666666666664,259413.33333333334,31204.333333333332,33066.33333333333,2.0,1.0,all containers
438,1695116977,349226.3333333333,415061.3333333333,35048.66666666667,314184.0,103.0,1.0,all containers
439,1695116980,0.0,0.0,0.0,0.0,102.0,1.0,all containers
440,1695116983,0.0,0.0,0.0,0.0,103.0,1.0,all containers
441,1695116986,0.0,0.0,0.0,0.0,103.0,1.0,all containers
442,1695116989,0.0,0.0,0.0,0.0,103.0,1.0,all containers
443,1695116992,0.0,0.0,0.0,0.0,104.0,1.0,all containers
444,1695116995,0.0,0.0,0.0,0.0,104.0,1.0,all containers
445,1695116998,0.0,0.0,0.0,0.0,104.0,1.0,all containers
446,1695117001,0.0,0.0,0.0,0.0,104.0,1.0,all containers
447,1695117004,0.0,0.0,0.0,0.0,103.0,1.0,all containers
448,1695117007,224609.0,315392.0,29099.0,195503.0,1.0,1.0,all containers
449,1695117010,85913.33333333334,300373.3333333333,11140.0,74773.33333333333,0.0,1.0,all containers
450,1695117013,0.0,0.0,0.0,0.0,0.0,1.0,all containers
451,1695117016,0.0,0.0,0.0,0.0,1.0,1.0,all containers
452,1695117019,8653.333333333334,791893.3333333333,3446.666666666667,5206.666666666666,0.0,1.0,all containers
453,1695117022,427793.3333333334,791893.3333333333,49546.66666666667,378246.6666666666,108.0,1.0,all containers
454,1695117025,0.0,0.0,0.0,0.0,107.0,1.0,all containers
455,1695117028,0.0,0.0,0.0,0.0,111.0,1.0,all containers
456,1695117031,0.0,0.0,0.0,0.0,108.0,1.0,all containers
457,1695117034,15576.0,0.0,6204.0,9372.0,108.0,1.0,all containers
458,1695117037,0.0,0.0,0.0,0.0,108.0,1.0,all containers
459,1695117040,0.0,0.0,0.0,0.0,106.0,1.0,all containers
460,1695117043,0.0,0.0,0.0,0.0,106.0,1.0,all containers
461,1695117046,0.0,0.0,0.0,0.0,106.0,1.0,all containers
462,1695117049,0.0,0.0,0.0,0.0,107.0,1.0,all containers
463,1695117052,115998.66666666667,570709.3333333333,0.0,115998.66666666667,25.0,1.0,all containers
464,1695117055,215866.0,544768.0,8897.0,206976.0,0.0,1.0,all containers
465,1695117058,0.0,0.0,0.0,0.0,0.0,1.0,all containers
466,1695117061,0.0,0.0,0.0,0.0,0.0,1.0,all containers
467,1695117064,0.0,0.0,0.0,0.0,0.0,1.0,all containers
468,1695117067,366324.0,663552.0,89106.0,277212.0,107.0,1.0,all containers
469,1695117070,0.0,0.0,0.0,0.0,104.0,1.0,all containers
470,1695117073,0.0,0.0,0.0,0.0,107.0,1.0,all containers
471,1695117076,0.0,0.0,0.0,0.0,107.0,1.0,all containers
472,1695117079,0.0,0.0,0.0,0.0,105.0,1.0,all containers
473,1695117082,0.0,0.0,0.0,0.0,109.0,1.0,all containers
474,1695117085,0.0,0.0,0.0,0.0,106.0,1.0,all containers
475,1695117088,0.0,0.0,0.0,0.0,107.0,1.0,all containers
476,1695117091,1180.0,0.0,473.33333333333337,713.3333333333333,107.0,1.0,all containers
477,1695117094,14400.0,819200.0,5733.333333333334,8660.0,106.0,1.0,all containers
478,1695117097,71520.0,819200.0,0.0,71520.0,75.0,1.0,all containers
479,1695117100,196586.66666666666,778240.0,23243.333333333332,173349.66666666666,2.0,1.0,all containers
480,1695117103,0.0,0.0,0.0,0.0,0.0,1.0,all containers
481,1695117106,0.0,0.0,0.0,0.0,0.0,1.0,all containers
482,1695117109,0.0,0.0,0.0,0.0,0.0,1.0,all containers
483,1695117112,353735.6666666667,700416.0,42433.333333333336,311296.0,102.0,1.0,all containers
484,1695117115,0.0,0.0,0.0,0.0,108.0,1.0,all containers
485,1695117118,0.0,0.0,0.0,0.0,108.0,1.0,all containers
486,1695117121,0.0,0.0,0.0,0.0,109.0,1.0,all containers
487,1695117124,0.0,0.0,0.0,0.0,108.0,1.0,all containers
488,1695117127,0.0,0.0,0.0,0.0,106.0,1.0,all containers
489,1695117130,0.0,0.0,0.0,0.0,107.0,1.0,all containers
490,1695117133,0.0,0.0,0.0,0.0,106.0,1.0,all containers
491,1695117136,0.0,0.0,0.0,0.0,105.0,1.0,all containers
492,1695117139,0.0,0.0,0.0,0.0,107.0,1.0,all containers
493,1695117142,81298.0,0.0,56882.0,24423.0,101.0,1.0,all containers
494,1695117145,194740.0,0.0,54720.0,140013.33333333334,0.0,1.0,all containers
495,1695117148,0.0,0.0,0.0,0.0,0.0,1.0,all containers
496,1695117151,0.0,0.0,0.0,0.0,0.0,1.0,all containers
497,1695117154,18166.666666666668,0.0,18173.333333333332,0.0,0.0,1.0,all containers
498,1695117157,401593.3333333334,764586.6666666667,173086.6666666667,228506.6666666667,54.0,1.0,all containers
499,1695117160,0.0,0.0,0.0,0.0,73.0,1.0,all containers
500,1695117163,0.0,0.0,0.0,0.0,72.0,1.0,all containers
501,1695117166,0.0,0.0,0.0,0.0,75.0,1.0,all containers
502,1695117169,0.0,0.0,0.0,0.0,72.0,1.0,all containers
503,1695117172,0.0,0.0,0.0,0.0,73.0,1.0,all containers
504,1695117175,0.0,0.0,0.0,0.0,72.0,1.0,all containers
505,1695117178,0.0,0.0,0.0,0.0,72.0,1.0,all containers
506,1695117181,0.0,0.0,0.0,0.0,72.0,1.0,all containers
507,1695117184,0.0,0.0,0.0,0.0,72.0,1.0,all containers
508,1695117187,102322.0,0.0,47234.0,55080.666666666664,0.0,1.0,all containers
509,1695117190,222782.0,0.0,64757.0,158025.0,0.0,1.0,all containers
510,1695117193,0.0,0.0,0.0,0.0,0.0,1.0,all containers
511,1695117196,0.0,0.0,0.0,0.0,0.0,1.0,all containers
512,1695117199,0.0,0.0,0.0,0.0,1.0,1.0,all containers
513,1695117202,429562.0,716800.0,98896.0,330673.0,52.0,1.0,all containers
514,1695117205,0.0,0.0,0.0,0.0,107.0,1.0,all containers
515,1695117208,0.0,0.0,0.0,0.0,103.0,1.0,all containers
516,1695117211,0.0,0.0,0.0,0.0,103.0,1.0,all containers
517,1695117214,27446.666666666664,0.0,0.0,27446.666666666664,105.0,1.0,all containers
518,1695117217,0.0,0.0,0.0,0.0,105.0,1.0,all containers
519,1695117220,0.0,0.0,0.0,0.0,108.0,1.0,all containers
520,1695117223,0.0,0.0,0.0,0.0,106.0,1.0,all containers
521,1695117226,0.0,0.0,0.0,0.0,108.0,1.0,all containers
522,1695117229,0.0,0.0,0.0,0.0,105.0,1.0,all containers
523,1695117232,74600.33333333334,0.0,33376.66666666667,41217.333333333336,0.0,1.0,all containers
524,1695117235,177504.0,0.0,0.0,177504.0,1.0,1.0,all containers
525,1695117238,0.0,0.0,0.0,0.0,0.0,1.0,all containers
526,1695117241,0.0,0.0,0.0,0.0,0.0,1.0,all containers
527,1695117244,0.0,0.0,0.0,0.0,0.0,1.0,all containers
528,1695117247,359430.0,589824.0,100044.0,259386.0,26.0,1.0,all containers
529,1695117250,0.0,0.0,0.0,0.0,171.0,1.0,all containers
530,1695117253,0.0,0.0,0.0,0.0,169.0,1.0,all containers
531,1695117256,0.0,0.0,0.0,0.0,171.0,1.0,all containers
532,1695117259,0.0,0.0,0.0,0.0,169.0,1.0,all containers
533,1695117262,0.0,0.0,0.0,0.0,170.0,1.0,all containers
534,1695117265,0.0,0.0,0.0,0.0,171.0,1.0,all containers
535,1695117268,833.3333333333333,0.0,333.33333333333337,506.66666666666663,170.0,1.0,all containers
536,1695117271,0.0,0.0,0.0,0.0,172.0,1.0,all containers
537,1695117274,10953.333333333332,0.0,4360.0,6586.666666666666,172.0,1.0,all containers
538,1695117277,74706.66666666667,0.0,6673.333333333334,68040.0,82.0,1.0,all containers
539,1695117280,197954.66666666666,0.0,7695.0,190259.66666666666,0.0,1.0,all containers
540,1695117283,0.0,0.0,0.0,0.0,0.0,1.0,all containers
541,1695117286,0.0,0.0,0.0,0.0,4.0,1.0,all containers
542,1695117289,0.0,0.0,0.0,0.0,0.0,1.0,all containers
543,1695117292,357504.0,700416.0,76836.0,280661.6666666666,25.0,1.0,all containers
544,1695117295,0.0,0.0,0.0,0.0,179.0,1.0,all containers
545,1695117298,0.0,0.0,0.0,0.0,178.0,1.0,all containers
546,1695117301,0.0,0.0,0.0,0.0,177.0,1.0,all containers
547,1695117304,0.0,0.0,0.0,0.0,180.0,1.0,all containers
548,1695117307,0.0,0.0,0.0,0.0,177.0,1.0,all containers
549,1695117310,0.0,0.0,0.0,0.0,179.0,1.0,all containers
550,1695117313,0.0,0.0,0.0,0.0,181.0,1.0,all containers
551,1695117316,0.0,0.0,0.0,0.0,180.0,1.0,all containers
552,1695117319,0.0,0.0,0.0,0.0,181.0,1.0,all containers
553,1695117322,80313.0,0.0,0.0,80313.0,125.0,1.0,all containers
554,1695117325,171576.0,0.0,20844.0,150732.0,0.0,1.0,all containers
555,1695117328,0.0,0.0,0.0,0.0,0.0,1.0,all containers
556,1695117331,0.0,0.0,0.0,0.0,0.0,1.0,all containers
557,1695117334,15846.0,0.0,0.0,15846.0,0.0,1.0,all containers
558,1695117337,403962.0,663552.0,89874.0,314088.0,85.0,1.0,all containers
559,1695117340,0.0,0.0,0.0,0.0,176.0,1.0,all containers
560,1695117343,0.0,0.0,0.0,0.0,176.0,1.0,all containers
561,1695117346,0.0,0.0,0.0,0.0,176.0,1.0,all containers
562,1695117349,0.0,0.0,0.0,0.0,176.0,1.0,all containers
563,1695117352,0.0,0.0,0.0,0.0,176.0,1.0,all containers
564,1695117355,0.0,0.0,0.0,0.0,177.0,1.0,all containers
565,1695117358,0.0,0.0,0.0,0.0,181.0,1.0,all containers
566,1695117361,0.0,0.0,0.0,0.0,180.0,1.0,all containers
567,1695117364,0.0,0.0,0.0,0.0,181.0,1.0,all containers
568,1695117367,72320.0,0.0,11626.666666666668,60700.0,178.0,1.0,all containers
569,1695117370,200033.3333333333,0.0,16320.0,183706.6666666667,2.0,1.0,all containers
570,1695117373,0.0,0.0,0.0,0.0,0.0,1.0,all containers
571,1695117376,0.0,0.0,0.0,0.0,0.0,1.0,all containers
572,1695117379,0.0,0.0,0.0,0.0,0.0,1.0,all containers
573,1695117382,344235.6666666667,596650.6666666667,88122.0,256120.0,5.0,1.0,all containers
574,1695117385,20272.0,57344.0,20272.0,0.0,176.0,1.0,all containers
575,1695117388,0.0,0.0,0.0,0.0,175.0,1.0,all containers
576,1695117391,0.0,0.0,0.0,0.0,177.0,1.0,all containers
577,1695117394,11704.0,0.0,10773.0,931.0,178.0,1.0,all containers
578,1695117397,0.0,0.0,0.0,0.0,178.0,1.0,all containers
579,1695117400,0.0,0.0,0.0,0.0,179.0,1.0,all containers
580,1695117403,0.0,0.0,0.0,0.0,180.0,1.0,all containers
581,1695117406,0.0,0.0,0.0,0.0,180.0,1.0,all containers
582,1695117409,0.0,0.0,0.0,0.0,179.0,1.0,all containers
583,1695117412,0.0,0.0,0.0,0.0,178.0,1.0,all containers
584,1695117415,304731.0,0.0,66948.0,237776.0,2.0,1.0,all containers
585,1695117418,12380.0,0.0,4926.666666666667,7453.333333333334,0.0,1.0,all containers
586,1695117421,0.0,0.0,0.0,0.0,1.0,1.0,all containers
587,1695117424,0.0,0.0,0.0,0.0,0.0,1.0,all containers
588,1695117427,354020.0,737280.0,106880.0,247140.0,6.0,1.0,all containers
589,1695117430,37304.66666666667,30037.333333333332,2163.333333333333,35141.33333333333,42.0,1.0,all containers
590,1695117433,0.0,0.0,0.0,0.0,40.0,1.0,all containers
591,1695117436,0.0,0.0,0.0,0.0,40.0,1.0,all containers
592,1695117439,0.0,0.0,0.0,0.0,39.0,1.0,all containers
593,1695117442,0.0,0.0,0.0,0.0,41.0,1.0,all containers
594,1695117445,0.0,0.0,0.0,0.0,40.0,1.0,all containers
595,1695117448,0.0,0.0,0.0,0.0,41.0,1.0,all containers
596,1695117451,0.0,0.0,0.0,0.0,41.0,1.0,all containers
597,1695117454,28365.333333333332,0.0,0.0,28365.333333333332,43.0,1.0,all containers
598,1695117457,0.0,0.0,0.0,0.0,44.0,1.0,all containers
599,1695117460,284188.6666666666,0.0,61284.666666666664,222904.0,0.0,1.0,all containers
600,1695117463,16037.0,0.0,0.0,16044.0,0.0,1.0,all containers
601,1695117466,0.0,0.0,0.0,0.0,0.0,1.0,all containers
602,1695117469,0.0,0.0,0.0,0.0,0.0,1.0,all containers
603,1695117472,339136.0,888832.0,141974.0,197162.0,0.0,1.0,all containers
604,1695117475,53705.0,888832.0,0.0,53705.0,45.0,1.0,all containers
605,1695117478,0.0,0.0,0.0,0.0,48.0,1.0,all containers
606,1695117481,0.0,0.0,0.0,0.0,48.0,1.0,all containers
607,1695117484,0.0,0.0,0.0,0.0,49.0,1.0,all containers
608,1695117487,0.0,0.0,0.0,0.0,48.0,1.0,all containers
609,1695117490,0.0,0.0,0.0,0.0,47.0,1.0,all containers
610,1695117493,0.0,0.0,0.0,0.0,49.0,1.0,all containers
611,1695117496,0.0,0.0,0.0,0.0,50.0,1.0,all containers
612,1695117499,0.0,0.0,0.0,0.0,48.0,1.0,all containers
613,1695117502,0.0,0.0,0.0,0.0,48.0,1.0,all containers
614,1695117505,249778.33333333334,233472.0,56290.666666666664,193487.66666666666,1.0,1.0,all containers
615,1695117508,13266.0,221184.0,5280.0,7980.0,0.0,1.0,all containers
616,1695117511,0.0,0.0,0.0,0.0,0.0,1.0,all containers
617,1695117514,16758.0,0.0,6666.0,10092.0,0.0,1.0,all containers
618,1695117517,263286.0,442368.0,79236.0,184056.0,0.0,1.0,all containers
619,1695117520,131993.0,207530.66666666666,36233.0,95760.0,64.0,1.0,all containers
620,1695117523,0.0,0.0,0.0,0.0,60.0,1.0,all containers
621,1695117526,0.0,0.0,0.0,0.0,62.0,1.0,all containers
622,1695117529,0.0,0.0,0.0,0.0,60.0,1.0,all containers
623,1695117532,0.0,0.0,0.0,0.0,59.0,1.0,all containers
624,1695117535,0.0,0.0,0.0,0.0,60.0,1.0,all containers
625,1695117538,0.0,0.0,0.0,0.0,59.0,1.0,all containers
626,1695117541,0.0,0.0,0.0,0.0,60.0,1.0,all containers
627,1695117544,0.0,0.0,0.0,0.0,58.0,1.0,all containers
628,1695117547,0.0,0.0,0.0,0.0,60.0,1.0,all containers
629,1695117550,275220.0,0.0,52166.66666666667,223053.3333333333,3.0,1.0,all containers
630,1695117553,24598.666666666668,0.0,0.0,24598.666666666668,0.0,1.0,all containers
631,1695117556,0.0,0.0,0.0,0.0,0.0,1.0,all containers
632,1695117559,0.0,0.0,0.0,0.0,0.0,1.0,all containers
633,1695117562,136451.6666666667,181589.33333333334,9316.333333333332,127135.33333333333,4.0,1.0,all containers
634,1695117565,250584.66666666666,570709.3333333333,50565.333333333336,200019.33333333334,64.0,1.0,all containers
635,1695117568,0.0,0.0,0.0,0.0,65.0,1.0,all containers
636,1695117571,0.0,0.0,0.0,0.0,65.0,1.0,all containers
637,1695117574,18613.0,0.0,18613.0,0.0,63.0,1.0,all containers
638,1695117577,0.0,0.0,0.0,0.0,62.0,1.0,all containers
639,1695117580,0.0,0.0,0.0,0.0,64.0,1.0,all containers
640,1695117583,0.0,0.0,0.0,0.0,61.0,1.0,all containers
641,1695117586,0.0,0.0,0.0,0.0,64.0,1.0,all containers
642,1695117589,0.0,0.0,0.0,0.0,66.0,1.0,all containers
643,1695117592,0.0,0.0,0.0,0.0,61.0,1.0,all containers
644,1695117595,268317.0,315392.0,89978.0,178332.0,0.0,1.0,all containers
645,1695117598,15973.333333333332,300373.3333333333,6360.0,9620.0,0.0,1.0,all containers
646,1695117601,0.0,0.0,0.0,0.0,0.0,1.0,all containers
647,1695117604,0.0,0.0,0.0,0.0,0.0,1.0,all containers
648,1695117607,71273.33333333333,245760.0,5300.0,65973.33333333333,0.0,1.0,all containers
649,1695117610,307986.6666666667,436906.6666666666,71113.33333333333,236866.6666666667,62.0,1.0,all containers
650,1695117613,0.0,0.0,0.0,0.0,63.0,1.0,all containers
651,1695117616,0.0,0.0,0.0,0.0,65.0,1.0,all containers
652,1695117619,0.0,0.0,0.0,0.0,63.0,1.0,all containers
653,1695117622,0.0,0.0,0.0,0.0,64.0,1.0,all containers
654,1695117625,0.0,0.0,0.0,0.0,62.0,1.0,all containers
655,1695117628,0.0,0.0,0.0,0.0,64.0,1.0,all containers
656,1695117631,0.0,0.0,0.0,0.0,64.0,1.0,all containers
657,1695117634,21222.666666666664,0.0,8448.0,12782.0,65.0,1.0,all containers
658,1695117637,0.0,0.0,0.0,0.0,63.0,1.0,all containers
659,1695117640,74391.33333333334,0.0,24269.333333333332,50122.0,30.0,1.0,all containers
660,1695117643,180286.6666666667,0.0,51252.0,129029.0,3.0,1.0,all containers
661,1695117646,0.0,0.0,0.0,0.0,0.0,1.0,all containers
662,1695117649,0.0,0.0,0.0,0.0,0.0,1.0,all containers
663,1695117652,0.0,0.0,0.0,0.0,0.0,1.0,all containers
664,1695117655,368892.0,589824.0,79740.0,289158.0,53.0,1.0,all containers
665,1695117658,0.0,0.0,0.0,0.0,63.0,1.0,all containers
666,1695117661,0.0,0.0,0.0,0.0,64.0,1.0,all containers
667,1695117664,0.0,0.0,0.0,0.0,64.0,1.0,all containers
668,1695117667,0.0,0.0,0.0,0.0,64.0,1.0,all containers
669,1695117670,0.0,0.0,0.0,0.0,63.0,1.0,all containers
670,1695117673,0.0,0.0,0.0,0.0,63.0,1.0,all containers
671,1695117676,0.0,0.0,0.0,0.0,65.0,1.0,all containers
672,1695117679,0.0,0.0,0.0,0.0,62.0,1.0,all containers
673,1695117682,0.0,0.0,0.0,0.0,63.0,1.0,all containers
674,1695117685,88620.0,0.0,41180.0,47440.0,89.0,1.0,all containers
675,1695117688,195472.0,0.0,1095.6666666666665,194370.0,2.0,1.0,all containers
676,1695117691,0.0,0.0,0.0,0.0,0.0,1.0,all containers
677,1695117694,13680.0,752298.6666666666,5446.666666666667,8239.666666666668,0.0,1.0,all containers
678,1695117697,0.0,752298.6666666666,0.0,0.0,0.0,1.0,all containers
679,1695117700,366066.6666666667,726357.3333333334,52687.0,313379.6666666667,16.0,1.0,all containers
680,1695117703,0.0,0.0,0.0,0.0,51.0,1.0,all containers
681,1695117706,0.0,0.0,0.0,0.0,53.0,1.0,all containers
682,1695117709,0.0,0.0,0.0,0.0,52.0,1.0,all containers
683,1695117712,0.0,0.0,0.0,0.0,52.0,1.0,all containers
684,1695117715,0.0,0.0,0.0,0.0,54.0,1.0,all containers
685,1695117718,0.0,0.0,0.0,0.0,50.0,1.0,all containers
686,1695117721,0.0,0.0,0.0,0.0,52.0,1.0,all containers
687,1695117724,0.0,0.0,0.0,0.0,50.0,1.0,all containers
688,1695117727,0.0,0.0,0.0,0.0,51.0,1.0,all containers
689,1695117730,76125.0,0.0,6069.0,70049.0,51.0,1.0,all containers
690,1695117733,181120.0,0.0,31866.666666666664,149260.0,0.0,1.0,all containers
691,1695117736,0.0,0.0,0.0,0.0,0.0,1.0,all containers
692,1695117739,0.0,0.0,0.0,0.0,0.0,1.0,all containers
693,1695117742,0.0,0.0,0.0,0.0,0.0,1.0,all containers
694,1695117745,418746.6666666666,709973.3333333333,150080.0,268666.6666666667,11.0,1.0,all containers
695,1695117748,0.0,0.0,0.0,0.0,69.0,1.0,all containers
696,1695117751,0.0,0.0,0.0,0.0,67.0,1.0,all containers
697,1695117754,15847.333333333334,901120.0,0.0,15847.333333333334,68.0,1.0,all containers
698,1695117757,0.0,778240.0,0.0,0.0,67.0,1.0,all containers
699,1695117760,0.0,0.0,0.0,0.0,69.0,1.0,all containers
700,1695117763,0.0,0.0,0.0,0.0,67.0,1.0,all containers
701,1695117766,0.0,0.0,0.0,0.0,68.0,1.0,all containers
702,1695117769,0.0,0.0,0.0,0.0,68.0,1.0,all containers
703,1695117772,0.0,0.0,0.0,0.0,66.0,1.0,all containers
704,1695117775,68355.66666666666,0.0,32939.66666666667,35416.0,69.0,1.0,all containers
705,1695117778,173196.33333333334,40960.0,22068.0,151128.33333333334,0.0,1.0,all containers
706,1695117781,0.0,0.0,0.0,0.0,0.0,1.0,all containers
707,1695117784,0.0,0.0,0.0,0.0,0.0,1.0,all containers
708,1695117787,0.0,0.0,0.0,0.0,3.0,1.0,all containers
709,1695117790,380364.0,638976.0,42804.0,337554.0,11.0,1.0,all containers
710,1695117793,0.0,0.0,0.0,0.0,98.0,1.0,all containers
711,1695117796,0.0,0.0,0.0,0.0,97.0,1.0,all containers
712,1695117799,0.0,0.0,0.0,0.0,96.0,1.0,all containers
713,1695117802,0.0,0.0,0.0,0.0,100.0,1.0,all containers
714,1695117805,0.0,0.0,0.0,0.0,99.0,1.0,all containers
715,1695117808,0.0,0.0,0.0,0.0,100.0,1.0,all containers
716,1695117811,0.0,0.0,0.0,0.0,98.0,1.0,all containers
717,1695117814,15013.333333333332,27306.666666666664,5973.333333333334,9046.666666666666,100.0,1.0,all containers
718,1695117817,0.0,0.0,0.0,0.0,97.0,1.0,all containers
719,1695117820,9053.333333333334,0.0,3600.0,5446.666666666666,99.0,1.0,all containers
720,1695117823,280726.6666666667,0.0,65880.0,214853.3333333333,0.0,1.0,all containers
721,1695117826,0.0,0.0,0.0,0.0,0.0,1.0,all containers
722,1695117829,0.0,0.0,0.0,0.0,0.0,1.0,all containers
723,1695117832,0.0,0.0,0.0,0.0,0.0,1.0,all containers
724,1695117835,385839.3333333333,648533.3333333334,137819.6666666667,248019.66666666666,12.0,1.0,all containers
725,1695117838,0.0,0.0,0.0,0.0,107.0,1.0,all containers
726,1695117841,0.0,0.0,0.0,0.0,105.0,1.0,all containers
727,1695117844,0.0,0.0,0.0,0.0,108.0,1.0,all containers
728,1695117847,0.0,0.0,0.0,0.0,105.0,1.0,all containers
729,1695117850,0.0,0.0,0.0,0.0,106.0,1.0,all containers
730,1695117853,0.0,0.0,0.0,0.0,106.0,1.0,all containers
731,1695117856,0.0,0.0,0.0,0.0,106.0,1.0,all containers
732,1695117859,0.0,0.0,0.0,0.0,105.0,1.0,all containers
733,1695117862,0.0,0.0,0.0,0.0,104.0,1.0,all containers
734,1695117865,0.0,0.0,0.0,0.0,105.0,1.0,all containers
735,1695117868,292012.0,0.0,110607.0,181405.0,0.0,1.0,all containers
736,1695117871,0.0,0.0,0.0,0.0,0.0,1.0,all containers
737,1695117874,18313.333333333332,791893.3333333333,18306.666666666668,0.0,0.0,1.0,all containers
