timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695119611,407746.6666666666,655360.0,35846.666666666664,371900.0,55.14799999942383,0.0,0.0,47.818333332737296,1,1.0
1695119614,0.0,0.0,0.0,0.0,99.44466666628915,0.0,0.0,57.619000000258296,1,1.0
1695119617,22648.0,25941.333333333332,0.0,22654.333333333332,98.81733333319426,0.0,0.0,57.12099999934435,1,1.0
1695119620,0.0,0.0,0.0,0.0,98.12166666736205,0.0,0.0,57.208000000566244,1,1.0
1695119623,0.0,0.0,0.0,0.0,98.35866666585207,0.0,0.0,57.05400000015894,1,1.0
1695119626,0.0,0.0,0.0,0.0,98.1370000007252,0.0,0.0,56.9963333333532,1,1.0
1695119629,0.0,0.0,0.0,0.0,98.72633333380024,0.0,0.0,57.6213333333532,1,1.0
1695119632,0.0,0.0,0.0,0.0,100.25599999974172,0.0,0.0,52.5216666671137,1,1.0
1695119635,0.0,0.0,0.0,0.0,98.13066666697462,0.0,0.0,57.144999999552965,1,1.0
1695119638,0.0,0.0,0.0,0.0,99.34533333281676,0.0,0.0,57.649000000208616,1,1.0
1695119641,78273.66666666667,0.0,12989.666666666666,65284.0,79.34166666741173,0.0,0.0,52.39533333232006,1,1.0
1695119644,188568.0,0.0,59958.0,128604.0,34.619666665792465,0.0,0.0,40.498666666448116,1,1.0
1695119647,0.0,0.0,0.0,0.0,31.789666666338842,0.0,0.0,38.03900000080466,1,1.0
1695119650,0.0,0.0,0.0,0.0,31.221666667610407,0.0,0.0,38.03900000080466,1,1.0
1695119653,0.0,0.0,0.0,0.0,32.016333332906164,0.0,0.0,38.93199999878804,1,1.0
1695119656,365994.0,614400.0,99264.0,266730.0,59.98833333328366,0.0,0.0,46.94766666740179,1,1.0
1695119659,0.0,0.0,0.0,0.0,119.00966666638851,0.0,0.0,59.2209999995927,1,1.0
1695119662,0.0,0.0,0.0,0.0,120.7680000004669,0.0,0.0,60.038333332786955,1,1.0
1695119665,0.0,0.0,0.0,0.0,120.42066666608055,0.0,0.0,59.61233333374063,1,1.0
1695119668,0.0,0.0,0.0,0.0,121.1830000008146,0.0,0.0,60.036333333700895,1,1.0
1695119671,0.0,0.0,0.0,0.0,119.13666666547458,0.0,0.0,59.14533333232006,1,1.0
1695119674,0.0,0.0,0.0,0.0,122.03133333474398,0.0,0.0,60.277000000079475,1,1.0
1695119677,25086.666666666664,0.0,9940.0,15153.333333333332,120.79966666549444,0.0,0.0,59.558000000814594,1,1.0
1695119680,0.0,0.0,0.0,0.0,121.44533333430688,0.0,0.0,60.34633333235979,1,1.0
1695119683,0.0,0.0,0.0,0.0,120.43766666700442,0.0,0.0,59.72833333412806,1,1.0
1695119686,66406.66666666667,0.0,20846.666666666664,45553.33333333333,98.27633333206177,0.0,0.0,53.99599999934435,1,1.0
1695119689,200108.0,0.0,19576.333333333332,180531.66666666666,34.12966666618983,0.0,0.0,40.518333334475756,1,1.0
1695119692,0.0,0.0,0.0,0.0,31.65766666829586,0.0,0.0,38.0389999995629,1,1.0
