,timestamp,packge_ratio_package,bpf_cpu_time_us,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,id
329,1695116650,1.0,508.6666666666667,261458.66666666666,0.0,0.0,0.0,0.0,225515822.6666667,210622609.0,0.3333333333333333,5461.333333333333,1.3160000033676624,0.0,0.0,3.725290298461914e-09,1.0,all containers
330,1695116653,1.0,532.0,334047.6666666666,0.0,0.0,0.0,0.0,347127775.6666666,286099130.6666667,0.0,266240.0,2.0830000042915344,0.0,0.0,0.0,1.0,all containers
331,1695116656,1.0,501.6666666666667,323609.3333333334,0.0,0.0,0.0,0.0,264669568.3333333,228210224.33333334,0.0,64170.66666666667,1.6120000034570694,0.0,0.0,0.0,1.0,all containers
332,1695116659,1.0,581.6666666666666,935394.0,404466.6666666666,709973.3333333333,121280.0,283180.0,3878187025.666667,1752279861.6666665,0.0,91477.33333333333,50.25900000333786,0.0,0.0,21.287999998778105,1.0,all containers
333,1695116662,1.0,8070.666666666667,412897.6666666666,0.0,0.0,0.0,0.0,25870817167.333332,8318233343.0,8.666666666666668,223914.6666666667,125.89900000020862,0.0,0.0,33.17500000074506,1.0,all containers
334,1695116665,1.0,8033.333333333334,303172.6666666666,0.0,0.0,0.0,0.0,25365730652.666668,7348098586.666667,8.666666666666668,62805.33333333333,120.06100000441074,0.0,0.0,30.22400000318885,1.0,all containers
335,1695116668,1.0,8026.333333333333,296515.0,0.0,0.0,0.0,0.0,25030428755.666668,10169875421.0,8.333333333333334,144725.33333333334,125.73500000312924,0.0,0.0,33.19700000062585,1.0,all containers
336,1695116671,1.0,8045.999999999999,226514.0,0.0,0.0,0.0,0.0,25714365739.0,6918278683.0,7.0,0.0,122.22100000083447,0.0,0.0,30.902000002563,1.0,all containers
337,1695116674,1.0,8067.0,320559.3333333334,23686.666666666668,0.0,9449.333333333332,14243.666666666666,24444356358.333332,8952342328.666666,0.3333333333333333,357717.3333333333,127.1980000063777,0.0,0.0,33.45000000298023,1.0,all containers
338,1695116677,1.0,8019.666666666667,282757.3333333334,0.0,0.0,0.0,0.0,24936391240.666668,8760385771.333334,0.0,9557.333333333334,121.58399999886751,0.0,0.0,30.008000001311302,1.0,all containers
339,1695116680,1.0,8074.0,304008.0,0.0,0.0,0.0,0.0,24974153047.333332,8114244577.333333,0.0,15018.666666666668,125.86200000345707,0.0,0.0,32.74399999901652,1.0,all containers
340,1695116683,1.0,8047.666666666667,230386.66666666666,0.0,0.0,0.0,0.0,24248053504.333332,7703067385.333333,0.6666666666666666,103765.33333333334,122.74300000444055,0.0,0.0,31.32100000232458,1.0,all containers
341,1695116686,1.0,8185.333333333333,700932.0,0.0,0.0,0.0,0.0,26128779946.0,10448045490.666668,0.0,419157.3333333333,128.5679999999702,0.0,0.0,32.98800000175834,1.0,all containers
342,1695116689,1.0,6223.0,417253.3333333333,67880.66666666666,0.0,32642.0,35238.66666666667,19892041302.333332,5279297268.0,0.0,1365.3333333333333,88.72100000828505,0.0,0.0,20.37000000104308,1.0,all containers
343,1695116692,1.0,512.6666666666666,397867.3333333334,182838.0,0.0,88752.0,94080.0,414085578.3333334,251314191.6666667,0.0,0.0,8.610000003129244,0.0,0.0,12.653000000864267,1.0,all containers
344,1695116695,1.0,522.0,351562.0,0.0,0.0,0.0,0.0,279010842.3333333,131125998.66666667,0.0,0.0,2.2740000002086163,0.0,0.0,0.14500000327825546,1.0,all containers
345,1695116698,1.0,499.0,269736.6666666667,0.0,0.0,0.0,0.0,306097023.0,155399101.33333334,0.6666666666666666,801450.6666666666,2.860000006854534,0.0,0.0,3.6799999997019768,1.0,all containers
346,1695116701,1.0,509.0,235899.0,0.0,0.0,0.0,0.0,234850791.3333333,72001936.66666667,0.0,25941.333333333332,1.9930000007152557,0.0,0.0,2.63399999961257,1.0,all containers
347,1695116704,1.0,534.0,920144.0,352824.0,688128.0,99414.0,253410.0,4355713262.666667,1294892510.3333335,0.0,0.0,56.33500000461936,0.0,0.0,23.651000004261732,1.0,all containers
348,1695116707,1.0,14617.0,471583.0,0.0,0.0,0.0,0.0,31599973767.333336,11443048837.666668,15.0,0.0,153.52800000086427,0.0,0.0,30.274000000208616,1.0,all containers
349,1695116710,1.0,14591.333333333332,361788.0,0.0,0.0,0.0,0.0,30224295366.0,8909586336.0,15.333333333333334,132437.33333333334,159.01400000602007,0.0,0.0,32.918000001460314,1.0,all containers
350,1695116713,1.0,14561.333333333332,372500.0,0.0,0.0,0.0,0.0,30861292909.0,8756902612.333332,15.333333333333334,167936.0,155.74100000411272,0.0,0.0,31.08100000023842,1.0,all containers
351,1695116716,1.0,14589.333333333334,483406.3333333333,0.0,0.0,0.0,0.0,31624500085.0,10561158262.0,15.333333333333334,2730.6666666666665,160.65599999949336,0.0,0.0,33.45000000298023,1.0,all containers
352,1695116719,1.0,14601.333333333334,380136.3333333334,0.0,0.0,0.0,0.0,30114450609.333336,9645764798.666668,14.666666666666666,4096.0,155.11500000581145,0.0,0.0,30.574000000953674,1.0,all containers
353,1695116722,1.0,14594.666666666666,353941.6666666667,0.0,0.0,0.0,0.0,31750872932.0,7854234946.333334,15.0,0.0,159.46500000357628,0.0,0.0,32.82999999821186,1.0,all containers
354,1695116725,1.0,14641.999999999998,612725.3333333333,0.0,0.0,0.0,0.0,30623008172.333336,11888543474.0,2.333333333333333,471040.0,157.839999999851,0.0,0.0,31.381000004708767,1.0,all containers
355,1695116728,1.0,14575.666666666666,324325.6666666667,0.0,0.0,0.0,0.0,31060307979.0,7899066232.666666,0.3333333333333333,0.0,159.1680000014603,0.0,0.0,33.01399999856949,1.0,all containers
356,1695116731,1.0,14595.0,315963.3333333334,1260.0,0.0,500.0,760.0,31105364391.666664,9711972545.666666,0.0,1365.3333333333333,155.59900000691414,0.0,0.0,30.959000002592802,1.0,all containers
357,1695116734,1.0,11970.0,512492.6666666666,93800.0,0.0,14293.333333333332,79506.66666666667,25958997939.666664,8942978576.0,0.0,0.0,134.74500000104308,0.0,0.0,29.706999998539686,1.0,all containers
358,1695116737,1.0,532.0,502050.0,184629.33333333334,0.0,79369.33333333333,105260.0,617436183.0,385185490.3333333,0.3333333333333333,0.0,5.736000005155802,0.0,0.0,4.9280000030994415,1.0,all containers
359,1695116740,1.0,527.6666666666666,401650.6666666667,0.0,0.0,0.0,0.0,479637526.0,176389758.0,0.3333333333333333,146090.6666666667,1.4479999989271164,0.0,0.0,0.0,1.0,all containers
360,1695116743,1.0,523.0,343914.0,0.0,0.0,0.0,0.0,480513085.3333334,232051976.3333333,0.3333333333333333,1413120.0,3.547000005841255,0.0,0.0,0.9400000050663948,1.0,all containers
361,1695116746,1.0,695.6666666666666,950555.3333333335,0.0,0.0,0.0,0.0,899483264.0,575658533.0,0.0,1365.3333333333333,4.650000002235174,0.0,0.0,0.0,1.0,all containers
362,1695116749,1.0,553.6666666666666,1008705.3333333333,385814.0,674474.6666666666,115849.33333333333,269971.0,2431626009.0,1034171465.6666667,0.6666666666666666,0.0,45.87400000169873,0.0,0.0,15.013000003993511,1.0,all containers
363,1695116752,1.0,22928.333333333336,344862.0,0.0,0.0,0.0,0.0,31924144824.333336,8479629188.0,24.0,79189.33333333333,162.1980000063777,0.0,0.0,32.528999999165535,1.0,all containers
364,1695116755,1.0,22975.333333333336,436401.3333333334,0.0,0.0,0.0,0.0,32311764597.0,7985789932.0,23.666666666666668,10922.666666666666,161.75400000065565,0.0,0.0,32.06400000303984,1.0,all containers
365,1695116758,1.0,22960.333333333332,456634.3333333333,0.0,0.0,0.0,0.0,31120847206.0,10373029878.666666,24.0,102400.0,162.09000000357628,0.0,0.0,32.342000000178814,1.0,all containers
366,1695116761,1.0,23001.999999999996,455243.0,0.0,0.0,0.0,0.0,32503938978.000004,6945003692.999999,12.0,211626.66666666666,160.42300000041723,0.0,0.0,31.322999998927116,1.0,all containers
367,1695116764,1.0,22971.666666666664,404332.3333333333,0.0,0.0,0.0,0.0,31525898826.333332,9840780382.666666,0.6666666666666666,188416.0,162.5700000040233,0.0,0.0,33.052000001072884,1.0,all containers
368,1695116767,1.0,23022.333333333332,527607.0,0.0,0.0,0.0,0.0,32004234923.666668,8220063980.666667,0.3333333333333333,0.0,162.9480000026524,0.0,0.0,32.32000000029802,1.0,all containers
369,1695116770,1.0,23030.333333333336,394199.3333333334,0.0,0.0,0.0,0.0,32270644522.0,9033809571.666668,0.0,4096.0,161.55800000578165,0.0,0.0,31.606000006198883,1.0,all containers
370,1695116773,1.0,22994.333333333332,303973.0,0.0,0.0,0.0,0.0,30988975939.333332,7849776994.999999,0.0,43690.666666666664,159.902000002563,0.0,0.0,31.41999999806285,1.0,all containers
371,1695116776,1.0,23008.666666666668,498203.3333333333,0.0,0.0,0.0,0.0,32742899233.333332,10087837267.666666,0.0,4096.0,164.56100000441074,0.0,0.0,33.50500000268221,1.0,all containers
372,1695116779,1.0,20450.0,491028.3333333333,74252.0,0.0,7650.666666666667,66601.33333333334,30653123262.0,7169071443.333334,0.0,0.0,160.75400000065565,0.0,0.0,29.30400000140071,1.0,all containers
373,1695116782,1.0,534.3333333333334,414161.6666666666,173352.0,0.0,22404.0,150948.0,417077382.6666667,396005053.3333334,0.3333333333333333,404138.6666666667,3.7200000025331974,0.0,0.0,0.0,1.0,all containers
374,1695116785,1.0,532.3333333333334,420664.0,0.0,0.0,0.0,0.0,410958033.0,413641915.0,0.0,102400.0,1.7170000039041042,0.0,0.0,0.0,1.0,all containers
375,1695116788,1.0,531.6666666666666,250789.66666666666,0.0,0.0,0.0,0.0,332541077.6666666,323738271.3333333,0.3333333333333333,0.0,1.0780000016093254,0.0,0.0,0.0,1.0,all containers
376,1695116791,1.0,495.66666666666663,298007.0,0.0,0.0,0.0,0.0,295557142.0,351330087.3333333,0.0,45056.0,2.8660000041127205,0.0,0.0,4.060000006109476,1.0,all containers
377,1695116794,1.0,514.6666666666666,1008730.6666666667,392592.0,688128.0,84072.0,308520.0,1933693925.6666665,1347084752.3333333,0.0,61440.0,42.30900000035763,0.0,0.0,19.4510000012815,1.0,all containers
378,1695116797,1.0,28391.0,497261.3333333333,0.0,0.0,0.0,0.0,32884261428.0,8355975579.333333,32.333333333333336,862890.6666666666,157.09900000691414,0.0,0.0,31.097999997437,1.0,all containers
379,1695116800,1.0,28480.666666666664,369240.6666666666,0.0,0.0,0.0,0.0,30782258106.666664,6941246246.333333,31.333333333333332,0.0,163.07400000095367,0.0,0.0,34.652000002563,1.0,all containers
380,1695116803,1.0,28654.666666666664,227183.66666666666,0.0,0.0,0.0,0.0,32409957511.666668,8100887074.333333,32.0,6826.666666666666,152.68800000101328,0.0,0.0,28.583000004291534,1.0,all containers
381,1695116806,1.0,28514.666666666664,539945.3333333334,0.0,0.0,0.0,0.0,31842872713.666668,8104479993.666666,32.0,110592.0,160.11500000581145,0.0,0.0,32.64699999988079,1.0,all containers
382,1695116809,1.0,28517.666666666668,335531.3333333334,0.0,0.0,0.0,0.0,31234316822.333332,6935168302.000001,31.666666666666664,277162.6666666666,157.82400000467896,0.0,0.0,30.752999998629093,1.0,all containers
383,1695116812,1.0,28588.666666666664,417725.3333333334,0.0,0.0,0.0,0.0,32861478162.333332,8206068851.666666,16.333333333333336,47786.66666666667,161.95500000193715,0.0,0.0,33.81700000166893,1.0,all containers
384,1695116815,1.0,28681.0,350935.6666666666,0.0,0.0,0.0,0.0,30860415112.666664,7856042329.333333,0.3333333333333333,0.0,156.26100000366569,0.0,0.0,30.61200000345707,1.0,all containers
385,1695116818,1.0,28461.333333333332,394296.0,0.0,0.0,0.0,0.0,32314211234.666664,7174452485.333333,0.0,88746.66666666666,164.67999999970198,0.0,0.0,35.42900000140071,1.0,all containers
386,1695116821,1.0,28729.666666666664,295675.3333333333,0.0,0.0,0.0,0.0,31989853186.666668,8039206718.0,0.0,90112.0,153.1380000039935,0.0,0.0,28.16899999976158,1.0,all containers
387,1695116824,1.0,27534.0,331963.3333333334,0.0,0.0,0.0,0.0,32821720231.333332,8422617053.0,0.3333333333333333,439637.3333333333,178.09600000455976,0.0,0.0,30.948000002652407,1.0,all containers
388,1695116827,1.0,828.3333333333333,724637.0,281246.6666666667,0.0,42993.33333333333,238246.6666666667,2628283649.333333,858789843.0,0.0,0.0,9.980000000447035,0.0,0.0,2.0690000019967556,1.0,all containers
389,1695116830,1.0,659.0,718870.3333333333,17638.333333333336,0.0,0.0,17644.666666666664,730230130.3333333,356561169.6666667,0.0,0.0,2.8030000030994415,0.0,0.0,0.0,1.0,all containers
390,1695116833,1.0,509.6666666666667,295130.3333333334,0.0,0.0,0.0,0.0,373273120.6666667,144282139.6666667,0.3333333333333333,619861.3333333334,3.725290298461914e-09,0.0,0.0,3.725290298461914e-09,1.0,all containers
391,1695116836,1.0,550.0,349091.0,0.0,0.0,0.0,0.0,495442409.0,237234593.66666666,0.6666666666666666,278528.0,0.8310000039637089,0.0,0.0,0.0,1.0,all containers
392,1695116839,1.0,563.3333333333334,759115.0,337047.3333333333,648533.3333333334,114424.33333333333,222623.0,767684464.6666667,300214940.6666667,0.0,62805.333333333336,13.123000003397465,0.0,0.0,10.517000000923872,1.0,all containers
393,1695116842,1.0,20359.000000000004,1015619.0,130272292.33333333,3407872.0,51931291.666666664,78340993.66666667,25172314200.999996,6857311019.666666,23.333333333333332,22536192.0,135.67600000277162,0.0,0.0,29.85200000181794,1.0,all containers
394,1695116845,1.0,28467.000000000004,416794.0,0.0,0.0,0.0,0.0,30815908999.0,8133784641.666666,31.333333333333332,22536192.0,156.40400000289083,0.0,0.0,30.131999999284744,1.0,all containers
395,1695116848,1.0,28379.333333333332,543774.6666666667,0.0,0.0,0.0,0.0,32270308901.666664,7614537418.333333,32.0,22549845.333333332,162.65900000184774,0.0,0.0,34.02600000053644,1.0,all containers
396,1695116851,1.0,28529.333333333332,285016.0,0.0,0.0,0.0,0.0,32065483411.333332,7354577470.666667,32.0,921600.0,155.89800000190735,0.0,0.0,30.160000003874302,1.0,all containers
397,1695116854,1.0,28699.333333333332,225119.66666666666,20797.0,0.0,8295.0,12509.0,30932742217.333332,8040534868.666667,31.333333333333332,2730.6666666666665,169.16100000590086,0.0,0.0,37.30800000205636,1.0,all containers
398,1695116857,1.0,28614.666666666668,233461.66666666666,0.0,0.0,0.0,0.0,33004106858.0,7734145714.0,32.0,1365.3333333333333,149.6140000000596,0.0,0.0,26.51400000229478,1.0,all containers
399,1695116860,1.0,28630.666666666668,366902.0,0.0,0.0,0.0,0.0,30974662818.333332,7206404022.666667,18.0,236202.66666666666,167.86400000751019,0.0,0.0,37.225999999791384,1.0,all containers
400,1695116863,1.0,28711.0,243724.66666666666,0.0,0.0,0.0,0.0,32197364016.0,8156850052.666667,0.0,0.0,150.66500000283122,0.0,0.0,26.967000000178814,1.0,all containers
401,1695116866,1.0,28484.666666666668,426825.0,0.0,0.0,0.0,0.0,32209864824.333336,7787402061.666667,0.0,709973.3333333334,160.47899999842048,0.0,0.0,32.44599999859929,1.0,all containers
402,1695116869,1.0,28583.0,371531.6666666666,0.0,0.0,0.0,0.0,30789387259.333336,7196326559.666667,1.0,826026.6666666667,160.46900000423193,0.0,0.0,32.368000000715256,1.0,all containers
403,1695116872,1.0,9375.333333333334,594170.6666666666,280084.0,372736.0,39081.0,241003.0,16179802230.666664,4847794461.0,0.0,0.0,87.23200000450015,0.0,0.0,13.882000003010035,1.0,all containers
404,1695116875,1.0,495.6666666666667,399699.3333333334,27420.0,354986.6666666666,27420.0,0.0,358547576.0,205697770.3333333,0.0,55978.666666666664,1.8570000045001507,0.0,0.0,0.06300000473856926,1.0,all containers
405,1695116878,1.0,522.0,325530.3333333333,0.0,0.0,0.0,0.0,262356808.3333333,240807709.0,0.3333333333333333,472405.3333333334,2.1740000024437904,0.0,0.0,0.5230000019073486,1.0,all containers
406,1695116881,1.0,436.6666666666667,349060.6666666667,0.0,0.0,0.0,0.0,373858969.6666667,325183487.0,0.0,1365.3333333333333,2.7670000046491623,0.0,0.0,3.340999998152256,1.0,all containers
407,1695116884,1.0,519.6666666666667,451018.3333333334,218526.6666666667,409600.0,94120.0,124400.0,507393587.3333333,353032963.0,0.3333333333333333,266240.0,4.847000002861023,0.0,0.0,1.880000002682209,1.0,all containers
408,1695116887,1.0,589.3333333333334,754410.3333333334,143304.0,294912.0,52020.0,91284.0,14090633443.333334,5885990810.0,0.0,0.0,111.91600000113249,0.0,0.0,32.79600000008941,1.0,all containers
409,1695116890,1.0,4347.0,477532.3333333333,0.0,0.0,0.0,0.0,24627653938.333336,7226543200.0,4.0,0.0,135.0840000063181,0.0,0.0,32.0760000012815,1.0,all containers
410,1695116893,1.0,4293.333333333334,292416.6666666667,0.0,0.0,0.0,0.0,24571434020.0,9161791166.0,4.333333333333333,400042.6666666666,131.7630000039935,0.0,0.0,30.403999999165535,1.0,all containers
411,1695116896,1.0,4294.0,361317.6666666666,0.0,0.0,0.0,0.0,24255509682.0,9634480018.333334,4.0,5461.333333333333,135.8830000013113,0.0,0.0,32.55500000342727,1.0,all containers
412,1695116899,1.0,4369.333333333334,512731.0,0.0,0.0,0.0,0.0,25208312082.333332,6918451885.666666,4.0,68266.66666666667,133.9810000024736,0.0,0.0,31.372999999672174,1.0,all containers
413,1695116902,1.0,4334.666666666667,487768.0,0.0,0.0,0.0,0.0,24459506686.666664,9460986510.0,3.0,94208.0,138.24500000104308,0.0,0.0,33.864000003784895,1.0,all containers
414,1695116905,1.0,4316.666666666667,418120.6666666667,0.0,0.0,0.0,0.0,24789002859.0,9446648780.0,0.0,0.0,131.7850000038743,0.0,0.0,29.7989999987185,1.0,all containers
415,1695116908,1.0,4365.333333333333,418305.6666666667,0.0,0.0,0.0,0.0,25000976370.333336,7171463464.0,0.0,286720.0,136.67500000447035,0.0,0.0,32.57600000500679,1.0,all containers
416,1695116911,1.0,4316.333333333334,481002.0,1380.6666666666667,0.0,551.0,836.0,24901546746.666664,8976126530.333332,0.3333333333333333,51882.666666666664,135.47200000286102,0.0,0.0,31.895999997854233,1.0,all containers
417,1695116914,1.0,4307.333333333333,389760.3333333334,22553.0,0.0,22553.0,0.0,25079275746.0,10124321779.666668,15.666666666666668,496981.3333333333,135.34400000423193,0.0,0.0,32.614000003784895,1.0,all containers
418,1695116917,1.0,1585.0,500182.0,240749.0,0.0,77203.33333333334,163539.33333333334,7114292477.333333,2240694786.0,0.0,12288.0,38.14600000157952,0.0,0.0,13.758000001311302,1.0,all containers
419,1695116920,1.0,532.6666666666666,458940.0,11418.0,0.0,4554.0,6870.0,568303014.3333334,248868255.66666666,0.0,0.0,3.267000000923872,0.0,0.0,0.0030000023543834686,1.0,all containers
420,1695116923,1.0,499.66666666666663,314064.0,0.0,0.0,0.0,0.0,439854092.3333333,168552794.66666666,0.0,146090.66666666666,1.0490000024437904,0.0,0.0,0.0,1.0,all containers
421,1695116926,1.0,538.3333333333334,315047.0,0.0,0.0,0.0,0.0,546427738.6666667,188452703.3333333,0.3333333333333333,16384.0,3.3740000054240227,0.0,0.0,1.896000001579523,1.0,all containers
422,1695116929,1.0,552.6666666666667,423876.0,71742.0,147456.0,33888.0,37854.0,526832632.6666666,150831095.0,0.3333333333333333,513365.3333333334,2.2830000035464764,0.0,0.0,0.07700000330805779,1.0,all containers
423,1695116932,1.0,601.6666666666666,900608.6666666667,289830.0,540672.0,110778.0,179052.0,13175246850.666666,4130166321.333333,0.6666666666666666,854698.6666666667,129.6300000026822,0.0,0.0,33.519999995827675,1.0,all containers
424,1695116935,1.0,8098.666666666666,267670.0,0.0,0.0,0.0,0.0,31643341378.333332,11894082389.0,8.0,217088.0,172.79800000414252,0.0,0.0,30.606000006198883,1.0,all containers
425,1695116938,1.0,8099.666666666666,296204.3333333333,0.0,0.0,0.0,0.0,31660074714.333332,10132540694.0,8.0,10922.666666666666,177.1850000023842,0.0,0.0,32.84899999946356,1.0,all containers
426,1695116941,1.0,8131.0,392019.3333333334,0.0,0.0,0.0,0.0,30915128638.0,9364823070.333332,8.0,62805.33333333333,176.64800000190735,0.0,0.0,31.726000003516674,1.0,all containers
427,1695116944,1.0,8072.333333333333,286408.3333333333,0.0,0.0,0.0,0.0,31393006621.666664,11210875384.0,1.3333333333333333,346794.6666666667,175.88600000366569,0.0,0.0,31.96000000089407,1.0,all containers
428,1695116947,1.0,8145.333333333333,312614.6666666666,0.0,0.0,0.0,0.0,31559792244.333332,10496565798.0,0.6666666666666666,54613.333333333336,175.8610000014305,0.0,0.0,30.78500000014901,1.0,all containers
429,1695116950,1.0,8212.0,747865.3333333334,0.0,0.0,0.0,0.0,31266152024.0,9420709573.0,0.3333333333333333,38229.333333333336,180.687000002712,0.0,0.0,33.4510000012815,1.0,all containers
430,1695116953,1.0,8062.666666666666,315141.0,0.0,0.0,0.0,0.0,30708136558.666668,11390328709.0,27.0,0.0,175.8990000039339,0.0,0.0,31.814999997615814,1.0,all containers
431,1695116956,1.0,8072.666666666666,302087.0,0.0,0.0,0.0,0.0,31201880155.666668,9756294725.333334,0.3333333333333333,83285.33333333333,177.21500000357628,0.0,0.0,32.45700000599027,1.0,all containers
432,1695116959,1.0,8099.0,358349.0,0.0,0.0,0.0,0.0,30739575309.333336,9516756361.0,0.3333333333333333,8192.0,176.0160000026226,0.0,0.0,31.069000001996756,1.0,all containers
433,1695116962,1.0,3462.0,463254.6666666667,231400.0,300373.3333333333,0.0,231393.3333333333,12752808642.666668,5273317129.0,0.0,4096.0,68.12800000235438,0.0,0.0,7.394999999552965,1.0,all containers
434,1695116965,1.0,547.3333333333333,532564.3333333334,48728.666666666664,285354.6666666666,8284.0,40444.666666666664,636906720.0,532554489.3333334,0.3333333333333333,0.0,3.2580000050365925,0.0,0.0,1.4120000004768372,1.0,all containers
435,1695116968,1.0,505.0,206704.0,0.0,0.0,0.0,0.0,360433451.3333333,294521647.6666666,0.0,253952.0,0.6530000008642673,0.0,0.0,3.725290298461914e-09,1.0,all containers
436,1695116971,1.0,507.3333333333333,324153.3333333333,0.0,0.0,0.0,0.0,424956253.3333333,342472439.0,0.6666666666666666,140629.33333333334,2.7080000042915344,0.0,0.0,1.2929999977350235,1.0,all containers
437,1695116974,1.0,496.3333333333333,599605.6666666667,64270.666666666664,259413.33333333334,31204.333333333332,33066.33333333333,521856072.3333333,345063173.0,0.0,80554.66666666667,4.952000003308058,0.0,0.0,3.584000002592802,1.0,all containers
438,1695116977,1.0,567.3333333333334,985052.0,349226.3333333333,415061.3333333333,35048.66666666667,314184.0,12634680006.0,4667586012.0,0.0,4096.0,163.7230000011623,0.0,0.0,27.490000005811453,1.0,all containers
439,1695116980,1.0,14679.0,418589.0,0.0,0.0,0.0,0.0,42476900678.33333,11265368489.666666,15.0,0.0,258.9430000036955,0.0,0.0,32.10399999842048,1.0,all containers
440,1695116983,1.0,14694.333333333334,612342.3333333334,0.0,0.0,0.0,0.0,42271927960.66667,15374334375.0,15.0,229376.0,259.17200000211596,0.0,0.0,31.84900000318885,1.0,all containers
441,1695116986,1.0,14699.0,458873.3333333333,0.0,0.0,0.0,0.0,42465304383.666664,10868646478.0,15.333333333333334,0.0,260.89500000327826,0.0,0.0,32.28599999845028,1.0,all containers
442,1695116989,1.0,14686.666666666668,413563.3333333333,0.0,0.0,0.0,0.0,42615484831.66667,14416782884.666668,15.333333333333334,1365.3333333333333,257.36800000816584,0.0,0.0,31.070000000298023,1.0,all containers
443,1695116992,1.0,14703.333333333332,439423.6666666667,0.0,0.0,0.0,0.0,42740470964.66667,11975573072.333334,15.0,404138.6666666667,264.5520000010729,0.0,0.0,33.52199999988079,1.0,all containers
444,1695116995,1.0,14673.333333333332,526555.0,0.0,0.0,0.0,0.0,42632227814.0,14318713422.666666,8.333333333333334,9557.333333333334,257.2690000012517,0.0,0.0,30.725000001490116,1.0,all containers
445,1695116998,1.0,14670.333333333334,433523.0,0.0,0.0,0.0,0.0,42325261185.66667,10701604244.0,0.0,91477.33333333333,262.6660000011325,0.0,0.0,32.32600000500679,1.0,all containers
446,1695117001,1.0,14677.666666666666,422194.0,0.0,0.0,0.0,0.0,42631375630.0,15425424874.333334,0.0,50517.33333333333,259.706000007689,0.0,0.0,30.846000000834465,1.0,all containers
447,1695117004,1.0,14695.0,560844.0,0.0,0.0,0.0,0.0,42466712816.33333,11070064217.0,0.0,238933.33333333334,265.4970000013709,0.0,0.0,32.9809999987483,1.0,all containers
448,1695117007,1.0,6990.0,638926.0,224609.0,315392.0,29099.0,195503.0,20776864649.0,6410849886.333334,0.0,408234.6666666667,122.125,0.0,0.0,19.277000002563,1.0,all containers
449,1695117010,1.0,534.3333333333334,482471.3333333333,85913.33333333334,300373.3333333333,11140.0,74773.33333333333,438529727.6666666,291995191.6666667,0.0,0.0,3.9950000047683716,0.0,0.0,2.013000003993511,1.0,all containers
450,1695117013,1.0,507.3333333333333,320614.0,0.0,0.0,0.0,0.0,345307886.3333333,255721841.6666667,0.3333333333333333,94208.0,3.596000000834465,0.0,0.0,4.2879999950528145,1.0,all containers
451,1695117016,1.0,510.6666666666667,361905.6666666666,0.0,0.0,0.0,0.0,322706950.6666666,279626947.3333333,0.3333333333333333,2730.6666666666665,1.1540000066161156,0.0,0.0,3.725290298461914e-09,1.0,all containers
452,1695117019,1.0,518.6666666666667,388526.3333333333,8653.333333333334,791893.3333333333,3446.666666666667,5206.666666666666,437698587.0,377514429.6666667,0.0,103765.33333333333,1.3020000010728836,0.0,0.0,3.725290298461914e-09,1.0,all containers
453,1695117022,1.0,572.0,1058635.6666666667,427793.3333333334,791893.3333333333,49546.66666666667,378246.6666666666,7158129915.333333,3137759117.666667,0.0,84650.66666666667,168.437000002712,0.0,0.0,28.24500000104308,1.0,all containers
454,1695117025,1.0,23099.333333333332,439274.0,0.0,0.0,0.0,0.0,44500428601.333336,10212564829.666668,25.0,32768.0,268.50700000301003,0.0,0.0,30.944000001996756,1.0,all containers
455,1695117028,1.0,23138.333333333332,447672.3333333334,0.0,0.0,0.0,0.0,44502543317.333336,14013637251.0,24.333333333333332,6826.666666666666,269.55800000578165,0.0,0.0,30.67400000244379,1.0,all containers
456,1695117031,1.0,23114.0,437106.3333333334,0.0,0.0,0.0,0.0,44606059983.66667,10226178051.0,24.0,0.0,271.23499999940395,0.0,0.0,32.03099999949336,1.0,all containers
457,1695117034,1.0,23145.0,566408.6666666667,15576.0,0.0,6204.0,9372.0,44648432881.666664,13235272004.333332,23.666666666666668,5461.333333333333,273.5790000036359,0.0,0.0,32.37099999934435,1.0,all containers
458,1695117037,1.0,23168.0,529062.6666666666,0.0,0.0,0.0,0.0,44657211864.66667,11050124821.0,1.0,1365.3333333333333,269.01500000432134,0.0,0.0,30.791999999433756,1.0,all containers
459,1695117040,1.0,23149.0,375751.6666666666,0.0,0.0,0.0,0.0,44728126520.66667,12843045045.333332,0.3333333333333333,4096.0,273.67800000309944,0.0,0.0,33.24600000679493,1.0,all containers
460,1695117043,1.0,23173.333333333332,524259.6666666666,0.0,0.0,0.0,0.0,44720235549.0,11751985096.666668,0.0,905216.0,269.78400000184774,0.0,0.0,31.203000001609325,1.0,all containers
461,1695117046,1.0,23244.333333333332,1205477.0,0.0,0.0,0.0,0.0,44642914189.666664,11391078583.333334,0.0,6826.666666666667,273.9620000012219,0.0,0.0,32.79800000041723,1.0,all containers
462,1695117049,1.0,23156.333333333332,519189.0,0.0,0.0,0.0,0.0,44521819974.333336,13453009517.666668,0.0,223914.66666666666,268.1170000061393,0.0,0.0,30.719999998807907,1.0,all containers
