,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
528,1695117247,1.0,0.6666666666666666,539.0,351.3333333333333,0.0,137.30900000035763,0.0,0.0,18.605000004172325,1.0,all containers
529,1695117250,1.0,0.3333333333333333,14751.0,224.66666666666666,0.6666666666666666,425.80000000447035,0.0,0.0,33.26000000536442,1.0,all containers
530,1695117253,1.0,0.6666666666666666,14727.333333333334,239.0,0.0,421.8720000050962,0.0,0.0,31.61599999666214,1.0,all containers
531,1695117256,1.0,0.3333333333333333,14719.333333333332,249.66666666666669,0.6666666666666666,428.0870000012219,0.0,0.0,33.16400000452995,1.0,all containers
532,1695117259,1.0,0.6666666666666666,14728.0,206.66666666666669,0.6666666666666666,422.6160000041127,0.0,0.0,31.52199999988079,1.0,all containers
533,1695117262,1.0,0.3333333333333333,14735.333333333332,211.33333333333331,0.0,430.24800000339746,0.0,0.0,33.16799999773502,1.0,all containers
534,1695117265,1.0,0.6666666666666666,14763.666666666666,223.33333333333334,0.3333333333333333,424.17300000041723,0.0,0.0,31.31300000101328,1.0,all containers
535,1695117268,1.0,0.3333333333333333,14700.333333333334,208.66666666666669,0.3333333333333333,430.4860000088811,0.0,0.0,32.75900000333786,1.0,all containers
536,1695117271,1.0,0.6666666666666666,14760.0,187.66666666666666,0.3333333333333333,428.4750000014901,0.0,0.0,32.32300000265241,1.0,all containers
537,1695117274,1.0,0.3333333333333333,14717.666666666666,237.0,0.3333333333333333,429.0680000036955,0.0,0.0,32.71000000089407,1.0,all containers
538,1695117277,1.0,0.6666666666666666,10743.333333333334,235.0,0.3333333333333333,311.0320000015199,0.0,0.0,27.141000002622604,1.0,all containers
539,1695117280,1.0,0.3333333333333333,545.6666666666667,458.0,1.6666666666666667,10.967000003904104,0.0,0.0,8.33499999716878,1.0,all containers
540,1695117283,1.0,0.6666666666666666,506.0,234.33333333333334,0.0,1.3229999989271164,0.0,0.0,3.725290298461914e-09,1.0,all containers
541,1695117286,1.0,0.3333333333333333,438.6666666666667,282.6666666666667,0.0,8.599000006914139,0.0,0.0,12.1739999987185,1.0,all containers
542,1695117289,1.0,0.6666666666666666,501.0,195.0,0.3333333333333333,3.5219999998807907,0.0,0.0,1.476000003516674,1.0,all containers
543,1695117292,1.0,0.3333333333333333,538.6666666666666,341.66666666666663,0.3333333333333333,149.8580000065267,0.0,0.0,23.60200000181794,1.0,all containers
544,1695117295,1.0,0.3333333333333333,23192.999999999996,232.33333333333331,0.0,439.37599999830127,0.0,0.0,30.662000004202127,1.0,all containers
545,1695117298,1.0,0.6666666666666666,23220.333333333332,201.33333333333334,0.3333333333333333,448.3390000090003,0.0,0.0,33.4649999961257,1.0,all containers
546,1695117301,1.0,0.3333333333333333,23251.999999999996,205.33333333333331,0.3333333333333333,445.55799999833107,0.0,0.0,32.17400000244379,1.0,all containers
547,1695117304,1.0,0.6666666666666666,23230.333333333336,241.33333333333331,0.0,446.8060000054538,0.0,0.0,32.32500000298023,1.0,all containers
548,1695117307,1.0,0.3333333333333333,23267.333333333332,198.66666666666666,0.6666666666666666,446.2520000003278,0.0,0.0,32.33599999919534,1.0,all containers
549,1695117310,1.0,0.6666666666666666,23247.999999999996,214.0,0.0,448.8210000023246,0.0,0.0,32.46300000324845,1.0,all containers
550,1695117313,1.0,0.3333333333333333,23244.333333333336,235.0,0.3333333333333333,448.0020000040531,0.0,0.0,32.181000001728535,1.0,all containers
551,1695117316,1.0,0.6666666666666666,23252.333333333336,263.0,0.3333333333333333,448.714000005275,0.0,0.0,32.4210000038147,1.0,all containers
552,1695117319,1.0,0.3333333333333333,23281.0,198.33333333333334,0.0,446.91100000217557,0.0,0.0,32.03699999675155,1.0,all containers
553,1695117322,1.0,0.6666666666666666,17276.0,233.33333333333331,0.6666666666666666,345.07200000435114,0.0,0.0,26.23300000280142,1.0,all containers
554,1695117325,1.0,0.3333333333333333,522.6666666666666,555.3333333333334,1.3333333333333333,6.310000002384186,0.0,0.0,3.725290298461914e-09,1.0,all containers
555,1695117328,1.0,0.6666666666666666,506.6666666666667,231.66666666666669,0.0,3.6490000039339066,0.0,0.0,0.0,1.0,all containers
556,1695117331,1.0,0.3333333333333333,533.0,201.33333333333334,0.6666666666666666,3.462999999523163,0.0,0.0,0.0,1.0,all containers
557,1695117334,1.0,0.6666666666666666,518.3333333333334,234.66666666666666,0.0,3.3360000029206276,0.0,0.0,0.0,1.0,all containers
