,timestamp,bpf_cpu_time_us,platform_power,node_type,id
706,1695117781,505.3333333333333,0.0,1.0,all containers
707,1695117784,489.6666666666667,0.0,1.0,all containers
708,1695117787,542.6666666666666,3.0,1.0,all containers
709,1695117790,542.3333333333333,11.0,1.0,all containers
710,1695117793,14688.666666666668,98.0,1.0,all containers
711,1695117796,14703.666666666668,97.0,1.0,all containers
712,1695117799,14661.666666666666,96.0,1.0,all containers
713,1695117802,14687.0,100.0,1.0,all containers
714,1695117805,14667.0,99.0,1.0,all containers
715,1695117808,14678.333333333332,100.0,1.0,all containers
716,1695117811,14672.333333333334,98.0,1.0,all containers
717,1695117814,14691.0,100.0,1.0,all containers
718,1695117817,14726.333333333334,97.0,1.0,all containers
719,1695117820,13991.0,99.0,1.0,all containers
720,1695117823,518.6666666666667,0.0,1.0,all containers
721,1695117826,512.0,0.0,1.0,all containers
722,1695117829,587.0,0.0,1.0,all containers
723,1695117832,463.3333333333333,0.0,1.0,all containers
724,1695117835,537.6666666666666,12.0,1.0,all containers
725,1695117838,22726.666666666668,107.0,1.0,all containers
726,1695117841,23180.0,105.0,1.0,all containers
727,1695117844,23209.333333333332,108.0,1.0,all containers
728,1695117847,23220.0,105.0,1.0,all containers
729,1695117850,23205.333333333332,106.0,1.0,all containers
730,1695117853,23226.666666666664,106.0,1.0,all containers
731,1695117856,23230.0,106.0,1.0,all containers
732,1695117859,23192.333333333332,105.0,1.0,all containers
733,1695117862,23203.666666666668,104.0,1.0,all containers
734,1695117865,23046.333333333332,105.0,1.0,all containers
735,1695117868,1097.6666666666667,0.0,1.0,all containers
736,1695117871,526.6666666666666,0.0,1.0,all containers
737,1695117874,598.0,0.0,1.0,all containers
738,1695117877,526.0,0.0,1.0,all containers
739,1695117880,547.3333333333333,3.0,1.0,all containers
740,1695117883,28090.666666666668,110.0,1.0,all containers
741,1695117886,28958.000000000004,108.0,1.0,all containers
742,1695117889,28866.666666666668,110.0,1.0,all containers
743,1695117892,28908.666666666668,109.0,1.0,all containers
744,1695117895,28850.666666666664,110.0,1.0,all containers
745,1695117898,28918.333333333332,110.0,1.0,all containers
746,1695117901,28690.0,109.0,1.0,all containers
747,1695117904,28868.333333333332,108.0,1.0,all containers
748,1695117907,28928.0,110.0,1.0,all containers
749,1695117910,28792.333333333332,109.0,1.0,all containers
750,1695117913,1607.0,1.0,1.0,all containers
751,1695117916,512.0,0.0,1.0,all containers
752,1695117919,505.33333333333337,0.0,1.0,all containers
753,1695117922,523.0,0.0,1.0,all containers
754,1695117925,554.3333333333334,9.0,1.0,all containers
755,1695117928,26184.333333333332,110.0,1.0,all containers
756,1695117931,28801.999999999996,109.0,1.0,all containers
757,1695117934,28663.0,110.0,1.0,all containers
758,1695117937,28870.333333333336,109.0,1.0,all containers
759,1695117940,28923.0,110.0,1.0,all containers
760,1695117943,28864.999999999996,110.0,1.0,all containers
761,1695117946,29027.333333333332,110.0,1.0,all containers
762,1695117949,28936.0,109.0,1.0,all containers
763,1695117952,28972.0,110.0,1.0,all containers
764,1695117955,28892.666666666664,110.0,1.0,all containers
765,1695117958,3311.3333333333335,0.0,1.0,all containers
766,1695117961,447.3333333333333,6.0,1.0,all containers
767,1695117964,481.33333333333337,0.0,1.0,all containers
768,1695117967,522.3333333333334,0.0,1.0,all containers
769,1695117970,580.0,13.0,1.0,all containers
770,1695117973,4100.666666666666,73.0,1.0,all containers
771,1695117976,4300.0,70.0,1.0,all containers
772,1695117979,4340.666666666666,71.0,1.0,all containers
773,1695117982,4348.333333333333,69.0,1.0,all containers
774,1695117985,4336.0,69.0,1.0,all containers
775,1695117988,4349.333333333333,70.0,1.0,all containers
776,1695117991,4344.333333333333,71.0,1.0,all containers
777,1695117994,4318.0,72.0,1.0,all containers
778,1695117997,4356.666666666667,71.0,1.0,all containers
779,1695118000,4327.333333333333,70.0,1.0,all containers
780,1695118003,816.6666666666667,0.0,1.0,all containers
781,1695118006,638.3333333333334,0.0,1.0,all containers
782,1695118009,541.3333333333333,0.0,1.0,all containers
783,1695118012,517.0,0.0,1.0,all containers
784,1695118015,525.6666666666667,2.0,1.0,all containers
785,1695118018,7242.333333333333,100.0,1.0,all containers
786,1695118021,8120.333333333333,100.0,1.0,all containers
787,1695118024,8129.0,101.0,1.0,all containers
788,1695118027,8118.333333333333,99.0,1.0,all containers
789,1695118030,8152.333333333334,101.0,1.0,all containers
790,1695118033,8119.666666666666,99.0,1.0,all containers
791,1695118036,8135.333333333334,102.0,1.0,all containers
792,1695118039,8035.666666666667,100.0,1.0,all containers
793,1695118042,8111.000000000001,101.0,1.0,all containers
794,1695118045,8149.333333333333,103.0,1.0,all containers
795,1695118048,1531.3333333333335,4.0,1.0,all containers
796,1695118051,542.0,0.0,1.0,all containers
797,1695118054,508.6666666666667,0.0,1.0,all containers
798,1695118057,532.3333333333333,0.0,1.0,all containers
799,1695118060,555.6666666666666,2.0,1.0,all containers
800,1695118063,12482.333333333332,161.0,1.0,all containers
801,1695118066,14727.0,162.0,1.0,all containers
802,1695118069,14782.0,162.0,1.0,all containers
803,1695118072,14743.666666666666,161.0,1.0,all containers
804,1695118075,14739.666666666668,162.0,1.0,all containers
805,1695118078,14707.0,162.0,1.0,all containers
806,1695118081,14777.0,165.0,1.0,all containers
807,1695118084,14756.333333333332,162.0,1.0,all containers
808,1695118087,14747.0,163.0,1.0,all containers
809,1695118090,14749.333333333334,164.0,1.0,all containers
810,1695118093,2972.0,0.0,1.0,all containers
811,1695118096,589.0,5.0,1.0,all containers
812,1695118099,526.0,0.0,1.0,all containers
813,1695118102,520.0,0.0,1.0,all containers
814,1695118105,594.3333333333334,0.0,1.0,all containers
815,1695118108,17187.0,171.0,1.0,all containers
816,1695118111,23248.0,175.0,1.0,all containers
817,1695118114,23240.0,174.0,1.0,all containers
818,1695118117,23225.666666666668,175.0,1.0,all containers
819,1695118120,23398.333333333332,175.0,1.0,all containers
820,1695118123,23241.0,175.0,1.0,all containers
821,1695118126,23242.0,177.0,1.0,all containers
822,1695118129,23267.666666666668,180.0,1.0,all containers
823,1695118132,23246.666666666668,177.0,1.0,all containers
824,1695118135,23251.0,179.0,1.0,all containers
825,1695118138,6816.666666666666,9.0,1.0,all containers
826,1695118141,540.6666666666666,0.0,1.0,all containers
827,1695118144,494.0,0.0,1.0,all containers
828,1695118147,556.3333333333334,0.0,1.0,all containers
829,1695118150,537.0,0.0,1.0,all containers
830,1695118153,20146.333333333332,175.0,1.0,all containers
831,1695118156,29060.666666666668,182.0,1.0,all containers
832,1695118159,29042.000000000004,180.0,1.0,all containers
833,1695118162,29055.0,181.0,1.0,all containers
834,1695118165,29050.000000000004,180.0,1.0,all containers
835,1695118168,29117.0,185.0,1.0,all containers
836,1695118171,29151.0,184.0,1.0,all containers
837,1695118174,28931.0,184.0,1.0,all containers
838,1695118177,29093.0,186.0,1.0,all containers
839,1695118180,29131.333333333336,186.0,1.0,all containers
840,1695118183,9955.0,2.0,1.0,all containers
841,1695118186,512.3333333333334,0.0,1.0,all containers
842,1695118189,666.0,0.0,1.0,all containers
843,1695118192,498.0,0.0,1.0,all containers
844,1695118195,514.0,0.0,1.0,all containers
845,1695118198,289.0,180.0,1.0,all containers
846,1695118201,29103.333333333332,180.0,1.0,all containers
847,1695118204,29105.0,179.0,1.0,all containers
848,1695118207,29086.0,182.0,1.0,all containers
849,1695118210,29041.333333333336,182.0,1.0,all containers
850,1695118213,29170.333333333332,190.0,1.0,all containers
851,1695118216,29063.000000000004,184.0,1.0,all containers
852,1695118219,29113.666666666668,182.0,1.0,all containers
853,1695118222,29078.0,184.0,1.0,all containers
854,1695118225,28992.0,184.0,1.0,all containers
855,1695118228,11611.666666666666,12.0,1.0,all containers
856,1695118231,529.6666666666666,5.0,1.0,all containers
857,1695118234,498.0,0.0,1.0,all containers
858,1695118237,537.0,0.0,1.0,all containers
859,1695118240,486.6666666666667,0.0,1.0,all containers
860,1695118243,645.0,44.0,1.0,all containers
861,1695118246,4470.0,44.0,1.0,all containers
862,1695118249,4382.666666666667,45.0,1.0,all containers
863,1695118252,4311.0,43.0,1.0,all containers
864,1695118255,4279.333333333333,41.0,1.0,all containers
865,1695118258,4297.0,43.0,1.0,all containers
866,1695118261,4296.666666666666,45.0,1.0,all containers
867,1695118264,4295.0,42.0,1.0,all containers
868,1695118267,4333.666666666667,44.0,1.0,all containers
869,1695118270,4276.0,41.0,1.0,all containers
870,1695118273,2263.666666666667,11.0,1.0,all containers
871,1695118276,524.6666666666666,0.0,1.0,all containers
872,1695118279,507.0,0.0,1.0,all containers
873,1695118282,512.0,0.0,1.0,all containers
874,1695118285,521.0,0.0,1.0,all containers
875,1695118288,564.6666666666667,51.0,1.0,all containers
876,1695118291,8145.666666666667,49.0,1.0,all containers
877,1695118294,8014.000000000001,51.0,1.0,all containers
878,1695118297,8087.0,48.0,1.0,all containers
879,1695118300,8048.0,50.0,1.0,all containers
880,1695118303,8039.333333333334,51.0,1.0,all containers
881,1695118306,8042.999999999999,50.0,1.0,all containers
882,1695118309,8109.666666666666,54.0,1.0,all containers
883,1695118312,8068.666666666667,52.0,1.0,all containers
884,1695118315,8026.666666666666,53.0,1.0,all containers
885,1695118318,4168.666666666667,26.0,1.0,all containers
886,1695118321,534.6666666666666,0.0,1.0,all containers
887,1695118324,517.0,0.0,1.0,all containers
888,1695118327,523.0,0.0,1.0,all containers
889,1695118330,529.6666666666667,0.0,1.0,all containers
890,1695118333,540.3333333333333,63.0,1.0,all containers
891,1695118336,14587.333333333334,63.0,1.0,all containers
892,1695118339,14593.0,63.0,1.0,all containers
893,1695118342,14584.0,64.0,1.0,all containers
894,1695118345,14603.0,63.0,1.0,all containers
895,1695118348,14599.333333333334,64.0,1.0,all containers
896,1695118351,14599.0,64.0,1.0,all containers
897,1695118354,14589.0,64.0,1.0,all containers
898,1695118357,14623.666666666666,64.0,1.0,all containers
899,1695118360,14618.666666666666,63.0,1.0,all containers
900,1695118363,8691.0,2.0,1.0,all containers
901,1695118366,514.0,4.0,1.0,all containers
902,1695118369,568.6666666666666,0.0,1.0,all containers
903,1695118372,499.6666666666667,0.0,1.0,all containers
904,1695118375,521.3333333333333,0.0,1.0,all containers
905,1695118378,504.0,13.0,1.0,all containers
906,1695118381,22991.666666666668,64.0,1.0,all containers
907,1695118384,23005.000000000004,62.0,1.0,all containers
908,1695118387,23039.000000000004,64.0,1.0,all containers
909,1695118390,23061.666666666668,62.0,1.0,all containers
910,1695118393,23019.0,63.0,1.0,all containers
911,1695118396,23014.333333333336,63.0,1.0,all containers
912,1695118399,23006.333333333332,61.0,1.0,all containers
913,1695118402,23031.333333333332,63.0,1.0,all containers
914,1695118405,23029.666666666664,62.0,1.0,all containers
915,1695118408,22854.0,62.0,1.0,all containers
916,1695118411,1028.0,0.0,1.0,all containers
917,1695118414,509.66666666666663,0.0,1.0,all containers
918,1695118417,528.3333333333334,0.0,1.0,all containers
919,1695118420,523.6666666666666,0.0,1.0,all containers
920,1695118423,545.0,0.0,1.0,all containers
921,1695118426,20432.666666666664,60.0,1.0,all containers
922,1695118429,28552.333333333332,61.0,1.0,all containers
923,1695118432,28724.0,60.0,1.0,all containers
924,1695118435,28545.333333333332,61.0,1.0,all containers
925,1695118438,28501.0,60.0,1.0,all containers
926,1695118441,28682.333333333336,60.0,1.0,all containers
927,1695118444,28593.0,61.0,1.0,all containers
928,1695118447,28490.333333333336,60.0,1.0,all containers
929,1695118450,28615.666666666664,59.0,1.0,all containers
930,1695118453,28611.333333333332,60.0,1.0,all containers
931,1695118456,11962.0,8.0,1.0,all containers
932,1695118459,557.6666666666666,0.0,1.0,all containers
933,1695118462,518.3333333333333,0.0,1.0,all containers
934,1695118465,508.0,0.0,1.0,all containers
935,1695118468,508.6666666666667,0.0,1.0,all containers
936,1695118471,417.33333333333337,54.0,1.0,all containers
937,1695118474,28383.666666666664,60.0,1.0,all containers
938,1695118477,28536.333333333332,61.0,1.0,all containers
939,1695118480,28699.333333333332,60.0,1.0,all containers
940,1695118483,28642.666666666664,61.0,1.0,all containers
941,1695118486,28705.666666666664,59.0,1.0,all containers
942,1695118489,28548.666666666664,62.0,1.0,all containers
943,1695118492,28690.0,60.0,1.0,all containers
944,1695118495,28548.666666666668,60.0,1.0,all containers
945,1695118498,28579.0,60.0,1.0,all containers
946,1695118501,23771.666666666668,76.0,1.0,all containers
947,1695118504,509.33333333333337,0.0,1.0,all containers
948,1695118507,559.3333333333333,0.0,1.0,all containers
949,1695118510,497.3333333333333,0.0,1.0,all containers
950,1695118513,506.6666666666667,1.0,1.0,all containers
951,1695118516,548.6666666666666,14.0,1.0,all containers
952,1695118519,4355.333333333333,53.0,1.0,all containers
953,1695118522,4296.666666666666,52.0,1.0,all containers
954,1695118525,4341.333333333333,54.0,1.0,all containers
955,1695118528,4283.666666666666,54.0,1.0,all containers
956,1695118531,4327.0,52.0,1.0,all containers
957,1695118534,4297.0,54.0,1.0,all containers
958,1695118537,4350.0,54.0,1.0,all containers
959,1695118540,4326.0,53.0,1.0,all containers
960,1695118543,4334.333333333333,55.0,1.0,all containers
961,1695118546,4443.333333333334,53.0,1.0,all containers
962,1695118549,864.6666666666667,4.0,1.0,all containers
963,1695118552,525.3333333333334,0.0,1.0,all containers
964,1695118555,481.3333333333333,0.0,1.0,all containers
965,1695118558,484.0,0.0,1.0,all containers
966,1695118561,568.3333333333334,7.0,1.0,all containers
967,1695118564,7866.0,76.0,1.0,all containers
968,1695118567,8099.0,70.0,1.0,all containers
969,1695118570,8116.666666666667,71.0,1.0,all containers
970,1695118573,8057.333333333333,71.0,1.0,all containers
971,1695118576,8056.333333333333,72.0,1.0,all containers
972,1695118579,8129.666666666666,72.0,1.0,all containers
973,1695118582,8109.0,73.0,1.0,all containers
974,1695118585,8077.0,72.0,1.0,all containers
975,1695118588,8112.666666666667,72.0,1.0,all containers
976,1695118591,8109.666666666667,75.0,1.0,all containers
977,1695118594,1159.6666666666667,0.0,1.0,all containers
978,1695118597,643.3333333333334,0.0,1.0,all containers
979,1695118600,538.0,0.0,1.0,all containers
980,1695118603,524.6666666666667,0.0,1.0,all containers
981,1695118606,571.0,5.0,1.0,all containers
982,1695118609,13371.333333333334,104.0,1.0,all containers
983,1695118612,14713.666666666668,104.0,1.0,all containers
984,1695118615,14672.666666666666,105.0,1.0,all containers
985,1695118618,14634.333333333334,104.0,1.0,all containers
986,1695118621,14722.0,106.0,1.0,all containers
987,1695118624,14668.0,105.0,1.0,all containers
988,1695118627,14678.666666666668,106.0,1.0,all containers
989,1695118630,14708.333333333332,106.0,1.0,all containers
990,1695118633,14687.0,106.0,1.0,all containers
991,1695118636,14674.666666666668,105.0,1.0,all containers
992,1695118639,2961.6666666666665,0.0,1.0,all containers
993,1695118642,533.3333333333334,0.0,1.0,all containers
994,1695118645,500.66666666666663,0.0,1.0,all containers
995,1695118648,535.3333333333334,0.0,1.0,all containers
996,1695118651,543.0,0.0,1.0,all containers
997,1695118654,18840.0,108.0,1.0,all containers
998,1695118657,23117.333333333336,105.0,1.0,all containers
999,1695118660,23110.0,105.0,1.0,all containers
1000,1695118663,23124.666666666668,104.0,1.0,all containers
1001,1695118666,23144.000000000004,107.0,1.0,all containers
1002,1695118669,23158.0,104.0,1.0,all containers
1003,1695118672,23211.000000000004,105.0,1.0,all containers
1004,1695118675,23140.333333333332,105.0,1.0,all containers
1005,1695118678,23123.333333333336,105.0,1.0,all containers
1006,1695118681,23151.999999999996,106.0,1.0,all containers
1007,1695118684,7666.0,0.0,1.0,all containers
1008,1695118687,647.0,2.0,1.0,all containers
1009,1695118690,530.6666666666666,0.0,1.0,all containers
1010,1695118693,504.0,0.0,1.0,all containers
1011,1695118696,534.0,0.0,1.0,all containers
1012,1695118699,382.33333333333337,102.0,1.0,all containers
1013,1695118702,28792.666666666668,101.0,1.0,all containers
1014,1695118705,28752.333333333332,100.0,1.0,all containers
1015,1695118708,28624.0,102.0,1.0,all containers
1016,1695118711,28883.0,100.0,1.0,all containers
1017,1695118714,28710.333333333332,101.0,1.0,all containers
1018,1695118717,28812.000000000004,100.0,1.0,all containers
1019,1695118720,28749.333333333336,99.0,1.0,all containers
1020,1695118723,28919.000000000004,99.0,1.0,all containers
1021,1695118726,28814.666666666668,100.0,1.0,all containers
1022,1695118729,21648.0,115.0,1.0,all containers
1023,1695118732,567.3333333333334,0.0,1.0,all containers
1024,1695118735,515.3333333333334,0.0,1.0,all containers
1025,1695118738,521.3333333333333,0.0,1.0,all containers
1026,1695118741,520.6666666666666,0.0,1.0,all containers
1027,1695118744,513.3333333333334,16.0,1.0,all containers
1028,1695118747,28303.333333333336,100.0,1.0,all containers
1029,1695118750,28813.0,101.0,1.0,all containers
1030,1695118753,28941.666666666668,100.0,1.0,all containers
1031,1695118756,28811.0,101.0,1.0,all containers
1032,1695118759,28821.666666666664,102.0,1.0,all containers
1033,1695118762,28801.666666666668,100.0,1.0,all containers
1034,1695118765,28924.0,102.0,1.0,all containers
1035,1695118768,28809.666666666668,102.0,1.0,all containers
1036,1695118771,28885.666666666664,100.0,1.0,all containers
1037,1695118774,28677.666666666664,101.0,1.0,all containers
1038,1695118777,2252.6666666666665,1.0,1.0,all containers
1039,1695118780,567.6666666666666,0.0,1.0,all containers
1040,1695118783,513.0,0.0,1.0,all containers
1041,1695118786,432.0,0.0,1.0,all containers
1042,1695118789,562.3333333333334,1.0,1.0,all containers
1043,1695118792,593.3333333333333,74.0,1.0,all containers
1044,1695118795,4325.333333333333,74.0,1.0,all containers
1045,1695118798,4309.0,76.0,1.0,all containers
1046,1695118801,4338.333333333334,75.0,1.0,all containers
1047,1695118804,4315.0,73.0,1.0,all containers
1048,1695118807,4415.333333333334,80.0,1.0,all containers
1049,1695118810,4345.666666666667,75.0,1.0,all containers
1050,1695118813,4285.0,72.0,1.0,all containers
1051,1695118816,4339.333333333334,75.0,1.0,all containers
1052,1695118819,4354.333333333333,72.0,1.0,all containers
1053,1695118822,1723.0,0.0,1.0,all containers
1054,1695118825,516.0,0.0,1.0,all containers
1055,1695118828,546.0,0.0,1.0,all containers
1056,1695118831,516.6666666666666,0.0,1.0,all containers
1057,1695118834,503.0,0.0,1.0,all containers
1058,1695118837,578.3333333333334,104.0,1.0,all containers
1059,1695118840,8143.666666666666,106.0,1.0,all containers
1060,1695118843,8125.666666666667,105.0,1.0,all containers
1061,1695118846,8257.0,108.0,1.0,all containers
1062,1695118849,8141.666666666667,105.0,1.0,all containers
1063,1695118852,8157.666666666667,107.0,1.0,all containers
1064,1695118855,8124.0,108.0,1.0,all containers
1065,1695118858,8120.0,109.0,1.0,all containers
1066,1695118861,8118.666666666666,107.0,1.0,all containers
1067,1695118864,8110.333333333333,107.0,1.0,all containers
1068,1695118867,3155.0,2.0,1.0,all containers
1069,1695118870,534.6666666666666,1.0,1.0,all containers
1070,1695118873,541.6666666666666,4.0,1.0,all containers
1071,1695118876,490.66666666666663,0.0,1.0,all containers
1072,1695118879,542.0,0.0,1.0,all containers
1073,1695118882,542.0,172.0,1.0,all containers
1074,1695118885,14736.333333333334,172.0,1.0,all containers
1075,1695118888,14746.666666666668,175.0,1.0,all containers
1076,1695118891,14727.0,173.0,1.0,all containers
1077,1695118894,14733.333333333332,174.0,1.0,all containers
1078,1695118897,14750.666666666668,175.0,1.0,all containers
1079,1695118900,14738.666666666668,175.0,1.0,all containers
1080,1695118903,14744.666666666666,175.0,1.0,all containers
1081,1695118906,14719.333333333332,176.0,1.0,all containers
1082,1695118909,14738.333333333334,177.0,1.0,all containers
1083,1695118912,7093.666666666667,6.0,1.0,all containers
1084,1695118915,512.0,3.0,1.0,all containers
1085,1695118918,470.3333333333333,4.0,1.0,all containers
1086,1695118921,529.6666666666666,0.0,1.0,all containers
1087,1695118924,492.6666666666667,0.0,1.0,all containers
1088,1695118927,521.3333333333334,174.0,1.0,all containers
1089,1695118930,23210.666666666664,175.0,1.0,all containers
1090,1695118933,23226.0,175.0,1.0,all containers
1091,1695118936,23217.333333333332,176.0,1.0,all containers
1092,1695118939,23239.333333333336,175.0,1.0,all containers
1093,1695118942,23253.333333333332,175.0,1.0,all containers
1094,1695118945,23229.666666666668,177.0,1.0,all containers
1095,1695118948,23239.333333333336,179.0,1.0,all containers
1096,1695118951,23255.666666666668,178.0,1.0,all containers
1097,1695118954,23231.333333333332,180.0,1.0,all containers
1098,1695118957,13076.333333333332,61.0,1.0,all containers
1099,1695118960,649.6666666666666,0.0,1.0,all containers
1100,1695118963,519.3333333333334,0.0,1.0,all containers
1101,1695118966,521.6666666666667,0.0,1.0,all containers
1102,1695118969,507.6666666666667,0.0,1.0,all containers
1103,1695118972,455.6666666666667,51.0,1.0,all containers
1104,1695118975,28951.666666666668,164.0,1.0,all containers
1105,1695118978,29016.333333333332,168.0,1.0,all containers
1106,1695118981,28961.333333333336,168.0,1.0,all containers
1107,1695118984,28895.666666666668,168.0,1.0,all containers
1108,1695118987,29069.333333333336,168.0,1.0,all containers
1109,1695118990,28966.0,171.0,1.0,all containers
1110,1695118993,28988.0,171.0,1.0,all containers
1111,1695118996,29118.0,170.0,1.0,all containers
1112,1695118999,28964.333333333332,172.0,1.0,all containers
1113,1695119002,27707.333333333336,172.0,1.0,all containers
1114,1695119005,855.0,4.0,1.0,all containers
1115,1695119008,487.0,0.0,1.0,all containers
1116,1695119011,442.6666666666667,0.0,1.0,all containers
1117,1695119014,495.6666666666667,0.0,1.0,all containers
1118,1695119017,572.6666666666666,1.0,1.0,all containers
1119,1695119020,22253.0,169.0,1.0,all containers
1120,1695119023,28864.666666666668,167.0,1.0,all containers
1121,1695119026,29074.666666666664,167.0,1.0,all containers
1122,1695119029,28774.666666666664,170.0,1.0,all containers
1123,1695119032,28898.666666666668,168.0,1.0,all containers
1124,1695119035,29034.333333333332,172.0,1.0,all containers
1125,1695119038,29048.666666666668,173.0,1.0,all containers
1126,1695119041,28976.0,171.0,1.0,all containers
1127,1695119044,28921.333333333332,171.0,1.0,all containers
1128,1695119047,29009.333333333332,171.0,1.0,all containers
1129,1695119050,10262.0,3.0,1.0,all containers
1130,1695119053,530.3333333333334,1.0,1.0,all containers
1131,1695119056,534.3333333333334,0.0,1.0,all containers
1132,1695119059,504.6666666666667,0.0,1.0,all containers
1133,1695119062,535.3333333333334,0.0,1.0,all containers
1134,1695119065,604.6666666666667,29.0,1.0,all containers
1135,1695119068,4217.666666666667,67.0,1.0,all containers
1136,1695119071,4243.666666666667,66.0,1.0,all containers
1137,1695119074,4233.333333333334,66.0,1.0,all containers
1138,1695119077,4380.0,67.0,1.0,all containers
1139,1695119080,4291.333333333333,66.0,1.0,all containers
1140,1695119083,4248.333333333333,65.0,1.0,all containers
1141,1695119086,4271.666666666666,66.0,1.0,all containers
1142,1695119089,4265.333333333334,64.0,1.0,all containers
1143,1695119092,4292.0,65.0,1.0,all containers
1144,1695119095,2782.3333333333335,8.0,1.0,all containers
1145,1695119098,529.3333333333333,0.0,1.0,all containers
1146,1695119101,495.3333333333333,0.0,1.0,all containers
1147,1695119104,439.6666666666667,0.0,1.0,all containers
1148,1695119107,543.6666666666666,0.0,1.0,all containers
1149,1695119110,573.6666666666667,80.0,1.0,all containers
1150,1695119113,7941.333333333334,81.0,1.0,all containers
1151,1695119116,7928.0,81.0,1.0,all containers
1152,1695119119,7935.333333333333,81.0,1.0,all containers
1153,1695119122,7903.333333333333,81.0,1.0,all containers
1154,1695119125,7906.999999999999,80.0,1.0,all containers
1155,1695119128,7905.333333333333,81.0,1.0,all containers
1156,1695119131,7916.0,80.0,1.0,all containers
1157,1695119134,7892.333333333333,81.0,1.0,all containers
1158,1695119137,7958.666666666667,81.0,1.0,all containers
1159,1695119140,5077.333333333334,29.0,1.0,all containers
1160,1695119143,575.0,0.0,1.0,all containers
1161,1695119146,664.6666666666666,0.0,1.0,all containers
1162,1695119149,537.0,0.0,1.0,all containers
1163,1695119152,567.0,0.0,1.0,all containers
1164,1695119155,528.6666666666666,87.0,1.0,all containers
1165,1695119158,14489.666666666668,128.0,1.0,all containers
1166,1695119161,14354.999999999998,127.0,1.0,all containers
1167,1695119164,14425.666666666668,128.0,1.0,all containers
1168,1695119167,14486.0,128.0,1.0,all containers
1169,1695119170,14523.333333333334,128.0,1.0,all containers
1170,1695119173,14480.666666666666,128.0,1.0,all containers
1171,1695119176,14458.0,129.0,1.0,all containers
1172,1695119179,14505.000000000002,127.0,1.0,all containers
1173,1695119182,14420.666666666668,128.0,1.0,all containers
1174,1695119185,10574.0,109.0,1.0,all containers
1175,1695119188,591.6666666666666,0.0,1.0,all containers
1176,1695119191,533.0,0.0,1.0,all containers
1177,1695119194,508.0,0.0,1.0,all containers
1178,1695119197,538.6666666666666,0.0,1.0,all containers
1179,1695119200,546.0,66.0,1.0,all containers
1180,1695119203,22619.0,130.0,1.0,all containers
1181,1695119206,22553.0,131.0,1.0,all containers
1182,1695119209,22548.333333333332,129.0,1.0,all containers
1183,1695119212,22629.333333333332,133.0,1.0,all containers
1184,1695119215,22559.0,134.0,1.0,all containers
1185,1695119218,22603.000000000004,132.0,1.0,all containers
1186,1695119221,22608.0,133.0,1.0,all containers
1187,1695119224,22646.333333333336,134.0,1.0,all containers
1188,1695119227,22585.999999999996,133.0,1.0,all containers
1189,1695119230,17843.333333333336,141.0,1.0,all containers
1190,1695119233,548.6666666666666,0.0,1.0,all containers
1191,1695119236,498.0,0.0,1.0,all containers
1192,1695119239,537.0,0.0,1.0,all containers
1193,1695119242,515.3333333333334,0.0,1.0,all containers
1194,1695119245,523.6666666666666,19.0,1.0,all containers
1195,1695119248,27749.0,137.0,1.0,all containers
1196,1695119251,27621.0,135.0,1.0,all containers
1197,1695119254,27866.666666666668,132.0,1.0,all containers
1198,1695119257,27894.666666666664,132.0,1.0,all containers
1199,1695119260,27808.333333333336,135.0,1.0,all containers
1200,1695119263,27742.0,134.0,1.0,all containers
1201,1695119266,27806.333333333332,135.0,1.0,all containers
1202,1695119269,27899.333333333332,133.0,1.0,all containers
1203,1695119272,27697.666666666664,134.0,1.0,all containers
1204,1695119275,25173.666666666664,134.0,1.0,all containers
1205,1695119278,560.0,3.0,1.0,all containers
1206,1695119281,561.0,0.0,1.0,all containers
1207,1695119284,521.6666666666667,0.0,1.0,all containers
1208,1695119287,521.3333333333333,0.0,1.0,all containers
1209,1695119290,516.0,0.0,1.0,all containers
1210,1695119293,19962.666666666664,134.0,1.0,all containers
1211,1695119296,27758.333333333332,135.0,1.0,all containers
1212,1695119299,27793.333333333332,134.0,1.0,all containers
1213,1695119302,27713.333333333332,135.0,1.0,all containers
1214,1695119305,27551.666666666668,137.0,1.0,all containers
1215,1695119308,27842.666666666668,137.0,1.0,all containers
1216,1695119311,27774.0,135.0,1.0,all containers
1217,1695119314,27615.0,136.0,1.0,all containers
1218,1695119317,27856.666666666668,135.0,1.0,all containers
1219,1695119320,27913.000000000004,134.0,1.0,all containers
1220,1695119323,8905.0,0.0,1.0,all containers
1221,1695119326,577.0,0.0,1.0,all containers
1222,1695119329,505.0,0.0,1.0,all containers
1223,1695119332,505.3333333333333,0.0,1.0,all containers
1224,1695119335,537.6666666666667,0.0,1.0,all containers
1225,1695119338,549.0,74.0,1.0,all containers
1226,1695119341,4283.0,77.0,1.0,all containers
1227,1695119344,4280.666666666667,78.0,1.0,all containers
1228,1695119347,4273.333333333334,77.0,1.0,all containers
1229,1695119350,4274.333333333334,75.0,1.0,all containers
1230,1695119353,4245.333333333333,77.0,1.0,all containers
1231,1695119356,4263.0,78.0,1.0,all containers
1232,1695119359,4259.333333333334,77.0,1.0,all containers
1233,1695119362,4278.666666666667,79.0,1.0,all containers
1234,1695119365,4306.333333333333,77.0,1.0,all containers
1235,1695119368,2758.3333333333335,28.0,1.0,all containers
