timestamp,bpf_cpu_time_us,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695115744,485.0,409453.6666666667,0.0,103765.33333333333,0.0,0.0,350419649.0,291965685.3333334,0.0,0.0,31.592000000178814,0.0,0.0,38.0389999995629,1,1.0
1695115747,519.3333333333334,460708.3333333334,0.0,0.0,0.0,0.0,329998973.0,305784097.6666666,0.3333333333333333,236202.66666666666,31.505333334207535,0.0,0.0,38.0389999995629,1,1.0
1695115750,514.3333333333334,430622.0,0.0,0.0,0.0,0.0,247654222.0,290698291.0,0.0,10922.666666666666,31.652333332846567,0.0,0.0,38.05133333429694,1,1.0
1695115753,568.6666666666667,807825.3333333334,399728.3333333333,980309.3333333333,49729.333333333336,349999.0,582947119.3333334,396993113.3333334,0.3333333333333333,83285.33333333333,34.16233333324393,0.0,0.0,40.57499999925494,1,1.0
1695115756,2336.666666666667,548977.3333333334,0.0,589824.0,0.0,0.0,21426069324.0,11116971478.0,2.0,2075306.6666666667,77.67733333383997,0.0,0.0,49.19166666766008,1,1.0
1695115759,2453.666666666667,314549.6666666666,0.0,0.0,0.0,0.0,21872147713.666668,11105983433.0,2.3333333333333335,2127189.3333333335,78.23066666722298,0.0,0.0,48.260666665931545,1,1.0
1695115762,2396.3333333333335,281500.0,0.0,0.0,0.0,0.0,21719372371.333336,11122286307.0,2.0,288085.3333333334,79.4636666662991,0.0,0.0,49.01266666625937,1,1.0
1695115765,2439.666666666667,478080.3333333334,0.0,0.0,0.0,0.0,22314142677.0,11201510346.333332,2.333333333333333,0.0,78.73499999940395,0.0,0.0,48.43666666621963,1,1.0
1695115768,2433.3333333333335,352136.6666666666,0.0,0.0,0.0,0.0,22128431119.666668,11512983208.666666,0.3333333333333333,0.0,80.09433333327372,0.0,0.0,49.13266666730245,1,1.0
1695115771,2484.0,367428.6666666666,0.0,0.0,0.0,0.0,23858786370.666668,11810687156.333332,0.0,102400.0,79.03766666725278,0.0,0.0,48.29600000008941,1,1.0
1695115774,2448.6666666666665,404238.3333333334,24164.0,0.0,9667.0,14504.0,23838385428.333336,11704760499.666666,0.3333333333333333,133802.66666666666,79.79899999996026,0.0,0.0,49.04266666745146,1,1.0
1695115777,2424.3333333333335,473446.0,0.0,0.0,0.0,0.0,23053105619.333332,11441193370.0,0.3333333333333333,225280.0,79.44166666641831,0.0,0.0,48.81166666621963,1,1.0
1695115780,2476.0,508014.3333333333,0.0,0.0,0.0,0.0,22628464991.333332,10914393216.333334,0.0,203434.66666666666,79.82233333339293,0.0,0.0,48.878666665405035,1,1.0
1695115783,2448.6666666666665,352760.6666666666,0.0,0.0,0.0,0.0,22457359417.666664,11240958080.0,12.0,187050.66666666666,79.48566666742165,0.0,0.0,48.65800000106295,1,1.0
1695115786,679.0,649610.0,286062.0,0.0,71820.0,214242.0,2176136842.0,1647598859.3333335,0.0,15018.666666666668,35.407666665812336,0.0,0.0,39.7963333328565,1,1.0
1695115789,642.0,850608.0,0.0,0.0,0.0,0.0,504024786.3333333,522018499.3333333,0.3333333333333333,258048.0,32.6213333333532,0.0,0.0,39.62066666657726,1,1.0
1695115792,518.0,339486.3333333334,0.0,0.0,0.0,0.0,330233904.0,301100894.6666667,0.0,9557.333333333332,31.377000000327826,0.0,0.0,38.0389999995629,1,1.0
1695115795,489.0,254133.0,0.0,0.0,0.0,0.0,363637223.6666666,242832212.0,0.0,727722.6666666667,31.08333333209157,0.0,0.0,38.03900000080466,1,1.0
1695115798,576.6666666666666,846723.0,386720.0,709973.3333333333,90906.66666666666,295813.3333333333,839643329.3333333,744738425.6666666,0.0,72362.66666666667,34.624333334465824,0.0,0.0,41.209666665643454,1,1.0
1695115801,4014.666666666667,503052.0,41367.33333333333,0.0,3791.3333333333335,37576.0,18959592263.333336,10350860314.333332,4.0,5537792.0,63.872666666905076,0.0,0.0,48.475666667024285,1,1.0
1695115804,4279.666666666667,341955.3333333334,0.0,0.0,0.0,0.0,20194799755.333336,10538572349.666668,4.333333333333333,5380778.666666666,65.53033333271742,0.0,0.0,49.050666667521,1,1.0
1695115807,4373.666666666667,566221.3333333334,0.0,0.0,0.0,0.0,21981620872.0,12779663714.333332,4.0,5023061.333333333,65.69800000016888,0.0,0.0,48.700666666030884,1,1.0
1695115810,4284.333333333333,420791.3333333334,0.0,0.0,0.0,0.0,21692348819.666668,10486786486.0,4.333333333333334,1365.3333333333333,65.17399999996026,0.0,0.0,48.7353333334128,1,1.0
1695115813,4283.666666666667,309247.0,0.0,0.0,0.0,0.0,21525728798.333336,11358376513.666668,2.666666666666667,176128.0,64.70999999965231,0.0,0.0,48.4006666665276,1,1.0
1695115816,4294.666666666666,400545.6666666666,0.0,0.0,0.0,0.0,22195672493.333332,12016566374.0,0.3333333333333333,131072.0,65.51766666769981,0.0,0.0,48.83033333470425,1,1.0
1695115819,4348.333333333334,521882.3333333334,0.0,0.0,0.0,0.0,21489485866.333332,11318298915.666666,0.0,46421.333333333336,65.4033333323896,0.0,0.0,48.697999998927116,1,1.0
1695115822,4345.666666666667,524850.6666666666,0.0,0.0,0.0,0.0,21756833010.333332,10498989428.666668,0.3333333333333333,2730.6666666666665,65.8179999999702,0.0,0.0,48.84733333438635,1,1.0
1695115825,4258.0,350936.0,0.0,0.0,0.0,0.0,21268313612.0,12878590478.666668,14.0,0.0,64.48633333295584,0.0,0.0,48.51266666625938,1,1.0
1695115828,4312.0,501291.0,0.0,0.0,0.0,0.0,21156824187.666668,10295124876.0,0.3333333333333333,46421.333333333336,66.62900000065565,0.0,0.0,49.26433333257834,1,1.0
1695115831,884.0,795374.3333333334,299148.6666666666,0.0,4009.0,295139.6666666666,3073111802.666667,1576081701.6666665,0.6666666666666666,0.0,35.010666667173304,0.0,0.0,41.305666667719684,1,1.0
1695115834,495.0,433989.3333333334,29952.0,0.0,1542.0,28410.0,468344456.3333333,206311100.6666667,0.0,0.0,32.39566666632891,0.0,0.0,40.20599999899665,1,1.0
1695115837,538.6666666666666,485971.3333333334,0.0,0.0,0.0,0.0,473460704.6666667,183060386.0,0.3333333333333333,25941.333333333332,31.514666666587193,0.0,0.0,38.03900000080466,1,1.0
1695115840,516.3333333333334,399289.3333333334,0.0,0.0,0.0,0.0,370300988.3333334,185794813.6666667,0.0,274432.0,31.336999999980133,0.0,0.0,38.0389999995629,1,1.0
1695115843,613.3333333333334,1006470.6666666666,333870.0,737280.0,55296.0,278568.0,1071253207.0,601297551.6666667,0.0,318122.6666666666,35.64966666574279,0.0,0.0,41.10366666689515,1,1.0
1695115846,7101.333333333334,1133957.3333333335,34413.333333333336,737280.0,19573.333333333332,14846.666666666668,22154528354.333336,14727113992.333332,7.0,11184810.666666666,68.26300000150998,0.0,0.0,48.675666665037475,1,1.0
1695115849,8059.333333333333,648812.6666666666,0.0,0.0,0.0,0.0,24573742999.333336,15269310694.0,8.666666666666666,16019456.0,72.5036666666468,0.0,0.0,48.77400000145038,1,1.0
1695115852,8057.333333333334,441877.0,0.0,0.0,0.0,0.0,25975847382.333336,16188215736.333332,8.0,11311786.666666666,71.94066666563351,0.0,0.0,48.82233333339294,1,1.0
1695115855,8022.333333333333,441261.3333333334,0.0,0.0,0.0,0.0,24913759956.333336,16297900415.0,8.0,4096.0,71.33133333424728,0.0,0.0,48.48433333386978,1,1.0
1695115858,8080.333333333333,507213.0,0.0,0.0,0.0,0.0,24330454128.0,15207558651.666668,8.0,0.0,72.77733333284657,0.0,0.0,49.12733333309492,1,1.0
1695115861,8066.999999999999,422678.3333333334,0.0,0.0,0.0,0.0,26416893006.333336,16259412850.666668,8.666666666666668,843776.0,71.40233333284657,0.0,0.0,48.42766666660706,1,1.0
1695115864,8023.666666666667,353618.3333333334,0.0,0.0,0.0,0.0,23976477307.333332,16147733786.333332,4.333333333333334,13653.333333333334,71.94133333365123,0.0,0.0,48.99233333269755,1,1.0
1695115867,8073.0,459732.3333333334,0.0,0.0,0.0,0.0,25657061943.0,15441640498.666666,0.0,144725.33333333334,71.61933333302538,0.0,0.0,48.61866666624943,1,1.0
1695115870,8041.666666666667,533238.6666666667,0.0,0.0,0.0,0.0,25569559458.666664,16025099418.333332,0.0,0.0,72.1720000008742,0.0,0.0,48.742666666706405,1,1.0
1695115873,8061.333333333334,434584.3333333334,0.0,0.0,0.0,0.0,23918668901.0,16355944980.333334,0.6666666666666666,124245.33333333333,71.35166666532557,0.0,0.0,48.54733333364129,1,1.0
1695115876,1762.6666666666667,498984.3333333334,262026.6666666667,0.0,35260.0,226766.6666666667,5862990805.666666,3655806758.666667,0.3333333333333333,559786.6666666666,37.680666667719684,0.0,0.0,38.214000000307955,1,1.0
1695115879,492.0,477640.6666666667,14839.0,0.0,14839.0,0.0,668173057.6666667,401119528.3333334,0.3333333333333333,2730.6666666666665,32.30499999970198,0.0,0.0,39.46533333385984,1,1.0
