,Unnamed: 0,model_name,model_class,model_file,features,fe_files,output_type,mae,mape,package_mae,core_mae,uncore_mae,dram_mae,package_mape,core_mape,uncore_mape,dram_mape,trainer,node_type,feature_group
192,53,LinearRegressionTrainer_4,scikit,LinearRegressionTrainer_4.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,18.98,5.0,18.98,0.0,0.0,0.9,4.29,-1,-1,5.0,LinearRegressionTrainer,4,CounterIRQCombined
193,20,XgboostFitTrainer_5,xgboost,XgboostFitTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,19.17,0.12,19.17,0.0,0.0,0.04,9.72,-1,-1,0.12,XgboostFitTrainer,5,CounterIRQCombined
194,7,LogarithmicRegressionTrainer_5,curvefit,LogarithmicRegressionTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,19.53,0.31,19.53,0.0,0.0,0.1,10.09,-1,-1,0.31,LogarithmicRegressionTrainer,5,CounterIRQCombined
195,29,XgboostFitTrainer_2,xgboost,XgboostFitTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,19.81,2.36,19.81,0.0,0.0,0.39,9.67,-1,-1,2.36,XgboostFitTrainer,2,CounterIRQCombined
196,2,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,19.83,12.52,19.83,0.0,0.0,2.6,26.51,-1,-1,12.52,SGDRegressorTrainer,1,CounterIRQCombined
197,36,ExponentialRegressionTrainer_1,curvefit,ExponentialRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.9,13.77,21.9,0.0,0.0,2.87,25.44,-1,-1,13.77,ExponentialRegressionTrainer,1,CounterIRQCombined
198,14,LogarithmicRegressionTrainer_2,curvefit,LogarithmicRegressionTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,24.08,3.21,24.08,0.0,0.0,0.55,8.77,-1,-1,3.21,LogarithmicRegressionTrainer,2,CounterIRQCombined
199,15,LogarithmicRegressionTrainer_3,curvefit,LogarithmicRegressionTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,25.15,6.36,25.15,0.0,0.0,2.24,12.85,-1,-1,6.36,LogarithmicRegressionTrainer,3,CounterIRQCombined
200,45,LinearRegressionTrainer_2,scikit,LinearRegressionTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,27.15,4.28,27.15,0.0,0.0,0.78,9.9,-1,-1,4.28,LinearRegressionTrainer,2,CounterIRQCombined
201,16,SGDRegressorTrainer_4,scikit,SGDRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,28.33,5.23,28.33,0.0,0.0,0.79,12.78,-1,-1,5.23,SGDRegressorTrainer,4,CounterIRQCombined
202,6,LogarithmicRegressionTrainer_4,curvefit,LogarithmicRegressionTrainer_4.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,28.46,4.37,28.46,0.0,0.0,0.63,28.64,-1,-1,4.37,LogarithmicRegressionTrainer,4,CounterIRQCombined
203,3,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,32.21,7.4,32.21,0.0,0.0,1.83,38.12,-1,-1,7.4,SVRRegressorTrainer,1,CounterIRQCombined
204,11,LogarithmicRegressionTrainer_0,curvefit,LogarithmicRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,32.38,8.6,32.38,0.0,0.0,1.77,25.46,-1,-1,8.6,LogarithmicRegressionTrainer,0,CounterIRQCombined
205,51,ExponentialRegressionTrainer_5,curvefit,ExponentialRegressionTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,40.09,0.3,40.09,0.0,0.0,0.09,16.45,-1,-1,0.3,ExponentialRegressionTrainer,5,CounterIRQCombined
206,31,ExponentialRegressionTrainer_0,curvefit,ExponentialRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,50.69,12.55,50.69,0.0,0.0,2.58,41.27,-1,-1,12.55,ExponentialRegressionTrainer,0,CounterIRQCombined
207,39,ExponentialRegressionTrainer_3,curvefit,ExponentialRegressionTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,62.02,17.69,62.02,0.0,0.0,5.85,53.76,-1,-1,17.69,ExponentialRegressionTrainer,3,CounterIRQCombined
208,4,SVRRegressorTrainer_3,scikit,SVRRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,71.79,1.71,71.79,0.0,0.0,0.66,79.0,-1,-1,1.71,SVRRegressorTrainer,3,CounterIRQCombined
209,0,SVRRegressorTrainer_0,scikit,SVRRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,79.56,2.21,79.56,0.0,0.0,0.42,104.43,-1,-1,2.21,SVRRegressorTrainer,0,CounterIRQCombined
210,44,ExponentialRegressionTrainer_2,curvefit,ExponentialRegressionTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,95.89,8.88,95.89,0.0,0.0,1.38,85.69,-1,-1,8.88,ExponentialRegressionTrainer,2,CounterIRQCombined
216,25,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,1.51,4.36,1.51,0.0,0.0,0.9,2.09,-1,-1,4.36,XgboostFitTrainer,1,CounterOnly
217,43,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,2.73,5.98,2.73,0.0,0.0,1.19,2.07,-1,-1,5.98,PolynomialRegressionTrainer,1,CounterOnly
218,41,GradientBoostingRegressorTrainer_0,scikit,GradientBoostingRegressorTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.23,0.99,4.23,0.0,0.0,0.18,2.42,-1,-1,0.99,GradientBoostingRegressorTrainer,0,CounterOnly
219,26,XgboostFitTrainer_3,xgboost,XgboostFitTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.25,0.9,4.25,0.0,0.0,0.29,1.67,-1,-1,0.9,XgboostFitTrainer,3,CounterOnly
220,28,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.43,5.63,4.43,0.0,0.0,1.18,2.84,-1,-1,5.63,KNeighborsRegressorTrainer,1,CounterOnly
221,48,PolynomialRegressionTrainer_4,scikit,PolynomialRegressionTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,4.85,0.92,4.85,0.0,0.0,0.15,2.14,-1,-1,0.92,PolynomialRegressionTrainer,4,CounterOnly
222,40,PolynomialRegressionTrainer_0,scikit,PolynomialRegressionTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,4.91,1.44,4.91,0.0,0.0,0.31,2.34,-1,-1,1.44,PolynomialRegressionTrainer,0,CounterOnly
223,21,XgboostFitTrainer_4,xgboost,XgboostFitTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,5.9,1.15,5.9,0.0,0.0,0.18,1.56,-1,-1,1.15,XgboostFitTrainer,4,CounterOnly
224,19,KNeighborsRegressorTrainer_4,scikit,KNeighborsRegressorTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.02,1.89,6.02,0.0,0.0,0.29,1.41,-1,-1,1.89,KNeighborsRegressorTrainer,4,CounterOnly
225,20,XgboostFitTrainer_5,xgboost,XgboostFitTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.34,0.34,6.34,0.0,0.0,0.11,3.32,-1,-1,0.34,XgboostFitTrainer,5,CounterOnly
226,42,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.54,5.68,6.54,0.0,0.0,1.06,4.92,-1,-1,5.68,GradientBoostingRegressorTrainer,1,CounterOnly
227,46,GradientBoostingRegressorTrainer_5,scikit,GradientBoostingRegressorTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.55,0.37,6.55,0.0,0.0,0.12,3.23,-1,-1,0.37,GradientBoostingRegressorTrainer,5,CounterOnly
228,24,KNeighborsRegressorTrainer_2,scikit,KNeighborsRegressorTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.88,2.67,6.88,0.0,0.0,0.38,3.34,-1,-1,2.67,KNeighborsRegressorTrainer,2,CounterOnly
229,33,GradientBoostingRegressorTrainer_3,scikit,GradientBoostingRegressorTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,7.34,1.37,7.34,0.0,0.0,0.48,3.79,-1,-1,1.37,GradientBoostingRegressorTrainer,3,CounterOnly
230,22,XgboostFitTrainer_0,xgboost,XgboostFitTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.14,2.99,8.14,0.0,0.0,0.59,4.92,-1,-1,2.99,XgboostFitTrainer,0,CounterOnly
231,49,GradientBoostingRegressorTrainer_4,scikit,GradientBoostingRegressorTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.4,1.57,8.4,0.0,0.0,0.22,3.03,-1,-1,1.57,GradientBoostingRegressorTrainer,4,CounterOnly
232,47,PolynomialRegressionTrainer_5,scikit,PolynomialRegressionTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,9.3,0.33,9.3,0.0,0.0,0.1,4.03,-1,-1,0.33,PolynomialRegressionTrainer,5,CounterOnly
233,7,LogarithmicRegressionTrainer_5,curvefit,LogarithmicRegressionTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,9.39,0.31,9.39,0.0,0.0,0.1,4.41,-1,-1,0.31,LogarithmicRegressionTrainer,5,CounterOnly
234,27,KNeighborsRegressorTrainer_0,scikit,KNeighborsRegressorTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,9.87,1.86,9.87,0.0,0.0,0.35,6.34,-1,-1,1.86,KNeighborsRegressorTrainer,0,CounterOnly
235,30,LinearRegressionTrainer_0,scikit,LinearRegressionTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,10.71,4.84,10.71,0.0,0.0,1.03,6.88,-1,-1,4.84,LinearRegressionTrainer,0,CounterOnly
236,5,SGDRegressorTrainer_3,scikit,SGDRegressorTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,10.72,3.29,10.72,0.0,0.0,1.05,8.01,-1,-1,3.29,SGDRegressorTrainer,3,CounterOnly
237,32,PolynomialRegressionTrainer_3,scikit,PolynomialRegressionTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,11.5,3.52,11.5,0.0,0.0,1.19,4.03,-1,-1,3.52,PolynomialRegressionTrainer,3,CounterOnly
238,29,XgboostFitTrainer_2,xgboost,XgboostFitTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.73,1.88,11.73,0.0,0.0,0.29,5.15,-1,-1,1.88,XgboostFitTrainer,2,CounterOnly
239,10,LogarithmicRegressionTrainer_1,curvefit,LogarithmicRegressionTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.01,6.07,12.01,0.0,0.0,1.51,10.27,-1,-1,6.07,LogarithmicRegressionTrainer,1,CounterOnly
240,13,SGDRegressorTrainer_5,scikit,SGDRegressorTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,13.02,1.21,13.02,0.0,0.0,0.38,5.57,-1,-1,1.21,SGDRegressorTrainer,5,CounterOnly
241,1,SGDRegressorTrainer_0,scikit,SGDRegressorTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,13.1,5.02,13.1,0.0,0.0,0.98,8.15,-1,-1,5.02,SGDRegressorTrainer,0,CounterOnly
242,38,LinearRegressionTrainer_3,scikit,LinearRegressionTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,13.48,5.91,13.48,0.0,0.0,2.23,10.62,-1,-1,5.91,LinearRegressionTrainer,3,CounterOnly
243,50,LinearRegressionTrainer_5,scikit,LinearRegressionTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.41,0.34,14.41,0.0,0.0,0.11,6.06,-1,-1,0.34,LinearRegressionTrainer,5,CounterOnly
244,34,GradientBoostingRegressorTrainer_2,scikit,GradientBoostingRegressorTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.54,1.98,14.54,0.0,0.0,0.28,9.66,-1,-1,1.98,GradientBoostingRegressorTrainer,2,CounterOnly
245,35,PolynomialRegressionTrainer_2,scikit,PolynomialRegressionTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,14.67,1.8,14.67,0.0,0.0,0.27,5.35,-1,-1,1.8,PolynomialRegressionTrainer,2,CounterOnly
246,53,LinearRegressionTrainer_4,scikit,LinearRegressionTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,16.69,5.01,16.69,0.0,0.0,0.87,17.83,-1,-1,5.01,LinearRegressionTrainer,4,CounterOnly
247,11,LogarithmicRegressionTrainer_0,curvefit,LogarithmicRegressionTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,18.52,6.83,18.52,0.0,0.0,1.34,7.85,-1,-1,6.83,LogarithmicRegressionTrainer,0,CounterOnly
248,2,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,19.92,15.03,19.92,0.0,0.0,3.03,22.58,-1,-1,15.03,SGDRegressorTrainer,1,CounterOnly
249,45,LinearRegressionTrainer_2,scikit,LinearRegressionTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,20.74,3.35,20.74,0.0,0.0,0.55,8.99,-1,-1,3.35,LinearRegressionTrainer,2,CounterOnly
250,23,KNeighborsRegressorTrainer_3,scikit,KNeighborsRegressorTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.04,1.1,21.04,0.0,0.0,0.41,10.47,-1,-1,1.1,KNeighborsRegressorTrainer,3,CounterOnly
251,37,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.07,9.76,21.07,0.0,0.0,2.37,25.68,-1,-1,9.76,LinearRegressionTrainer,1,CounterOnly
252,36,ExponentialRegressionTrainer_1,curvefit,ExponentialRegressionTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.37,10.06,21.37,0.0,0.0,2.28,28.31,-1,-1,10.06,ExponentialRegressionTrainer,1,CounterOnly
253,8,SGDRegressorTrainer_2,scikit,SGDRegressorTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.99,4.03,21.99,0.0,0.0,0.69,10.77,-1,-1,4.03,SGDRegressorTrainer,2,CounterOnly
254,3,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,24.22,6.86,24.22,0.0,0.0,1.27,21.46,-1,-1,6.86,SVRRegressorTrainer,1,CounterOnly
255,18,KNeighborsRegressorTrainer_5,scikit,KNeighborsRegressorTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,25.45,0.34,25.45,0.0,0.0,0.11,3.93,-1,-1,0.34,KNeighborsRegressorTrainer,5,CounterOnly
256,16,SGDRegressorTrainer_4,scikit,SGDRegressorTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,26.95,5.44,26.95,0.0,0.0,0.84,15.88,-1,-1,5.44,SGDRegressorTrainer,4,CounterOnly
257,15,LogarithmicRegressionTrainer_3,curvefit,LogarithmicRegressionTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,34.82,7.55,34.82,0.0,0.0,2.58,19.15,-1,-1,7.55,LogarithmicRegressionTrainer,3,CounterOnly
258,14,LogarithmicRegressionTrainer_2,curvefit,LogarithmicRegressionTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,40.88,4.99,40.88,0.0,0.0,0.86,22.46,-1,-1,4.99,LogarithmicRegressionTrainer,2,CounterOnly
259,51,ExponentialRegressionTrainer_5,curvefit,ExponentialRegressionTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,47.31,0.53,47.31,0.0,0.0,0.17,27.9,-1,-1,0.53,ExponentialRegressionTrainer,5,CounterOnly
260,4,SVRRegressorTrainer_3,scikit,SVRRegressorTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,48.86,3.72,48.86,0.0,0.0,1.35,44.16,-1,-1,3.72,SVRRegressorTrainer,3,CounterOnly
261,31,ExponentialRegressionTrainer_0,curvefit,ExponentialRegressionTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,56.63,13.74,56.63,0.0,0.0,2.66,64.35,-1,-1,13.74,ExponentialRegressionTrainer,0,CounterOnly
262,39,ExponentialRegressionTrainer_3,curvefit,ExponentialRegressionTrainer_3.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,59.91,12.31,59.91,0.0,0.0,3.93,37.03,-1,-1,12.31,ExponentialRegressionTrainer,3,CounterOnly
263,6,LogarithmicRegressionTrainer_4,curvefit,LogarithmicRegressionTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,62.81,8.14,62.81,0.0,0.0,1.24,33.12,-1,-1,8.14,LogarithmicRegressionTrainer,4,CounterOnly
264,52,ExponentialRegressionTrainer_4,curvefit,ExponentialRegressionTrainer_4.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,64.46,14.46,64.46,0.0,0.0,2.15,17.09,-1,-1,14.46,ExponentialRegressionTrainer,4,CounterOnly
265,44,ExponentialRegressionTrainer_2,curvefit,ExponentialRegressionTrainer_2.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,74.11,10.52,74.11,0.0,0.0,1.66,57.62,-1,-1,10.52,ExponentialRegressionTrainer,2,CounterOnly
266,12,SVRRegressorTrainer_5,scikit,SVRRegressorTrainer_5.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,76.14,0.53,76.14,0.0,0.0,0.17,69.89,-1,-1,0.53,SVRRegressorTrainer,5,CounterOnly
267,0,SVRRegressorTrainer_0,scikit,SVRRegressorTrainer_0.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,87.11,1.99,87.11,0.0,0.0,0.39,104.29,-1,-1,1.99,SVRRegressorTrainer,0,CounterOnly
